id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,transiency,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,satisfactionInWorkplace,education,evaluationOfCoResidents,pastExperience,occupation
183_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
184_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
185_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,permanent,favorable,NA,NA,good,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
186_b,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,hard_to_say,NA,NA,unfavorable,biracial_living_experience,NA
187_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
188_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,good,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
189_b,b,NA,b,favorableAndUnfavorable,NA,NA,NA,neverThoughtAboutIt,favorable,unfavorable,fair,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
190_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
191_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,permanent,NA,NA,good,NA,some_high_school,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
192_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,unfavorable,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
193_b,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,NA,hard_to_say,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
194_b,b,favorable,b,favorableAndUnfavorable,conflict,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
195_b,b,favorable,b,noComments,NA,ambivalentFriend,liberal,untilBetterPlace,NA,favorable,NA,good,NA,favorable,NA,NA
196_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,fair,NA,NA,NA,NA,NA
197_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,hard_to_say,NA,NA,NA,NA
198_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilBetterPlace,NA,favorable,poor,hard_to_say,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
199_b,b,NA,b,NA,integration,liberalFriend,liberal,untilOwnHome,favorable,favorable,hard_to_say,NA,NA,NA,biracial_living_experience,NA
200_b,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,favorable,fair,NA,NA,NA,NA,NA
201_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,NA,poor,good,NA,NA,NA,NA
202_b,b,favorable,b,favorable,NA,NA,NA,permanent,NA,favorable,hard_to_say,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
203_b,b,favorable,b,favorable,NA,liberalFriend,liberal,permanent,NA,favorable,poor,NA,NA,NA,NA,NA
204_b,b,favorable,b,NA,NA,NA,NA,permanent,NA,favorable,NA,NA,NA,NA,NA,NA
205_b,b,favorable,b,NA,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,NA,fair,some_high_school,NA,NA,unskilled_domestic_and_personal_service
206_b,b,favorable,b,favorableAndUnfavorable,NA,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,fair,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
207_b,b,favorable,b,NA,NA,liberalFriend,ambivalent,asLongAsEligible,NA,favorable,NA,poor,some_high_school,NA,NA,white_collar_or_skilled
208_b,b,NA,b,unfavorable,NA,NA,NA,NA,NA,favorable,fair,poor,NA,NA,NA,NA
209_b,b,favorable,b,NA,NA,NA,NA,untilBetterPlace,NA,NA,poor,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
210_b,b,unfavorable,b,favorable,NA,NA,NA,NA,NA,favorable,good,poor,NA,NA,NA,NA
211_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,untilBetterPlace,NA,favorable,poor,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
212_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,good,NA,NA,NA,NA,NA
213_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,NA,poor,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
214_b,b,unfavorable,b,favorable,NA,NA,NA,NA,NA,unfavorable,poor,NA,grade_school_or_less,unfavorable,NA,white_collar_or_skilled
215_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,permanent,NA,favorable,poor,poor,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
216_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
217_b,b,favorable,b,NA,conflict,NA,NA,neverThoughtAboutIt,NA,favorable,poor,poor,NA,favorable,biracial_living_experience,NA
218_b,b,NA,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
219_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
220_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,poor,poor,NA,NA,biracial_living_experience,NA
221_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,poor,NA,some_high_school,NA,NA,semiskilled
222_b,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,hard_to_say,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
223_b,b,favorable,b,favorable,NA,NA,NA,permanent,NA,NA,poor,NA,NA,favorable,NA,NA
224_b,b,favorable,b,unfavorable,NA,liberalFriend,ambivalent,NA,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
225_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,poor,poor,NA,NA,biracial_living_experience,NA
226_b,b,favorable,b,favorableAndUnfavorable,conflict,NA,NA,asLongAsEligible,NA,NA,good,poor,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
227_b,b,favorable,b,favorableAndUnfavorable,conflict,ambivalentFriend,liberal,untilOwnHome,NA,NA,poor,poor,NA,NA,biracial_living_experience,NA
228_b,b,favorable,b,NA,NA,NA,NA,permanent,NA,favorable,poor,NA,NA,NA,NA,NA
229_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,untilBetterPlace,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
230_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,high_school_graduate,unfavorable,NA,unskilled_domestic_and_personal_service
231_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,hard_to_say,NA,NA,NA,biracial_living_experience,NA
232_b,b,favorable,b,NA,NA,NA,NA,neverThoughtAboutIt,favorable,NA,NA,poor,NA,NA,NA,NA
233_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,NA,fair,fair,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
234_b,b,NA,b,favorable,NA,ambivalentFriend,ambivalent,permanent,NA,favorable,poor,fair,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
235_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,fair,NA,NA,NA,biracial_living_experience,NA
236_b,b,favorable,b,unfavorable,integration,NA,NA,NA,favorable,favorable,poor,poor,NA,NA,biracial_living_experience,NA
237_b,b,favorable,b,favorable,NA,NA,NA,untilOwnHome,NA,favorable,poor,poor,NA,NA,NA,NA
238_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,ambivalent,asLongAsEligible,NA,NA,poor,NA,high_school_graduate,NA,biracial_living_experience,semiskilled
239_b,b,favorable,b,favorable,integration,NA,NA,permanent,NA,favorable,NA,good,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
240_b,b,favorable,b,unfavorable,NA,liberalFriend,ambivalent,NA,NA,favorable,fair,hard_to_say,grade_school_or_less,favorable,NA,semiskilled
241_b,b,favorable,b,favorable,NA,liberalFriend,ambivalent,asLongAsEligible,NA,favorable,poor,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
242_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,poor,poor,NA,NA,NA,NA
243_b,b,favorable,b,noComments,integration,liberalFriend,liberal,untilOwnHome,NA,favorable,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
244_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,fair,some_high_school,favorable,biracial_living_experience,white_collar_or_skilled
245_b,b,favorable,b,NA,conflict,NA,NA,permanent,NA,NA,hard_to_say,poor,high_school_graduate,favorable,no_biracial_living_experience,unskilled_domestic_and_personal_service
246_b,b,NA,b,NA,mutual_acomodation,liberalFriend,liberal,untilOwnHome,NA,favorable,NA,good,high_school_graduate,NA,biracial_living_experience,semiskilled
247_b,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,permanent,NA,favorable,good,NA,grade_school_or_less,NA,biracial_living_experience,semiskilled
248_b,b,unfavorable,b,NA,conflict,ambivalentFriend,liberal,untilBetterPlace,NA,favorable,NA,hard_to_say,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
249_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,NA,NA,fair,NA,NA,NA,NA
250_b,b,favorable,b,favorable,integration,NA,NA,neverThoughtAboutIt,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
251_b,b,NA,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
252_b,b,NA,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,poor,high_school_graduate,NA,NA,white_collar_or_skilled
253_b,b,favorable,b,favorableAndUnfavorable,integration,NA,NA,NA,NA,favorable,NA,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
254_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,good,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
255_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,good,NA,NA,NA,biracial_living_experience,NA
256_b,b,favorable,b,favorable,NA,ambivalentFriend,ambivalent,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
257_b,b,favorable,b,favorable,conflict,NA,NA,NA,NA,favorable,fair,NA,NA,favorable,no_biracial_living_experience,NA
258_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,NA,unfavorable,hard_to_say,poor,NA,NA,biracial_living_experience,NA
259_b,b,favorable,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,NA,poor,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
260_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,permanent,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
261_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,favorable,NA,poor,hard_to_say,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
262_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,favorable,good,poor,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
263_b,b,favorable,b,favorable,conflict,NA,NA,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,semiskilled
264_b,b,favorable,b,NA,integration,liberalFriend,liberal,asLongAsEligible,NA,favorable,good,poor,NA,NA,biracial_living_experience,NA
265_b,b,favorable,b,favorableAndUnfavorable,conflict,NA,NA,asLongAsEligible,NA,favorable,NA,hard_to_say,some_high_school,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
266_b,b,unfavorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
267_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,NA,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
268_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
269_b,b,favorable,b,NA,NA,liberalFriend,liberal,untilOwnHome,NA,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
270_b,b,NA,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,favorable,NA,poor,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
271_b,b,favorable,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,favorable,good,NA,NA,NA,NA,NA
272_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,permanent,NA,NA,NA,poor,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
273_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,NA,NA,fair,high_school_graduate,favorable,biracial_living_experience,white_collar_or_skilled
274_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,fair,NA,NA,NA,biracial_living_experience,NA
275_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,hard_to_say,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
276_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
277_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,hard_to_say,NA,NA,NA,NA,NA
278_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,high_school_graduate,NA,NA,white_collar_or_skilled
279_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
280_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,hard_to_say,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
281_b,b,favorable,b,favorableAndUnfavorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,hard_to_say,grade_school_or_less,NA,NA,white_collar_or_skilled
282_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
283_b,b,favorable,b,NA,NA,NA,NA,untilBetterPlace,NA,NA,good,NA,NA,NA,NA,NA
284_b,b,favorable,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,NA,NA,poor,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
285_b,b,favorable,b,favorable,mutual_acomodation,ambivalentFriend,liberal,asLongAsEligible,NA,NA,NA,poor,some_high_school,favorable,biracial_living_experience,white_collar_or_skilled
286_b,b,favorable,b,favorableAndUnfavorable,integration,liberalFriend,liberal,untilBetterPlace,NA,NA,hard_to_say,hard_to_say,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
287_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,fair,NA,NA,NA,NA,NA
288_b,b,favorable,b,NA,NA,liberalFriend,liberal,permanent,NA,favorable,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
289_b,b,favorable,b,favorable,conflict,NA,NA,untilBetterPlace,NA,favorable,NA,NA,NA,NA,biracial_living_experience,NA
290_b,b,favorable,b,favorable,NA,liberalFriend,ambivalent,permanent,NA,favorable,NA,good,some_high_school,NA,NA,unskilled_domestic_and_personal_service
291_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,poor,NA,NA,NA,NA,NA
292_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,NA,NA,NA,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
293_b,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,NA,good,NA,NA,NA,NA,NA
294_b,b,favorable,b,unfavorable,NA,NA,NA,untilBetterPlace,NA,favorable,NA,NA,high_school_graduate,NA,NA,semiskilled
295_b,b,unfavorable,b,favorable,conflict,NA,NA,NA,NA,favorable,good,poor,grade_school_or_less,NA,biracial_living_experience,semiskilled
296_b,b,unfavorable,b,NA,integration,liberalFriend,liberal,neverThoughtAboutIt,favorable,NA,poor,NA,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
297_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,untilOwnHome,NA,favorable,NA,poor,some_high_school,favorable,biracial_living_experience,white_collar_or_skilled
298_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,NA,NA,NA,NA,NA
299_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,NA,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
300_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,untilOwnHome,NA,favorable,NA,good,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
301_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
302_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
303_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,good,NA,NA,NA,NA,NA
304_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,grade_school_or_less,favorable,NA,white_collar_or_skilled
305_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,permanent,NA,NA,NA,poor,some_high_school,favorable,biracial_living_experience,semiskilled
306_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,untilOwnHome,NA,favorable,good,fair,some_high_school,NA,NA,unskilled_domestic_and_personal_service
307_b,b,favorable,b,NA,NA,NA,NA,untilOwnHome,NA,favorable,good,NA,NA,NA,NA,NA
308_b,b,NA,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,good,NA,high_school_graduate,NA,NA,white_collar_or_skilled
309_b,b,favorable,b,noComments,mutual_acomodation,NA,NA,permanent,NA,favorable,good,NA,some_high_school,favorable,biracial_living_experience,semiskilled
310_b,b,NA,b,favorable,integration,NA,NA,neverThoughtAboutIt,NA,favorable,NA,poor,NA,NA,biracial_living_experience,NA
311_b,b,favorable,b,unfavorable,integration,NA,NA,asLongAsEligible,NA,favorable,fair,hard_to_say,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
312_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,poor,poor,NA,NA,biracial_living_experience,NA
313_b,b,favorable,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,poor,good,NA,favorable,biracial_living_experience,NA
314_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,NA,poor,NA,high_school_graduate,NA,NA,semiskilled
315_b,b,NA,b,favorable,mutual_acomodation,NA,NA,permanent,NA,favorable,NA,poor,NA,NA,biracial_living_experience,NA
316_b,b,favorable,b,favorable,conflict,NA,NA,permanent,NA,NA,NA,NA,grade_school_or_less,unfavorable,biracial_living_experience,semiskilled
317_b,b,favorable,b,NA,conflict,NA,NA,NA,NA,NA,poor,poor,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
318_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,NA,NA,hard_to_say,NA,NA,NA,NA
319_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,permanent,NA,favorable,NA,poor,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
320_b,b,favorable,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,poor,fair,NA,NA,NA,NA
321_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,poor,NA,NA,NA,NA,NA
322_b,b,NA,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,poor,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
323_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
324_b,b,favorable,b,noComments,mutual_acomodation,NA,NA,permanent,NA,favorable,fair,hard_to_say,NA,NA,biracial_living_experience,NA
325_b,b,favorable,b,favorable,conflict,ambivalentFriend,liberal,permanent,NA,NA,poor,poor,NA,favorable,biracial_living_experience,NA
326_b,b,NA,b,favorable,NA,NA,NA,NA,NA,favorable,good,poor,NA,NA,NA,NA
327_b,b,unfavorable,b,NA,conflict,NA,NA,asLongAsEligible,NA,favorable,poor,NA,some_high_school,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
328_b,b,NA,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,poor,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
329_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,permanent,NA,favorable,good,NA,NA,NA,no_biracial_living_experience,NA
330_b,b,favorable,b,unfavorable,conflict,NA,NA,untilBetterPlace,NA,NA,poor,NA,NA,NA,biracial_living_experience,NA
331_b,b,NA,b,NA,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,poor,NA,NA,NA,NA,NA
332_b,b,favorable,b,favorableAndUnfavorable,NA,ambivalentFriend,ambivalent,untilOwnHome,NA,NA,NA,good,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
333_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,NA,good,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
334_b,b,NA,b,favorableAndUnfavorable,NA,liberalFriend,liberal,permanent,NA,NA,NA,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
335_b,b,NA,b,favorable,NA,liberalFriend,ambivalent,asLongAsEligible,NA,favorable,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
336_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,poor,hard_to_say,NA,NA,NA,NA
337_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,hard_to_say,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
338_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,untilBetterPlace,NA,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
339_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,hard_to_say,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
340_b,b,favorable,b,NA,mutual_acomodation,NA,NA,untilBetterPlace,NA,favorable,NA,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
341_b,b,unfavorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
342_b,b,favorable,b,favorable,conflict,ambivalentFriend,ambivalent,untilBetterPlace,NA,favorable,poor,NA,NA,favorable,biracial_living_experience,NA
343_b,b,favorable,b,favorable,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
344_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilOwnHome,NA,favorable,poor,poor,NA,NA,biracial_living_experience,NA
345_b,b,favorable,b,NA,NA,NA,NA,untilBetterPlace,NA,NA,good,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
346_b,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,favorable,favorable,NA,poor,some_high_school,NA,NA,semiskilled
347_b,b,NA,b,favorable,NA,NA,NA,permanent,NA,favorable,NA,NA,NA,NA,NA,NA
348_b,b,favorable,b,unfavorable,conflict,NA,NA,asLongAsEligible,NA,favorable,good,NA,NA,NA,biracial_living_experience,NA
349_b,b,favorable,b,favorable,NA,liberalFriend,liberal,permanent,NA,NA,hard_to_say,good,high_school_graduate,NA,NA,white_collar_or_skilled
350_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
351_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,ambivalent,NA,NA,NA,NA,hard_to_say,NA,NA,biracial_living_experience,NA
352_b,b,favorable,b,favorable,conflict,NA,NA,NA,NA,favorable,poor,NA,high_school_graduate,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
353_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,NA,fair,NA,NA,biracial_living_experience,NA
354_b,b,NA,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,hard_to_say,poor,NA,NA,NA,NA
355_b,b,unfavorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,good,poor,NA,NA,no_biracial_living_experience,NA
356_b,b,NA,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
357_b,b,favorable,b,NA,NA,NA,NA,untilBetterPlace,NA,favorable,NA,poor,some_high_school,NA,NA,semiskilled
358_b,b,favorable,b,favorable,integration,NA,NA,asLongAsEligible,NA,favorable,good,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
359_b,b,favorable,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,poor,hard_to_say,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
360_b,b,NA,b,favorableAndUnfavorable,NA,liberalFriend,liberal,permanent,NA,favorable,good,hard_to_say,high_school_graduate,NA,NA,white_collar_or_skilled
361_b,b,favorable,b,favorable,NA,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,good,poor,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
362_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,poor,high_school_graduate,NA,NA,white_collar_or_skilled
363_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,poor,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
364_b,b,favorable,b,NA,mutual_acomodation,NA,NA,untilBetterPlace,NA,NA,poor,NA,NA,favorable,biracial_living_experience,NA
