id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,transiency,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,satisfactionInWorkplace,education,evaluationOfCoResidents,pastExperience,occupation
183_b,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,poor,NA,NA,NA,NA
184_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,poor,hard_to_say,NA,NA,NA,NA
185_b,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,favorable,poor,NA,NA,NA,NA,NA
186_b,b,favorable,b,favorable,conflict,NA,NA,untilOwnHome,NA,favorable,poor,fair,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
187_b,b,favorable,b,favorableAndUnfavorable,NA,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,good,good,NA,favorable,NA,NA
188_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,some_high_school,NA,NA,semiskilled
189_b,b,NA,b,unfavorable,integration,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,good,poor,grade_school_or_less,NA,biracial_living_experience,semiskilled
190_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,untilBetterPlace,NA,NA,poor,fair,grade_school_or_less,NA,NA,semiskilled
191_b,b,favorable,b,noComments,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,good,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
192_b,b,favorable,b,noComments,conflict,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,poor,NA,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
193_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,poor,NA,NA,NA,NA
194_b,b,favorable,b,favorable,NA,NA,NA,permanent,NA,NA,good,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
195_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,hard_to_say,some_high_school,NA,NA,unskilled_domestic_and_personal_service
196_b,b,favorable,b,NA,NA,NA,NA,permanent,NA,favorable,NA,hard_to_say,NA,NA,NA,NA
197_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,favorable,favorable,poor,poor,NA,NA,NA,NA
198_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
199_b,b,favorable,b,NA,NA,NA,NA,untilBetterPlace,NA,favorable,poor,NA,NA,NA,NA,NA
200_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,good,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
201_b,b,NA,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,poor,grade_school_or_less,NA,NA,white_collar_or_skilled
202_b,b,NA,b,favorableAndUnfavorable,NA,ambivalentFriend,liberal,permanent,NA,favorable,poor,poor,NA,NA,NA,NA
203_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,ambivalent,NA,NA,NA,NA,poor,some_high_school,NA,biracial_living_experience,semiskilled
204_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,fair,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
205_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,hard_to_say,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
206_b,b,favorable,b,NA,integration,liberalFriend,liberal,untilBetterPlace,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
207_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,poor,NA,NA,NA,NA,NA
208_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,NA,NA,NA,NA
209_b,b,unfavorable,b,noComments,NA,NA,NA,asLongAsEligible,unfavorable,favorable,good,NA,some_high_school,favorable,NA,semiskilled
210_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,poor,good,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
211_b,b,favorable,b,NA,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
212_b,b,favorable,b,NA,NA,NA,NA,NA,NA,NA,NA,poor,NA,NA,NA,NA
213_b,b,favorable,b,unfavorable,conflict,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,NA,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
214_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,favorable,favorable,poor,poor,NA,favorable,NA,NA
215_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,NA,favorable,NA,NA
216_b,b,NA,b,favorable,mutual_acomodation,NA,NA,permanent,NA,favorable,NA,NA,NA,NA,biracial_living_experience,NA
217_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
218_b,b,unfavorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,NA,favorable,good,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
219_b,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,hard_to_say,some_high_school,NA,NA,unskilled_domestic_and_personal_service
220_b,b,favorable,b,favorable,NA,ambivalentFriend,liberal,asLongAsEligible,NA,unfavorable,NA,good,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
221_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,NA,fair,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
222_b,b,favorable,b,favorable,NA,NA,NA,untilOwnHome,NA,NA,hard_to_say,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
223_b,b,favorable,b,NA,integration,NA,NA,NA,NA,NA,poor,poor,grade_school_or_less,NA,biracial_living_experience,semiskilled
224_b,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,NA,good,NA,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
225_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
226_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,hard_to_say,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
227_b,b,unfavorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,hard_to_say,good,some_high_school,NA,NA,unskilled_domestic_and_personal_service
228_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,permanent,NA,favorable,fair,good,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
229_b,b,favorable,b,NA,conflict,NA,NA,neverThoughtAboutIt,NA,NA,poor,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
230_b,b,NA,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,fair,fair,some_high_school,NA,NA,unskilled_domestic_and_personal_service
231_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,fair,poor,high_school_graduate,NA,NA,semiskilled
232_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,fair,NA,NA,biracial_living_experience,NA
233_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,good,NA,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
234_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,poor,some_high_school,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
235_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,fair,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
236_b,b,favorable,b,noComments,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,fair,NA,NA,NA,NA,NA
237_b,b,unfavorable,b,NA,mutual_acomodation,ambivalentFriend,liberal,untilBetterPlace,NA,NA,hard_to_say,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
238_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,NA,poor,some_high_school,NA,NA,semiskilled
239_b,b,favorable,b,noComments,NA,NA,NA,asLongAsEligible,NA,NA,good,poor,NA,NA,NA,NA
240_b,b,favorable,b,unfavorable,integration,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,grade_school_or_less,NA,biracial_living_experience,semiskilled
241_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,NA,good,grade_school_or_less,NA,biracial_living_experience,semiskilled
242_b,b,unfavorable,b,NA,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,favorable,favorable,poor,NA,some_high_school,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
243_b,b,unfavorable,b,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA
244_b,b,favorable,b,favorableAndUnfavorable,conflict,liberalFriend,liberal,untilOwnHome,NA,favorable,NA,NA,NA,NA,biracial_living_experience,NA
245_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
246_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,fair,NA,NA,NA,NA
247_b,b,unfavorable,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
248_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,favorable,favorable,poor,hard_to_say,NA,NA,biracial_living_experience,NA
249_b,b,NA,b,NA,mutual_acomodation,liberalFriend,liberal,untilOwnHome,NA,NA,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
250_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,poor,good,NA,favorable,NA,NA
251_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,poor,good,NA,NA,NA,NA
252_b,b,favorable,b,unfavorable,mutual_acomodation,ambivalentFriend,liberal,untilOwnHome,NA,NA,hard_to_say,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
253_b,b,favorable,b,NA,integration,NA,NA,neverThoughtAboutIt,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
254_b,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,good,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
255_b,b,favorable,b,favorable,NA,NA,NA,permanent,NA,favorable,fair,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
256_b,b,favorable,b,favorable,NA,NA,NA,permanent,NA,NA,good,poor,NA,NA,NA,NA
257_b,b,NA,b,favorableAndUnfavorable,conflict,liberalFriend,liberal,NA,NA,NA,good,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
258_b,b,favorable,b,NA,NA,NA,NA,untilBetterPlace,NA,favorable,NA,poor,some_high_school,NA,NA,semiskilled
259_b,b,favorable,b,favorableAndUnfavorable,NA,ambivalentFriend,ambivalent,NA,NA,favorable,poor,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
260_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,high_school_graduate,NA,NA,white_collar_or_skilled
261_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,poor,high_school_graduate,NA,NA,semiskilled
262_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,good,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
263_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,ambivalent,neverThoughtAboutIt,NA,favorable,NA,poor,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
264_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,NA,poor,grade_school_or_less,favorable,NA,white_collar_or_skilled
265_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,fair,NA,favorable,NA,NA
266_b,b,favorable,b,favorable,NA,NA,NA,untilOwnHome,favorable,favorable,poor,NA,NA,NA,NA,NA
267_b,b,favorable,b,NA,NA,NA,NA,NA,NA,NA,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
268_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,good,NA,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
269_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA,NA
270_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,asLongAsEligible,NA,NA,poor,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
271_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
272_b,b,favorable,b,favorable,conflict,NA,NA,untilOwnHome,NA,favorable,poor,poor,high_school_graduate,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
273_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,NA,NA,favorable,good,NA,NA,favorable,biracial_living_experience,NA
274_b,b,favorable,b,NA,integration,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,poor,grade_school_or_less,NA,no_biracial_living_experience,semiskilled
275_b,b,favorable,b,favorable,mutual_acomodation,ambivalentFriend,liberal,asLongAsEligible,NA,unfavorable,NA,fair,high_school_graduate,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
276_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,NA,NA,fair,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
277_b,b,favorable,b,NA,integration,liberalFriend,liberal,asLongAsEligible,NA,favorable,fair,NA,some_high_school,NA,biracial_living_experience,semiskilled
278_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,poor,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
279_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,good,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
280_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,good,NA,NA,NA,NA,NA
281_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,favorable,favorable,NA,hard_to_say,some_high_school,NA,biracial_living_experience,semiskilled
282_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,poor,some_high_school,favorable,NA,white_collar_or_skilled
283_b,b,favorable,b,NA,NA,NA,NA,permanent,NA,NA,poor,NA,NA,favorable,NA,NA
284_b,b,favorable,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
285_b,b,NA,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,hard_to_say,good,grade_school_or_less,NA,NA,white_collar_or_skilled
286_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,good,grade_school_or_less,NA,NA,semiskilled
287_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,ambivalent,NA,NA,NA,NA,hard_to_say,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
288_b,b,favorable,b,NA,NA,ambivalentFriend,liberal,neverThoughtAboutIt,favorable,NA,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
289_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,poor,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
290_b,b,unfavorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
291_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilBetterPlace,NA,favorable,NA,poor,high_school_graduate,NA,no_biracial_living_experience,white_collar_or_skilled
292_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,hard_to_say,poor,NA,NA,NA,NA
293_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,ambivalent,untilOwnHome,NA,NA,poor,NA,some_high_school,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
294_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
295_b,b,NA,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,NA,good,good,some_high_school,NA,biracial_living_experience,semiskilled
296_b,b,favorable,b,NA,conflict,NA,NA,untilOwnHome,NA,NA,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
297_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilBetterPlace,NA,NA,NA,hard_to_say,some_high_school,NA,biracial_living_experience,semiskilled
298_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,good,good,NA,unfavorable,NA,NA
299_b,b,NA,b,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
300_b,b,favorable,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,NA,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
301_b,b,favorable,b,favorableAndUnfavorable,conflict,liberalFriend,liberal,NA,favorable,favorable,poor,NA,NA,NA,biracial_living_experience,NA
302_b,b,favorable,b,NA,NA,ambivalentFriend,liberal,NA,favorable,favorable,hard_to_say,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
303_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,NA,grade_school_or_less,NA,biracial_living_experience,semiskilled
304_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,poor,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
305_b,b,unfavorable,b,favorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,hard_to_say,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
306_b,b,unfavorable,b,favorable,NA,ambivalentFriend,liberal,NA,NA,NA,NA,poor,some_high_school,NA,NA,white_collar_or_skilled
307_b,b,unfavorable,b,unfavorable,NA,NA,NA,untilOwnHome,NA,favorable,good,NA,NA,NA,NA,NA
308_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,good,poor,NA,NA,biracial_living_experience,NA
309_b,b,unfavorable,b,favorable,NA,NA,NA,NA,NA,favorable,hard_to_say,fair,NA,NA,NA,NA
310_b,b,favorable,b,favorableAndUnfavorable,conflict,liberalFriend,ambivalent,NA,favorable,favorable,NA,good,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
311_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,poor,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
312_b,b,NA,b,NA,NA,liberalFriend,ambivalent,asLongAsEligible,NA,favorable,NA,NA,grade_school_or_less,NA,NA,semiskilled
313_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,fair,fair,NA,NA,NA,NA
314_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,ambivalent,NA,NA,favorable,good,hard_to_say,NA,NA,biracial_living_experience,NA
315_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
316_b,b,favorable,b,NA,integration,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,poor,NA,favorable,biracial_living_experience,NA
317_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,good,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
318_b,b,favorable,b,favorable,integration,liberalFriend,liberal,NA,NA,favorable,good,good,NA,NA,biracial_living_experience,NA
319_b,b,favorable,b,NA,NA,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,poor,poor,NA,NA,NA,NA
320_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,permanent,NA,NA,poor,poor,NA,NA,biracial_living_experience,NA
321_b,b,favorable,b,NA,integration,NA,NA,NA,favorable,NA,NA,hard_to_say,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
322_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,untilOwnHome,NA,NA,NA,poor,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
323_b,b,NA,b,NA,mutual_acomodation,NA,NA,neverThoughtAboutIt,favorable,favorable,fair,NA,NA,NA,biracial_living_experience,NA
324_b,b,favorable,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,hard_to_say,NA,NA,NA,NA,NA
325_b,b,favorable,b,noComments,mutual_acomodation,NA,NA,permanent,NA,favorable,good,NA,NA,unfavorable,biracial_living_experience,NA
326_b,b,NA,b,NA,NA,liberalFriend,ambivalent,asLongAsEligible,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
327_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,hard_to_say,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
328_b,b,NA,b,NA,NA,ambivalentFriend,liberal,permanent,NA,favorable,poor,NA,NA,NA,NA,NA
329_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,hard_to_say,NA,NA,NA,NA,NA
330_b,b,NA,b,NA,NA,liberalFriend,liberal,permanent,NA,favorable,NA,hard_to_say,NA,favorable,NA,NA
331_b,b,NA,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,fair,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
332_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,NA,NA,NA,NA,NA
333_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,biracial_living_experience,NA
334_b,b,NA,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
335_b,b,NA,b,favorable,conflict,liberalFriend,liberal,NA,NA,NA,NA,fair,grade_school_or_less,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
336_b,b,favorable,b,favorableAndUnfavorable,integration,ambivalentFriend,ambivalent,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
337_b,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,NA,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
338_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,fair,NA,NA,NA,NA
339_b,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,good,NA,grade_school_or_less,unfavorable,NA,unskilled_domestic_and_personal_service
340_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,good,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
341_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,hard_to_say,some_high_school,NA,NA,semiskilled
342_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,semiskilled
343_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
344_b,b,favorable,b,NA,conflict,liberalFriend,liberal,NA,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
345_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,some_high_school,favorable,NA,semiskilled
346_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,asLongAsEligible,favorable,favorable,NA,NA,NA,NA,biracial_living_experience,NA
347_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,high_school_graduate,favorable,NA,semiskilled
348_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,NA,high_school_graduate,favorable,NA,unskilled_domestic_and_personal_service
349_b,b,favorable,b,NA,NA,NA,NA,untilBetterPlace,NA,favorable,good,NA,NA,NA,NA,NA
350_b,b,favorable,b,NA,NA,NA,NA,permanent,NA,NA,NA,hard_to_say,some_high_school,NA,NA,unskilled_domestic_and_personal_service
351_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,favorable,NA,NA,good,grade_school_or_less,NA,NA,semiskilled
352_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,good,fair,some_high_school,NA,NA,unskilled_domestic_and_personal_service
353_b,b,favorable,b,NA,mutual_acomodation,NA,NA,permanent,NA,NA,NA,poor,NA,favorable,biracial_living_experience,NA
354_b,b,favorable,b,favorable,conflict,NA,NA,permanent,NA,favorable,NA,poor,NA,NA,biracial_living_experience,NA
355_b,b,NA,b,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,good,NA,high_school_graduate,NA,NA,semiskilled
356_b,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,poor,NA,NA,NA,NA
357_b,b,NA,b,NA,NA,NA,NA,untilBetterPlace,NA,favorable,poor,good,some_high_school,NA,NA,semiskilled
358_b,b,favorable,b,NA,conflict,liberalFriend,liberal,asLongAsEligible,NA,NA,fair,NA,NA,NA,biracial_living_experience,NA
359_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,good,NA,NA,NA,NA
360_b,b,favorable,b,NA,integration,NA,NA,NA,NA,favorable,good,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
361_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
362_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,good,some_high_school,NA,NA,unskilled_domestic_and_personal_service
363_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
364_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,good,poor,NA,NA,biracial_living_experience,NA
365_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,good,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
366_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,poor,some_high_school,NA,NA,white_collar_or_skilled
