id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,transiency,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,satisfactionInWorkplace,education,evaluationOfCoResidents,pastExperience,occupation
183_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,good,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
184_b,b,NA,b,favorableAndUnfavorable,conflict,liberalFriend,liberal,asLongAsEligible,NA,NA,good,NA,high_school_graduate,NA,biracial_living_experience,semiskilled
185_b,b,favorable,b,favorableAndUnfavorable,conflict,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,NA,hard_to_say,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
186_b,b,favorable,b,NA,NA,NA,NA,permanent,NA,favorable,fair,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
187_b,b,NA,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,poor,good,NA,NA,no_biracial_living_experience,NA
188_b,b,unfavorable,b,favorableAndUnfavorable,NA,NA,NA,neverThoughtAboutIt,favorable,NA,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
189_b,b,NA,b,NA,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,fair,hard_to_say,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
190_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,permanent,NA,NA,NA,poor,grade_school_or_less,NA,NA,semiskilled
191_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,hard_to_say,some_high_school,NA,NA,semiskilled
192_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,good,hard_to_say,NA,NA,NA,NA
193_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,good,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
194_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,good,NA,favorable,NA,NA
195_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,NA,poor,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
196_b,b,favorable,b,unfavorable,NA,NA,NA,neverThoughtAboutIt,favorable,NA,NA,good,some_high_school,favorable,NA,white_collar_or_skilled
197_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,NA,poor,NA,NA,biracial_living_experience,NA
198_b,b,NA,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
199_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,high_school_graduate,NA,NA,semiskilled
200_b,b,unfavorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,NA,fair,NA,NA,favorable,NA,NA
201_b,b,NA,b,NA,conflict,liberalFriend,liberal,NA,NA,NA,poor,hard_to_say,NA,NA,biracial_living_experience,NA
202_b,b,favorable,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,some_high_school,NA,NA,semiskilled
203_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,permanent,NA,NA,poor,NA,NA,NA,NA,NA
204_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,permanent,NA,favorable,fair,hard_to_say,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
205_b,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,good,grade_school_or_less,NA,NA,semiskilled
206_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,poor,NA,NA,NA,NA,NA
207_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,fair,hard_to_say,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
208_b,b,favorable,b,NA,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,good,NA,some_high_school,NA,NA,semiskilled
209_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,poor,NA,NA,NA,biracial_living_experience,NA
210_b,b,favorable,b,NA,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,fair,hard_to_say,NA,NA,biracial_living_experience,NA
211_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
212_b,b,NA,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,NA,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
213_b,b,unfavorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,good,good,NA,NA,no_biracial_living_experience,NA
214_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,hard_to_say,some_high_school,unfavorable,no_biracial_living_experience,unskilled_domestic_and_personal_service
215_b,b,favorable,b,unfavorable,NA,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,NA,NA,NA,NA
216_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,fair,NA,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
217_b,b,favorable,b,favorable,conflict,NA,NA,permanent,favorable,favorable,NA,poor,NA,NA,no_biracial_living_experience,NA
218_b,b,unfavorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,hard_to_say,good,NA,NA,NA,NA
219_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,poor,NA,NA,favorable,NA,NA
220_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
221_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,poor,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
222_b,b,favorable,b,favorableAndUnfavorable,integration,liberalFriend,liberal,asLongAsEligible,NA,favorable,good,NA,high_school_graduate,NA,biracial_living_experience,semiskilled
223_b,b,favorable,b,favorable,NA,liberalFriend,liberal,permanent,NA,NA,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
224_b,b,NA,b,NA,NA,liberalFriend,liberal,permanent,NA,favorable,NA,good,some_high_school,NA,NA,unskilled_domestic_and_personal_service
225_b,b,favorable,b,favorable,mutual_acomodation,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,good,hard_to_say,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
226_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,poor,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
227_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,permanent,NA,NA,fair,NA,NA,NA,biracial_living_experience,NA
228_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,favorable,NA,hard_to_say,NA,NA,NA,biracial_living_experience,NA
229_b,b,favorable,b,unfavorable,NA,NA,NA,permanent,NA,favorable,NA,NA,NA,NA,NA,NA
230_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,some_high_school,unfavorable,NA,semiskilled
231_b,b,favorable,b,favorable,integration,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
232_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,hard_to_say,some_high_school,NA,NA,unskilled_domestic_and_personal_service
233_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,NA,NA,favorable,NA,hard_to_say,some_high_school,unfavorable,biracial_living_experience,unskilled_domestic_and_personal_service
234_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,good,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
235_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilOwnHome,NA,NA,good,NA,high_school_graduate,NA,biracial_living_experience,semiskilled
236_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,poor,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
237_b,b,unfavorable,b,favorableAndUnfavorable,NA,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,fair,NA,NA,NA,NA,NA
238_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,untilBetterPlace,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
239_b,b,NA,b,unfavorable,NA,liberalFriend,ambivalent,NA,NA,NA,NA,NA,NA,favorable,NA,NA
240_b,b,favorable,b,favorable,NA,ambivalentFriend,ambivalent,neverThoughtAboutIt,NA,favorable,NA,NA,NA,NA,NA,NA
241_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,untilOwnHome,NA,NA,NA,NA,grade_school_or_less,NA,NA,semiskilled
242_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,NA,poor,NA,favorable,biracial_living_experience,NA
243_b,b,unfavorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,hard_to_say,fair,NA,NA,NA,NA
244_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,favorable,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
245_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,NA,NA,NA,NA
246_b,b,unfavorable,b,unfavorable,NA,NA,NA,NA,NA,favorable,NA,hard_to_say,high_school_graduate,NA,NA,semiskilled
247_b,b,favorable,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,NA,poor,NA,NA,NA,NA,NA
248_b,b,favorable,b,NA,NA,liberalFriend,liberal,untilOwnHome,NA,NA,poor,NA,NA,NA,NA,NA
249_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,unfavorable,hard_to_say,NA,grade_school_or_less,NA,NA,semiskilled
250_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,fair,poor,NA,favorable,NA,NA
251_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,good,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
252_b,b,unfavorable,b,favorableAndUnfavorable,conflict,NA,NA,NA,NA,favorable,good,poor,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
253_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
254_b,b,favorable,b,favorable,NA,liberalFriend,ambivalent,asLongAsEligible,NA,favorable,poor,hard_to_say,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
255_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
256_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,hard_to_say,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
257_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
258_b,b,unfavorable,b,NA,mutual_acomodation,ambivalentFriend,liberal,untilOwnHome,NA,NA,NA,fair,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
259_b,b,unfavorable,b,favorable,NA,NA,NA,NA,NA,unfavorable,poor,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
260_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
261_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,poor,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
262_b,b,favorable,b,favorableAndUnfavorable,NA,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
263_b,b,favorable,b,favorableAndUnfavorable,conflict,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,high_school_graduate,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
264_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,good,NA,NA,NA,NA,NA
265_b,b,NA,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
266_b,b,NA,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
267_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,hard_to_say,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
268_b,b,favorable,b,favorable,conflict,NA,NA,NA,NA,favorable,NA,fair,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
269_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,untilBetterPlace,NA,favorable,NA,NA,NA,NA,NA,NA
270_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,poor,NA,NA,NA,NA,NA
271_b,b,favorable,b,favorable,integration,liberalFriend,liberal,untilBetterPlace,NA,NA,NA,NA,some_high_school,favorable,biracial_living_experience,white_collar_or_skilled
272_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,poor,NA,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
273_b,b,favorable,b,unfavorable,NA,NA,NA,untilBetterPlace,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
274_b,b,favorable,b,NA,NA,NA,NA,untilBetterPlace,NA,NA,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
275_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,untilOwnHome,NA,favorable,NA,poor,NA,NA,biracial_living_experience,NA
276_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,fair,NA,NA,NA,NA
277_b,b,favorable,b,favorableAndUnfavorable,integration,NA,NA,asLongAsEligible,NA,favorable,fair,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
278_b,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
279_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,hard_to_say,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
280_b,b,NA,b,favorable,NA,NA,NA,NA,NA,NA,poor,NA,NA,NA,NA,NA
281_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,good,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
282_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,poor,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
283_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
284_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
285_b,b,favorable,b,noComments,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,hard_to_say,good,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
286_b,b,NA,b,favorableAndUnfavorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,good,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
287_b,b,favorable,b,noComments,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,fair,NA,grade_school_or_less,NA,biracial_living_experience,semiskilled
288_b,b,unfavorable,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,NA,hard_to_say,NA,NA,NA,NA,NA
289_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
290_b,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,favorable,favorable,NA,fair,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
291_b,b,favorable,b,favorable,NA,NA,NA,untilOwnHome,NA,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
292_b,b,NA,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,NA,NA,NA,NA
293_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,good,NA,NA,favorable,NA,NA
294_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,good,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
295_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilOwnHome,NA,NA,good,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
296_b,b,favorable,b,unfavorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
297_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,untilOwnHome,NA,favorable,poor,fair,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
298_b,b,favorable,b,favorable,NA,NA,NA,permanent,NA,favorable,good,hard_to_say,high_school_graduate,favorable,NA,unskilled_domestic_and_personal_service
299_b,b,favorable,b,favorable,conflict,NA,NA,NA,NA,favorable,poor,NA,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
300_b,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,good,NA,NA,NA,NA,NA
301_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilBetterPlace,NA,favorable,NA,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
302_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,fair,NA,high_school_graduate,NA,NA,white_collar_or_skilled
303_b,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,poor,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
304_b,b,favorable,b,favorable,NA,ambivalentFriend,liberal,NA,NA,unfavorable,NA,NA,high_school_graduate,NA,NA,semiskilled
305_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,poor,some_high_school,NA,NA,white_collar_or_skilled
306_b,b,NA,b,favorable,NA,liberalFriend,ambivalent,untilBetterPlace,NA,NA,NA,NA,NA,NA,NA,NA
307_b,b,favorable,b,unfavorable,conflict,ambivalentFriend,ambivalent,asLongAsEligible,NA,NA,fair,poor,NA,favorable,biracial_living_experience,NA
308_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,favorable,unfavorable,good,NA,NA,NA,NA,NA
309_b,b,favorable,b,NA,integration,NA,NA,neverThoughtAboutIt,NA,NA,hard_to_say,NA,NA,unfavorable,biracial_living_experience,NA
310_b,b,favorable,b,NA,integration,NA,NA,asLongAsEligible,NA,favorable,NA,poor,NA,favorable,biracial_living_experience,NA
311_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,hard_to_say,NA,NA,NA,NA,NA
312_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,hard_to_say,some_high_school,NA,NA,unskilled_domestic_and_personal_service
313_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,favorable,favorable,NA,hard_to_say,some_high_school,NA,NA,semiskilled
314_b,b,favorable,b,unfavorable,conflict,liberalFriend,liberal,NA,NA,favorable,good,NA,NA,favorable,biracial_living_experience,NA
315_b,b,NA,b,unfavorable,conflict,NA,NA,asLongAsEligible,NA,favorable,good,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
316_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
317_b,b,favorable,b,NA,NA,ambivalentFriend,liberal,permanent,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
318_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,fair,NA,NA,NA,NA
319_b,b,favorable,b,favorable,NA,ambivalentFriend,liberal,permanent,NA,favorable,NA,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
320_b,b,favorable,b,favorable,integration,NA,NA,NA,NA,NA,poor,NA,NA,favorable,biracial_living_experience,NA
321_b,b,NA,b,NA,NA,NA,NA,permanent,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
322_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,poor,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
323_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,permanent,unfavorable,NA,poor,good,high_school_graduate,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
324_b,b,favorable,b,favorable,NA,liberalFriend,liberal,permanent,NA,favorable,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
325_b,b,NA,b,favorableAndUnfavorable,NA,liberalFriend,liberal,permanent,NA,favorable,poor,poor,NA,NA,NA,NA
326_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
327_b,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,NA,unfavorable,favorable,good,NA,NA,NA,biracial_living_experience,NA
328_b,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,good,NA,NA,NA,NA,NA
329_b,b,NA,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,poor,NA,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
330_b,b,unfavorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,poor,NA,NA,NA,NA
331_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,NA,good,grade_school_or_less,favorable,NA,semiskilled
332_b,b,NA,b,NA,integration,NA,NA,asLongAsEligible,NA,favorable,poor,hard_to_say,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
333_b,b,favorable,b,NA,conflict,NA,NA,asLongAsEligible,NA,favorable,NA,NA,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
334_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,permanent,NA,favorable,poor,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
335_b,b,unfavorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,fair,NA,favorable,NA,NA
336_b,b,favorable,b,NA,mutual_acomodation,ambivalentFriend,liberal,untilBetterPlace,NA,favorable,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
337_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,poor,some_high_school,NA,NA,white_collar_or_skilled
338_b,b,NA,b,noComments,conflict,NA,NA,asLongAsEligible,NA,favorable,hard_to_say,NA,NA,NA,biracial_living_experience,NA
339_b,b,favorable,b,favorable,NA,liberalFriend,liberal,untilOwnHome,unfavorable,favorable,good,NA,NA,NA,NA,NA
340_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,NA,NA,NA,NA
341_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,NA,poor,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
342_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,good,NA,NA,NA,biracial_living_experience,NA
343_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,poor,hard_to_say,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
344_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,favorable,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
345_b,b,favorable,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,NA,poor,poor,NA,NA,NA,NA
346_b,b,NA,b,NA,mutual_acomodation,NA,NA,NA,NA,favorable,NA,NA,some_high_school,favorable,biracial_living_experience,semiskilled
347_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,fair,fair,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
348_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,ambivalent,neverThoughtAboutIt,NA,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
349_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,fair,poor,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
350_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,NA,NA,poor,grade_school_or_less,NA,NA,semiskilled
351_b,b,favorable,b,favorableAndUnfavorable,NA,ambivalentFriend,ambivalent,asLongAsEligible,NA,NA,good,NA,NA,NA,NA,NA
352_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,NA,grade_school_or_less,NA,NA,semiskilled
353_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,favorable,favorable,good,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
354_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,permanent,NA,favorable,poor,good,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
355_b,b,NA,b,NA,mutual_acomodation,NA,NA,NA,NA,favorable,NA,NA,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
356_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilBetterPlace,NA,favorable,good,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
357_b,b,unfavorable,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,hard_to_say,poor,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
358_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,hard_to_say,NA,NA,NA,NA,NA
359_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,NA,semiskilled
360_b,b,NA,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,fair,high_school_graduate,NA,biracial_living_experience,semiskilled
361_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,NA,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
362_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,poor,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
363_b,b,favorable,b,NA,NA,liberalFriend,liberal,untilOwnHome,NA,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
364_b,b,favorable,b,NA,conflict,liberalFriend,liberal,asLongAsEligible,NA,NA,good,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
