id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,transiency,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,satisfactionInWorkplace,education,evaluationOfCoResidents,pastExperience,occupation
182_b,b,favorable,b,favorableAndUnfavorable,conflict,NA,NA,NA,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
183_b,b,NA,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,hard_to_say,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
184_b,b,favorable,b,NA,conflict,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,semiskilled
185_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
186_b,b,unfavorable,b,favorable,NA,liberalFriend,ambivalent,asLongAsEligible,NA,favorable,good,poor,NA,NA,NA,NA
187_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,hard_to_say,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
188_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
189_b,b,NA,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,good,NA,some_high_school,favorable,NA,semiskilled
190_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,poor,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
191_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,good,NA,NA,NA,NA,NA
192_b,b,NA,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
193_b,b,NA,b,unfavorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,hard_to_say,poor,NA,NA,NA,NA
194_b,b,favorable,b,NA,conflict,liberalFriend,liberal,permanent,NA,favorable,NA,poor,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
195_b,b,NA,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,good,good,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
196_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,NA,good,poor,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
197_b,b,NA,b,favorable,mutual_acomodation,NA,NA,untilOwnHome,NA,favorable,poor,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
198_b,b,favorable,b,NA,integration,NA,NA,untilOwnHome,NA,favorable,NA,good,NA,NA,biracial_living_experience,NA
199_b,b,favorable,b,favorable,integration,NA,NA,asLongAsEligible,NA,favorable,hard_to_say,good,NA,NA,biracial_living_experience,NA
200_b,b,favorable,b,unfavorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
201_b,b,NA,b,unfavorable,NA,NA,NA,permanent,NA,favorable,good,poor,NA,NA,NA,NA
202_b,b,NA,b,favorable,mutual_acomodation,NA,NA,permanent,NA,favorable,good,NA,NA,favorable,biracial_living_experience,NA
203_b,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,unfavorable,fair,NA,grade_school_or_less,unfavorable,NA,semiskilled
204_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,fair,poor,NA,NA,biracial_living_experience,NA
205_b,b,NA,b,NA,NA,liberalFriend,liberal,asLongAsEligible,favorable,NA,poor,hard_to_say,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
206_b,b,unfavorable,b,NA,integration,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,hard_to_say,poor,NA,NA,biracial_living_experience,NA
207_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,poor,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
208_b,b,favorable,b,unfavorable,NA,ambivalentFriend,liberal,NA,NA,favorable,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
209_b,b,NA,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,good,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
210_b,b,NA,b,NA,NA,liberalFriend,ambivalent,asLongAsEligible,favorable,NA,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
211_b,b,unfavorable,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,NA,NA,fair,NA,NA,NA,NA
212_b,b,favorable,b,noComments,NA,NA,NA,asLongAsEligible,NA,NA,poor,NA,NA,NA,NA,NA
213_b,b,favorable,b,NA,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,NA,some_high_school,NA,NA,semiskilled
214_b,b,NA,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
215_b,b,favorable,b,favorable,NA,NA,NA,untilOwnHome,unfavorable,NA,fair,poor,NA,NA,NA,NA
216_b,b,NA,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,NA,NA,white_collar_or_skilled
217_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,hard_to_say,NA,NA,NA,NA,NA
218_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,NA,poor,NA,NA,NA,NA,NA
219_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,untilBetterPlace,NA,favorable,good,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
220_b,b,favorable,b,favorableAndUnfavorable,conflict,liberalFriend,liberal,untilOwnHome,NA,NA,NA,poor,NA,favorable,no_biracial_living_experience,NA
221_b,b,favorable,b,NA,NA,NA,NA,permanent,NA,favorable,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
222_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,good,NA,grade_school_or_less,NA,NA,semiskilled
223_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,untilBetterPlace,NA,NA,poor,hard_to_say,NA,NA,NA,NA
224_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,fair,NA,NA,NA,NA,NA
225_b,b,favorable,b,NA,mutual_acomodation,ambivalentFriend,liberal,NA,NA,favorable,NA,hard_to_say,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
226_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
227_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,NA,favorable,biracial_living_experience,NA
228_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,ambivalent,permanent,NA,NA,poor,good,NA,NA,biracial_living_experience,NA
229_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,permanent,NA,favorable,fair,NA,NA,NA,biracial_living_experience,NA
230_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,asLongAsEligible,NA,NA,NA,poor,grade_school_or_less,NA,biracial_living_experience,semiskilled
231_b,b,unfavorable,b,favorable,mutual_acomodation,NA,NA,untilOwnHome,NA,NA,poor,poor,NA,NA,biracial_living_experience,NA
232_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,unfavorable,favorable,NA,poor,NA,favorable,biracial_living_experience,NA
233_b,b,favorable,b,favorable,mutual_acomodation,ambivalentFriend,liberal,neverThoughtAboutIt,NA,NA,fair,fair,some_high_school,NA,biracial_living_experience,semiskilled
234_b,b,favorable,b,favorable,NA,liberalFriend,liberal,permanent,NA,favorable,good,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
235_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
236_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,good,NA,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
237_b,b,favorable,b,NA,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,poor,NA,grade_school_or_less,NA,NA,semiskilled
238_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,hard_to_say,poor,NA,NA,NA,NA
239_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,favorable,NA,white_collar_or_skilled
240_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,NA,poor,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
241_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,good,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
242_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
243_b,b,favorable,b,NA,conflict,NA,NA,permanent,favorable,favorable,NA,poor,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
244_b,b,NA,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,NA,hard_to_say,NA,NA,NA,NA,NA
245_b,b,favorable,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,favorable,NA,NA,poor,some_high_school,NA,NA,semiskilled
246_b,b,favorable,b,unfavorable,NA,NA,NA,untilBetterPlace,NA,NA,NA,poor,NA,NA,NA,NA
247_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,fair,poor,NA,NA,biracial_living_experience,NA
248_b,b,favorable,b,favorable,NA,liberalFriend,liberal,permanent,NA,favorable,good,NA,high_school_graduate,NA,NA,white_collar_or_skilled
249_b,b,unfavorable,b,NA,NA,NA,NA,NA,NA,NA,poor,NA,NA,NA,NA,NA
250_b,b,favorable,b,favorable,integration,ambivalentFriend,liberal,asLongAsEligible,favorable,favorable,poor,NA,NA,favorable,biracial_living_experience,NA
251_b,b,favorable,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,good,hard_to_say,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
252_b,b,NA,b,NA,conflict,liberalFriend,liberal,NA,NA,favorable,NA,NA,grade_school_or_less,favorable,biracial_living_experience,semiskilled
253_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,poor,poor,NA,NA,NA,NA
254_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
255_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
256_b,b,NA,b,favorable,conflict,NA,NA,permanent,NA,NA,hard_to_say,NA,NA,NA,biracial_living_experience,NA
257_b,b,favorable,b,noComments,NA,NA,NA,asLongAsEligible,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
258_b,b,unfavorable,b,favorable,integration,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,good,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
259_b,b,favorable,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,NA,NA,some_high_school,NA,biracial_living_experience,semiskilled
260_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,favorable,favorable,poor,hard_to_say,some_high_school,NA,NA,unskilled_domestic_and_personal_service
261_b,b,favorable,b,NA,conflict,liberalFriend,liberal,asLongAsEligible,NA,favorable,good,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
262_b,b,favorable,b,favorable,integration,liberalFriend,liberal,NA,unfavorable,favorable,NA,fair,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
263_b,b,favorable,b,NA,conflict,liberalFriend,liberal,NA,NA,favorable,poor,poor,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
264_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,NA,NA,poor,NA,NA,NA,NA
265_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,good,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
266_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,poor,poor,NA,NA,NA,NA
267_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,poor,NA,NA,NA,biracial_living_experience,NA
268_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,good,NA,NA,NA,NA,NA
269_b,b,favorable,b,NA,NA,liberalFriend,ambivalent,NA,NA,NA,good,NA,high_school_graduate,NA,NA,semiskilled
270_b,b,NA,b,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
271_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,hard_to_say,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
272_b,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,NA,poor,NA,NA,NA,NA,NA
273_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilBetterPlace,NA,NA,NA,poor,grade_school_or_less,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
274_b,b,favorable,b,favorable,mutual_acomodation,ambivalentFriend,liberal,untilBetterPlace,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
275_b,b,unfavorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
276_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,permanent,NA,favorable,poor,NA,NA,favorable,NA,NA
277_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,hard_to_say,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
278_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,good,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
279_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,NA,NA,NA,good,hard_to_say,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
280_b,b,favorable,b,NA,conflict,NA,NA,asLongAsEligible,NA,favorable,NA,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
281_b,b,NA,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,good,some_high_school,NA,NA,unskilled_domestic_and_personal_service
282_b,b,favorable,b,favorable,NA,NA,NA,permanent,NA,favorable,NA,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
283_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,poor,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
284_b,b,NA,b,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,fair,NA,NA,NA,NA,NA
285_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,good,fair,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
286_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,hard_to_say,hard_to_say,NA,NA,biracial_living_experience,NA
287_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,some_high_school,NA,NA,semiskilled
288_b,b,unfavorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,untilBetterPlace,NA,favorable,NA,poor,high_school_graduate,favorable,biracial_living_experience,semiskilled
289_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,good,hard_to_say,NA,NA,NA,NA
290_b,b,favorable,b,NA,mutual_acomodation,ambivalentFriend,ambivalent,asLongAsEligible,NA,NA,good,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
291_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
292_b,b,favorable,b,favorable,NA,NA,NA,permanent,NA,favorable,NA,poor,NA,NA,NA,NA
293_b,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,poor,good,NA,NA,NA,NA
294_b,b,favorable,b,unfavorable,conflict,liberalFriend,liberal,NA,NA,NA,NA,hard_to_say,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
295_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,permanent,NA,favorable,poor,hard_to_say,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
296_b,b,unfavorable,b,NA,mutual_acomodation,NA,NA,NA,NA,favorable,fair,poor,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
297_b,b,unfavorable,b,favorable,mutual_acomodation,NA,NA,untilBetterPlace,NA,NA,poor,poor,NA,NA,no_biracial_living_experience,NA
298_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,fair,good,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
299_b,b,favorable,b,NA,NA,NA,NA,permanent,NA,NA,NA,fair,some_high_school,NA,NA,white_collar_or_skilled
300_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
301_b,b,NA,b,unfavorable,conflict,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,hard_to_say,grade_school_or_less,NA,no_biracial_living_experience,semiskilled
302_b,b,favorable,b,NA,NA,NA,NA,untilBetterPlace,NA,NA,good,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
303_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
304_b,b,favorable,b,NA,NA,NA,NA,untilOwnHome,NA,favorable,hard_to_say,good,some_high_school,NA,NA,unskilled_domestic_and_personal_service
305_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,good,good,NA,favorable,NA,NA
306_b,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,poor,high_school_graduate,NA,NA,white_collar_or_skilled
307_b,b,favorable,b,unfavorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,hard_to_say,NA,NA,NA,NA,NA
308_b,b,favorable,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
309_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,NA,semiskilled
310_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,poor,NA,NA,NA,NA
311_b,b,favorable,b,NA,conflict,ambivalentFriend,liberal,permanent,NA,NA,NA,poor,NA,NA,biracial_living_experience,NA
312_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,fair,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
313_b,b,favorable,b,NA,NA,liberalFriend,liberal,untilBetterPlace,NA,NA,NA,poor,NA,favorable,NA,NA
314_b,b,favorable,b,favorable,integration,NA,NA,asLongAsEligible,NA,favorable,NA,fair,NA,NA,biracial_living_experience,NA
315_b,b,favorable,b,noComments,mutual_acomodation,NA,NA,NA,NA,favorable,hard_to_say,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
316_b,b,NA,b,favorable,conflict,ambivalentFriend,liberal,NA,NA,favorable,good,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
317_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,hard_to_say,high_school_graduate,NA,NA,white_collar_or_skilled
318_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilOwnHome,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
319_b,b,favorable,b,NA,mutual_acomodation,ambivalentFriend,liberal,untilBetterPlace,NA,favorable,hard_to_say,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
320_b,b,favorable,b,favorable,NA,liberalFriend,ambivalent,untilBetterPlace,NA,favorable,NA,NA,some_high_school,favorable,NA,semiskilled
321_b,b,favorable,b,favorable,conflict,NA,NA,neverThoughtAboutIt,NA,favorable,hard_to_say,NA,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
322_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
323_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
324_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,NA,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
325_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,hard_to_say,NA,NA,biracial_living_experience,NA
326_b,b,favorable,b,unfavorable,NA,liberalFriend,ambivalent,NA,favorable,favorable,NA,fair,NA,unfavorable,NA,NA
327_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
328_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,NA,fair,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
329_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilBetterPlace,NA,NA,NA,poor,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
330_b,b,favorable,b,favorableAndUnfavorable,NA,ambivalentFriend,ambivalent,untilOwnHome,NA,favorable,poor,fair,NA,NA,NA,NA
331_b,b,NA,b,NA,NA,NA,NA,untilBetterPlace,favorable,favorable,hard_to_say,NA,NA,NA,NA,NA
332_b,b,favorable,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,poor,good,some_high_school,NA,NA,unskilled_domestic_and_personal_service
333_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,NA,good,poor,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
334_b,b,NA,b,NA,NA,NA,NA,permanent,NA,NA,fair,good,NA,NA,NA,NA
335_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,fair,good,some_high_school,NA,NA,unskilled_domestic_and_personal_service
336_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,NA,some_high_school,NA,NA,semiskilled
337_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,untilBetterPlace,NA,favorable,NA,poor,grade_school_or_less,NA,NA,white_collar_or_skilled
338_b,b,NA,b,favorable,NA,NA,NA,permanent,favorable,NA,NA,NA,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
339_b,b,favorable,b,NA,conflict,liberalFriend,liberal,untilBetterPlace,NA,NA,NA,NA,high_school_graduate,NA,biracial_living_experience,semiskilled
340_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,NA,NA,fair,good,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
341_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,permanent,NA,favorable,good,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
342_b,b,favorable,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,NA,good,some_high_school,NA,biracial_living_experience,semiskilled
343_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,unfavorable,favorable,poor,hard_to_say,NA,NA,NA,NA
344_b,b,favorable,b,NA,NA,liberalFriend,liberal,permanent,NA,favorable,hard_to_say,good,NA,NA,NA,NA
345_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
346_b,b,NA,b,NA,conflict,NA,NA,asLongAsEligible,NA,favorable,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
347_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,NA,hard_to_say,high_school_graduate,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
348_b,b,unfavorable,b,favorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
349_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,poor,NA,NA,NA,NA,NA
350_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,permanent,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
351_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,fair,hard_to_say,NA,NA,NA,NA
352_b,b,favorable,b,favorable,conflict,NA,NA,untilOwnHome,NA,favorable,poor,NA,NA,favorable,biracial_living_experience,NA
353_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,NA,poor,grade_school_or_less,NA,NA,white_collar_or_skilled
354_b,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,fair,NA,NA,NA,NA
355_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,good,NA,NA,NA,NA,NA
356_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,hard_to_say,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
357_b,b,favorable,b,favorable,NA,NA,NA,NA,favorable,NA,fair,NA,some_high_school,NA,NA,white_collar_or_skilled
358_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,poor,grade_school_or_less,NA,NA,semiskilled
359_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,poor,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
360_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,NA,NA,poor,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
361_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,NA,poor,high_school_graduate,NA,biracial_living_experience,semiskilled
362_b,b,unfavorable,b,NA,NA,liberalFriend,ambivalent,neverThoughtAboutIt,NA,favorable,poor,poor,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
363_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,NA,some_high_school,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
364_b,b,unfavorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,hard_to_say,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
