id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,transiency,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,satisfactionInWorkplace,education,evaluationOfCoResidents,pastExperience,occupation
183_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
184_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,NA,NA,favorable,NA,good,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
185_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,NA,fair,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
186_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,poor,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
187_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,poor,NA,NA,NA,NA,NA
188_b,b,favorable,b,NA,mutual_acomodation,NA,NA,untilOwnHome,NA,NA,hard_to_say,poor,NA,favorable,biracial_living_experience,NA
189_b,b,favorable,b,noComments,NA,liberalFriend,ambivalent,neverThoughtAboutIt,NA,NA,poor,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
190_b,b,favorable,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,good,NA,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
191_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,poor,fair,NA,favorable,biracial_living_experience,NA
192_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,good,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
193_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,NA,poor,NA,NA,NA,NA
194_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,NA,NA,semiskilled
195_b,b,favorable,b,favorable,NA,NA,NA,NA,favorable,favorable,hard_to_say,NA,NA,NA,NA,NA
196_b,b,favorable,b,favorable,NA,liberalFriend,ambivalent,permanent,NA,NA,NA,poor,NA,NA,NA,NA
197_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,poor,fair,some_high_school,NA,NA,unskilled_domestic_and_personal_service
198_b,b,favorable,b,NA,NA,ambivalentFriend,liberal,asLongAsEligible,NA,NA,poor,NA,high_school_graduate,favorable,NA,semiskilled
199_b,b,favorable,b,favorable,NA,ambivalentFriend,liberal,permanent,NA,NA,poor,NA,NA,NA,NA,NA
200_b,b,favorable,b,favorableAndUnfavorable,conflict,NA,NA,permanent,NA,favorable,NA,NA,grade_school_or_less,NA,no_biracial_living_experience,white_collar_or_skilled
201_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,NA,NA,NA,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
202_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,poor,NA,NA,biracial_living_experience,NA
203_b,b,favorable,b,NA,mutual_acomodation,ambivalentFriend,liberal,untilBetterPlace,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
204_b,b,NA,b,favorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,NA,poor,NA,NA,NA,biracial_living_experience,NA
205_b,b,favorable,b,NA,conflict,liberalFriend,liberal,asLongAsEligible,favorable,NA,poor,NA,NA,NA,biracial_living_experience,NA
206_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,poor,NA,high_school_graduate,favorable,NA,unskilled_domestic_and_personal_service
207_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
208_b,b,NA,b,favorableAndUnfavorable,NA,liberalFriend,liberal,untilOwnHome,NA,NA,NA,poor,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
209_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,neverThoughtAboutIt,NA,NA,hard_to_say,poor,NA,NA,NA,NA
210_b,b,favorable,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,good,poor,NA,NA,NA,NA
211_b,b,favorable,b,NA,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
212_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,unfavorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
213_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,some_high_school,NA,NA,semiskilled
214_b,b,favorable,b,unfavorable,NA,liberalFriend,ambivalent,asLongAsEligible,NA,NA,NA,poor,NA,NA,NA,NA
215_b,b,favorable,b,NA,integration,NA,NA,neverThoughtAboutIt,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
216_b,b,favorable,b,favorable,NA,NA,NA,permanent,NA,favorable,fair,poor,NA,NA,NA,NA
217_b,b,favorable,b,favorableAndUnfavorable,conflict,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,hard_to_say,NA,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
218_b,b,unfavorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,hard_to_say,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
219_b,b,favorable,b,favorableAndUnfavorable,NA,ambivalentFriend,liberal,NA,NA,NA,poor,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
220_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,NA,good,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
221_b,b,favorable,b,favorable,NA,NA,NA,permanent,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
222_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,NA,poor,poor,high_school_graduate,unfavorable,NA,unskilled_domestic_and_personal_service
223_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,fair,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
224_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,poor,NA,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
225_b,b,NA,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,NA,NA,some_high_school,NA,no_biracial_living_experience,white_collar_or_skilled
226_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
227_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,poor,NA,NA,NA,NA
228_b,b,NA,b,favorableAndUnfavorable,conflict,liberalFriend,liberal,permanent,NA,favorable,NA,NA,NA,NA,biracial_living_experience,NA
229_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,unfavorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
230_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,good,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
231_b,b,NA,b,NA,NA,NA,NA,permanent,NA,NA,NA,good,some_high_school,NA,NA,semiskilled
232_b,b,favorable,b,favorable,NA,liberalFriend,ambivalent,NA,NA,favorable,good,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
233_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,hard_to_say,poor,grade_school_or_less,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
234_b,b,favorable,b,unfavorable,NA,NA,NA,untilBetterPlace,NA,favorable,NA,poor,NA,NA,NA,NA
235_b,b,NA,b,noComments,NA,NA,NA,NA,NA,NA,good,NA,NA,favorable,NA,NA
236_b,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,NA,good,NA,high_school_graduate,NA,NA,white_collar_or_skilled
237_b,b,NA,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
238_b,b,favorable,b,unfavorable,conflict,liberalFriend,liberal,NA,NA,favorable,poor,poor,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
239_b,b,NA,b,unfavorable,NA,NA,NA,permanent,NA,NA,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
240_b,b,NA,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,poor,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
241_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
242_b,b,NA,b,favorableAndUnfavorable,NA,NA,NA,untilBetterPlace,NA,favorable,NA,poor,NA,NA,NA,NA
243_b,b,favorable,b,NA,mutual_acomodation,NA,NA,untilBetterPlace,NA,NA,poor,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
244_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
245_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,NA,poor,NA,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
246_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,high_school_graduate,favorable,NA,white_collar_or_skilled
247_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
248_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,unfavorable,poor,good,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
249_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,poor,poor,NA,NA,NA,NA
250_b,b,NA,b,favorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,hard_to_say,NA,some_high_school,NA,biracial_living_experience,semiskilled
251_b,b,favorable,b,NA,NA,NA,NA,untilBetterPlace,NA,NA,NA,NA,NA,NA,NA,NA
252_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,fair,grade_school_or_less,NA,NA,white_collar_or_skilled
253_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,NA,favorable,poor,hard_to_say,NA,NA,biracial_living_experience,NA
254_b,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,good,some_high_school,NA,NA,semiskilled
255_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,permanent,NA,NA,NA,good,grade_school_or_less,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
256_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
257_b,b,favorable,b,favorableAndUnfavorable,conflict,NA,NA,untilBetterPlace,NA,favorable,good,good,NA,NA,biracial_living_experience,NA
258_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,good,grade_school_or_less,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
259_b,b,favorable,b,NA,NA,ambivalentFriend,liberal,untilOwnHome,NA,favorable,NA,NA,NA,NA,NA,NA
260_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,good,poor,NA,NA,NA,NA
261_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,favorable,good,NA,NA,NA,biracial_living_experience,NA
262_b,b,favorable,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,NA,NA,poor,grade_school_or_less,NA,NA,semiskilled
263_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
264_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,poor,NA,NA,NA,NA
265_b,b,NA,b,NA,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
266_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,hard_to_say,NA,favorable,NA,NA
267_b,b,unfavorable,b,NA,conflict,ambivalentFriend,liberal,NA,NA,NA,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
268_b,b,NA,b,favorable,conflict,NA,NA,permanent,NA,favorable,poor,poor,NA,NA,no_biracial_living_experience,NA
269_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,poor,NA,NA,NA,NA
270_b,b,favorable,b,favorable,NA,liberalFriend,ambivalent,asLongAsEligible,NA,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
271_b,b,favorable,b,unfavorable,NA,ambivalentFriend,liberal,NA,favorable,favorable,good,NA,NA,favorable,NA,NA
272_b,b,favorable,b,NA,NA,NA,NA,NA,NA,NA,NA,poor,NA,NA,NA,NA
273_b,b,favorable,b,NA,integration,liberalFriend,liberal,NA,NA,favorable,NA,good,NA,favorable,biracial_living_experience,NA
274_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,hard_to_say,good,NA,NA,biracial_living_experience,NA
275_b,b,unfavorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,untilOwnHome,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
276_b,b,favorable,b,favorable,NA,liberalFriend,ambivalent,asLongAsEligible,NA,favorable,poor,NA,NA,NA,NA,NA
277_b,b,favorable,b,noComments,NA,NA,NA,permanent,NA,NA,poor,hard_to_say,some_high_school,NA,NA,unskilled_domestic_and_personal_service
278_b,b,NA,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,favorable,poor,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
279_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,permanent,NA,favorable,poor,NA,some_high_school,NA,biracial_living_experience,semiskilled
280_b,b,favorable,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,NA,NA,hard_to_say,NA,NA,NA,NA,NA
281_b,b,favorable,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,fair,NA,favorable,biracial_living_experience,NA
282_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,good,NA,NA,NA,NA,NA
283_b,b,favorable,b,NA,NA,liberalFriend,liberal,permanent,NA,NA,poor,poor,NA,favorable,NA,NA
284_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,NA,NA,favorable,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
285_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,NA,unfavorable,hard_to_say,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
286_b,b,favorable,b,favorable,NA,liberalFriend,liberal,permanent,NA,favorable,hard_to_say,NA,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
287_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,fair,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
288_b,b,unfavorable,b,unfavorable,mutual_acomodation,NA,NA,NA,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
289_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,permanent,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
290_b,b,favorable,b,favorable,NA,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,good,fair,NA,NA,NA,NA
291_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,permanent,NA,NA,poor,NA,NA,NA,biracial_living_experience,NA
292_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,neverThoughtAboutIt,NA,NA,NA,hard_to_say,some_high_school,NA,NA,white_collar_or_skilled
293_b,b,NA,b,favorable,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,good,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
294_b,b,favorable,b,unfavorable,integration,NA,NA,neverThoughtAboutIt,NA,favorable,good,fair,grade_school_or_less,NA,biracial_living_experience,semiskilled
295_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,favorable,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
296_b,b,favorable,b,favorable,integration,ambivalentFriend,liberal,untilOwnHome,NA,favorable,NA,NA,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
297_b,b,favorable,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,good,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
298_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,hard_to_say,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
299_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
300_b,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,NA,NA,hard_to_say,some_high_school,NA,NA,unskilled_domestic_and_personal_service
301_b,b,favorable,b,noComments,NA,ambivalentFriend,ambivalent,untilOwnHome,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
302_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,poor,NA,NA,NA,NA
303_b,b,favorable,b,favorable,NA,liberalFriend,ambivalent,asLongAsEligible,NA,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
304_b,b,NA,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,hard_to_say,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
305_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
306_b,b,unfavorable,b,unfavorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,good,NA,NA,NA,biracial_living_experience,NA
307_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,NA,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
308_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,good,NA,high_school_graduate,NA,biracial_living_experience,semiskilled
309_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,favorable,favorable,NA,NA,high_school_graduate,NA,NA,semiskilled
310_b,b,NA,b,favorable,NA,NA,NA,untilBetterPlace,unfavorable,favorable,good,poor,NA,NA,NA,NA
311_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA,NA
312_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,unfavorable,favorable,NA,NA,NA,favorable,NA,NA
313_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314_b,b,unfavorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,hard_to_say,NA,NA,NA,NA
315_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,good,grade_school_or_less,favorable,NA,semiskilled
316_b,b,unfavorable,b,unfavorable,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,good,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
317_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,untilBetterPlace,NA,favorable,NA,good,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
318_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,permanent,NA,favorable,NA,poor,NA,NA,biracial_living_experience,NA
319_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,fair,good,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
320_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,poor,NA,NA,biracial_living_experience,NA
321_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,NA,NA,poor,grade_school_or_less,NA,NA,white_collar_or_skilled
322_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,untilOwnHome,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
323_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,NA,NA,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
324_b,b,NA,b,NA,NA,NA,NA,permanent,NA,NA,poor,NA,NA,NA,NA,NA
325_b,b,favorable,b,favorableAndUnfavorable,conflict,NA,NA,asLongAsEligible,NA,NA,NA,hard_to_say,NA,NA,biracial_living_experience,NA
326_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,poor,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
327_b,b,NA,b,NA,NA,NA,NA,NA,NA,favorable,hard_to_say,poor,NA,NA,NA,NA
328_b,b,unfavorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,some_high_school,NA,NA,white_collar_or_skilled
329_b,b,favorable,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,NA,NA,fair,NA,NA,NA,NA,NA
330_b,b,unfavorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
331_b,b,favorable,b,NA,NA,ambivalentFriend,ambivalent,permanent,NA,favorable,NA,poor,grade_school_or_less,NA,NA,white_collar_or_skilled
332_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,asLongAsEligible,NA,NA,NA,poor,NA,NA,biracial_living_experience,NA
333_b,b,unfavorable,b,favorableAndUnfavorable,integration,NA,NA,asLongAsEligible,NA,favorable,poor,fair,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
334_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,untilOwnHome,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
335_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,untilOwnHome,NA,NA,hard_to_say,good,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
336_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,biracial_living_experience,NA
337_b,b,NA,b,NA,NA,NA,NA,permanent,NA,NA,hard_to_say,poor,high_school_graduate,favorable,NA,unskilled_domestic_and_personal_service
338_b,b,NA,b,NA,mutual_acomodation,NA,NA,NA,NA,favorable,poor,NA,NA,NA,no_biracial_living_experience,NA
339_b,b,favorable,b,favorable,NA,NA,NA,permanent,favorable,favorable,NA,NA,NA,NA,NA,NA
340_b,b,NA,b,NA,NA,NA,NA,NA,NA,favorable,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
341_b,b,favorable,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,NA,NA,NA,good,high_school_graduate,favorable,NA,semiskilled
342_b,b,favorable,b,NA,NA,liberalFriend,ambivalent,NA,NA,NA,good,NA,NA,NA,NA,NA
343_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,good,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
344_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,fair,poor,NA,NA,NA,NA
345_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
346_b,b,favorable,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,fair,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
347_b,b,favorable,b,favorable,conflict,NA,NA,neverThoughtAboutIt,NA,favorable,fair,NA,NA,NA,biracial_living_experience,NA
348_b,b,favorable,b,favorableAndUnfavorable,conflict,NA,NA,NA,NA,favorable,poor,poor,NA,NA,biracial_living_experience,NA
349_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,permanent,NA,NA,good,NA,NA,NA,NA,NA
350_b,b,favorable,b,NA,NA,NA,NA,neverThoughtAboutIt,unfavorable,favorable,poor,NA,high_school_graduate,NA,NA,white_collar_or_skilled
351_b,b,favorable,b,NA,mutual_acomodation,ambivalentFriend,liberal,permanent,NA,NA,hard_to_say,NA,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
352_b,b,NA,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
353_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
354_b,b,favorable,b,NA,integration,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,poor,some_high_school,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
355_b,b,NA,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,NA,unfavorable,NA,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
356_b,b,favorable,b,unfavorable,NA,ambivalentFriend,liberal,neverThoughtAboutIt,NA,NA,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
357_b,b,NA,b,favorable,NA,NA,NA,NA,NA,favorable,good,NA,NA,NA,NA,NA
358_b,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,good,NA,NA,NA,NA,NA
359_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,good,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
360_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,asLongAsEligible,favorable,favorable,good,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
361_b,b,favorable,b,favorable,conflict,NA,NA,untilBetterPlace,NA,favorable,good,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
362_b,b,favorable,b,NA,NA,NA,NA,permanent,NA,favorable,good,poor,grade_school_or_less,unfavorable,NA,semiskilled
363_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,good,some_high_school,NA,NA,semiskilled
364_b,b,favorable,b,NA,mutual_acomodation,ambivalentFriend,liberal,untilOwnHome,NA,favorable,NA,hard_to_say,NA,NA,biracial_living_experience,NA
365_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,good,fair,NA,NA,biracial_living_experience,NA
