id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,transiency,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,satisfactionInWorkplace,education,evaluationOfCoResidents,pastExperience,occupation
181_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,hard_to_say,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
182_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilBetterPlace,favorable,favorable,NA,poor,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
183_b,b,favorable,b,favorableAndUnfavorable,NA,ambivalentFriend,liberal,untilBetterPlace,NA,favorable,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
184_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
185_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,poor,hard_to_say,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
186_b,b,NA,b,favorable,mutual_acomodation,ambivalentFriend,liberal,permanent,NA,favorable,fair,NA,NA,NA,biracial_living_experience,NA
187_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,favorable,poor,poor,high_school_graduate,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
188_b,b,NA,b,favorable,NA,NA,NA,NA,NA,favorable,hard_to_say,hard_to_say,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
189_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,poor,hard_to_say,grade_school_or_less,NA,biracial_living_experience,semiskilled
190_b,b,favorable,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,poor,some_high_school,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
191_b,b,favorable,b,favorableAndUnfavorable,integration,liberalFriend,liberal,asLongAsEligible,unfavorable,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,semiskilled
192_b,b,favorable,b,favorable,integration,ambivalentFriend,liberal,NA,NA,NA,good,NA,NA,NA,biracial_living_experience,NA
193_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,poor,NA,grade_school_or_less,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
194_b,b,favorable,b,favorable,NA,NA,NA,untilOwnHome,NA,NA,poor,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
195_b,b,favorable,b,NA,mutual_acomodation,NA,NA,permanent,favorable,NA,NA,fair,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
196_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,fair,NA,NA,biracial_living_experience,NA
197_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,ambivalent,permanent,NA,NA,fair,NA,NA,NA,biracial_living_experience,NA
198_b,b,favorable,b,NA,mutual_acomodation,NA,NA,permanent,NA,favorable,good,NA,NA,NA,biracial_living_experience,NA
199_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,favorable,NA,good,poor,NA,NA,biracial_living_experience,NA
200_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,good,NA,NA,NA,NA,NA
201_b,b,favorable,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,favorable,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
202_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,NA,good,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
203_b,b,favorable,b,favorable,conflict,NA,NA,asLongAsEligible,NA,NA,good,poor,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
204_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,favorable,NA,semiskilled
205_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,good,NA,NA,NA,NA,NA
206_b,b,favorable,b,unfavorable,conflict,NA,NA,NA,NA,NA,NA,poor,NA,NA,biracial_living_experience,NA
207_b,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,poor,fair,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
208_b,b,favorable,b,favorableAndUnfavorable,conflict,NA,NA,asLongAsEligible,NA,favorable,poor,NA,high_school_graduate,favorable,no_biracial_living_experience,semiskilled
209_b,b,favorable,b,favorable,NA,ambivalentFriend,liberal,untilBetterPlace,NA,favorable,NA,NA,some_high_school,NA,NA,white_collar_or_skilled
210_b,b,NA,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,NA,NA,NA,NA
211_b,b,favorable,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,good,NA,NA,biracial_living_experience,NA
212_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,good,NA,NA,NA,biracial_living_experience,NA
213_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilBetterPlace,favorable,favorable,NA,fair,NA,NA,biracial_living_experience,NA
214_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,good,NA,NA,favorable,NA,NA
215_b,b,favorable,b,NA,NA,liberalFriend,ambivalent,asLongAsEligible,NA,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
216_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,good,high_school_graduate,NA,NA,semiskilled
217_b,b,NA,b,unfavorable,NA,ambivalentFriend,liberal,untilBetterPlace,favorable,NA,poor,poor,some_high_school,NA,NA,semiskilled
218_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,good,NA,NA,NA,biracial_living_experience,NA
219_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,unfavorable,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
220_b,b,favorable,b,NA,NA,NA,NA,NA,NA,unfavorable,NA,NA,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
221_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,poor,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
222_b,b,favorable,b,noComments,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,fair,hard_to_say,some_high_school,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
223_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,favorable,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
224_b,b,NA,b,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,NA,poor,high_school_graduate,favorable,NA,unskilled_domestic_and_personal_service
225_b,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,hard_to_say,poor,NA,NA,NA,NA
226_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
227_b,b,NA,b,favorable,NA,ambivalentFriend,ambivalent,permanent,NA,favorable,hard_to_say,poor,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
228_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,NA,NA,hard_to_say,some_high_school,NA,NA,white_collar_or_skilled
229_b,b,favorable,b,unfavorable,NA,ambivalentFriend,liberal,neverThoughtAboutIt,unfavorable,favorable,NA,good,NA,NA,NA,NA
230_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,NA,NA,NA,fair,NA,NA,NA,biracial_living_experience,NA
231_b,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,good,good,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
232_b,b,favorable,b,NA,NA,liberalFriend,liberal,permanent,NA,favorable,NA,good,some_high_school,NA,NA,unskilled_domestic_and_personal_service
233_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,favorable,hard_to_say,NA,NA,NA,biracial_living_experience,NA
234_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,NA,good,NA,NA,NA,NA,NA
235_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
236_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,favorable,NA,NA,good,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
237_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,hard_to_say,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
238_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,good,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
239_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
240_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,permanent,NA,favorable,NA,fair,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
241_b,b,favorable,b,favorableAndUnfavorable,integration,NA,NA,permanent,NA,favorable,NA,good,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
242_b,b,favorable,b,favorable,conflict,NA,NA,asLongAsEligible,NA,NA,NA,hard_to_say,grade_school_or_less,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
243_b,b,favorable,b,NA,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,poor,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
244_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,NA,NA,good,grade_school_or_less,NA,NA,semiskilled
245_b,b,favorable,b,unfavorable,conflict,NA,NA,untilBetterPlace,NA,favorable,good,NA,NA,NA,biracial_living_experience,NA
246_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,poor,high_school_graduate,NA,NA,white_collar_or_skilled
247_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,fair,NA,some_high_school,NA,biracial_living_experience,semiskilled
248_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,hard_to_say,poor,NA,NA,NA,NA
249_b,b,favorable,b,noComments,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,poor,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
250_b,b,NA,b,NA,NA,NA,NA,untilBetterPlace,NA,unfavorable,NA,poor,high_school_graduate,NA,NA,white_collar_or_skilled
251_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,NA,fair,some_high_school,favorable,biracial_living_experience,white_collar_or_skilled
252_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,hard_to_say,NA,high_school_graduate,favorable,NA,white_collar_or_skilled
253_b,b,unfavorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,neverThoughtAboutIt,NA,favorable,NA,fair,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
254_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,good,good,NA,NA,NA,NA
255_b,b,unfavorable,b,favorable,NA,liberalFriend,ambivalent,NA,NA,favorable,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
256_b,b,favorable,b,NA,conflict,liberalFriend,ambivalent,asLongAsEligible,NA,NA,poor,NA,grade_school_or_less,unfavorable,biracial_living_experience,unskilled_domestic_and_personal_service
257_b,b,NA,b,favorable,NA,NA,NA,NA,NA,NA,fair,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
258_b,b,favorable,b,favorable,NA,liberalFriend,liberal,permanent,NA,favorable,NA,hard_to_say,high_school_graduate,NA,NA,white_collar_or_skilled
259_b,b,NA,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
260_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
261_b,b,unfavorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,poor,NA,NA,NA,NA
262_b,b,favorable,b,favorable,integration,liberalFriend,liberal,permanent,NA,favorable,NA,hard_to_say,NA,NA,biracial_living_experience,NA
263_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,NA,NA,fair,NA,NA,biracial_living_experience,NA
264_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,fair,NA,NA,NA,NA,NA
265_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,NA,NA,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
266_b,b,NA,b,favorable,NA,ambivalentFriend,liberal,asLongAsEligible,NA,NA,hard_to_say,good,some_high_school,NA,NA,white_collar_or_skilled
267_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,NA,good,high_school_graduate,NA,NA,semiskilled
268_b,b,favorable,b,NA,integration,NA,NA,asLongAsEligible,unfavorable,favorable,NA,hard_to_say,NA,favorable,biracial_living_experience,NA
269_b,b,unfavorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
270_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,poor,good,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
271_b,b,favorable,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,good,hard_to_say,NA,NA,NA,NA
272_b,b,favorable,b,NA,NA,NA,NA,untilOwnHome,NA,favorable,NA,poor,grade_school_or_less,NA,NA,semiskilled
273_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,favorable,favorable,NA,poor,NA,NA,NA,NA
274_b,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,hard_to_say,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
275_b,b,favorable,b,favorable,NA,ambivalentFriend,ambivalent,untilBetterPlace,NA,NA,good,poor,some_high_school,NA,NA,semiskilled
276_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
277_b,b,favorable,b,favorable,NA,liberalFriend,liberal,permanent,NA,unfavorable,good,good,grade_school_or_less,NA,NA,semiskilled
278_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,hard_to_say,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
279_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,poor,NA,favorable,biracial_living_experience,NA
280_b,b,favorable,b,favorable,conflict,NA,NA,NA,NA,favorable,NA,good,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
281_b,b,favorable,b,NA,mutual_acomodation,NA,NA,permanent,favorable,favorable,good,good,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
282_b,b,favorable,b,unfavorable,NA,liberalFriend,ambivalent,asLongAsEligible,NA,favorable,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
283_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,poor,grade_school_or_less,NA,NA,white_collar_or_skilled
284_b,b,favorable,b,noComments,NA,NA,NA,asLongAsEligible,NA,NA,NA,good,high_school_graduate,NA,NA,white_collar_or_skilled
285_b,b,unfavorable,b,favorable,NA,NA,NA,untilOwnHome,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
286_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,ambivalent,permanent,NA,NA,fair,NA,NA,NA,NA,NA
287_b,b,favorable,b,NA,mutual_acomodation,NA,NA,untilBetterPlace,NA,NA,poor,poor,NA,NA,biracial_living_experience,NA
288_b,b,NA,b,unfavorable,mutual_acomodation,liberalFriend,liberal,permanent,NA,favorable,hard_to_say,NA,NA,favorable,biracial_living_experience,NA
289_b,b,favorable,b,favorable,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,hard_to_say,NA,NA,NA,NA,NA
290_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,permanent,NA,favorable,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
291_b,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,NA,some_high_school,NA,NA,semiskilled
292_b,b,NA,b,NA,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,fair,high_school_graduate,NA,biracial_living_experience,semiskilled
293_b,b,favorable,b,NA,NA,NA,NA,NA,unfavorable,NA,good,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
294_b,b,favorable,b,favorable,integration,NA,NA,neverThoughtAboutIt,NA,NA,hard_to_say,poor,NA,favorable,biracial_living_experience,NA
295_b,b,favorable,b,noComments,mutual_acomodation,ambivalentFriend,ambivalent,asLongAsEligible,NA,NA,NA,NA,some_high_school,NA,no_biracial_living_experience,white_collar_or_skilled
296_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,poor,NA,NA,biracial_living_experience,NA
297_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,NA,NA,some_high_school,favorable,biracial_living_experience,semiskilled
298_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,good,hard_to_say,some_high_school,NA,NA,unskilled_domestic_and_personal_service
299_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,NA,NA,biracial_living_experience,NA
300_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,poor,grade_school_or_less,NA,NA,semiskilled
301_b,b,favorable,b,noComments,NA,NA,NA,neverThoughtAboutIt,NA,NA,fair,poor,some_high_school,favorable,NA,semiskilled
302_b,b,favorable,b,NA,NA,liberalFriend,liberal,permanent,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
303_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
304_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,permanent,NA,favorable,NA,NA,NA,NA,NA,NA
305_b,b,favorable,b,noComments,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,unfavorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
306_b,b,favorable,b,NA,conflict,liberalFriend,liberal,permanent,favorable,favorable,hard_to_say,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
307_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,poor,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
308_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,good,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
309_b,b,favorable,b,favorableAndUnfavorable,conflict,NA,NA,neverThoughtAboutIt,NA,favorable,poor,hard_to_say,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
310_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,NA,good,NA,NA,biracial_living_experience,NA
311_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,NA,fair,grade_school_or_less,NA,biracial_living_experience,semiskilled
312_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,favorable,favorable,good,NA,NA,NA,NA,NA
313_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,hard_to_say,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
314_b,b,favorable,b,unfavorable,conflict,liberalFriend,liberal,NA,NA,NA,poor,NA,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
315_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,unfavorable,poor,NA,NA,NA,NA,NA
316_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
317_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,NA,NA,poor,NA,NA,NA,NA
318_b,b,favorable,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,poor,good,some_high_school,NA,NA,unskilled_domestic_and_personal_service
319_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,poor,fair,some_high_school,NA,NA,unskilled_domestic_and_personal_service
320_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,good,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
321_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,semiskilled
322_b,b,favorable,b,noComments,NA,liberalFriend,liberal,NA,NA,NA,hard_to_say,hard_to_say,NA,NA,NA,NA
323_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,permanent,NA,NA,NA,good,some_high_school,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
324_b,b,NA,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,good,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
325_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,poor,hard_to_say,NA,NA,NA,NA
326_b,b,NA,b,noComments,NA,liberalFriend,liberal,NA,NA,favorable,hard_to_say,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
327_b,b,favorable,b,NA,mutual_acomodation,NA,NA,permanent,NA,NA,good,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
328_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,unfavorable,NA,poor,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
329_b,b,favorable,b,NA,NA,liberalFriend,ambivalent,untilBetterPlace,unfavorable,favorable,poor,NA,NA,NA,NA,NA
330_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,good,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
331_b,b,favorable,b,NA,mutual_acomodation,NA,NA,untilBetterPlace,NA,favorable,NA,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
332_b,b,favorable,b,favorableAndUnfavorable,conflict,ambivalentFriend,liberal,NA,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
333_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,NA,NA,favorable,NA,NA
334_b,b,favorable,b,noComments,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,fair,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
335_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,NA,favorable,good,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
336_b,b,NA,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,poor,high_school_graduate,NA,NA,semiskilled
337_b,b,NA,b,favorable,NA,liberalFriend,liberal,untilOwnHome,favorable,favorable,NA,poor,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
338_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,NA,poor,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
339_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,fair,grade_school_or_less,favorable,NA,white_collar_or_skilled
340_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilBetterPlace,favorable,favorable,NA,hard_to_say,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
341_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
342_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
343_b,b,favorable,b,favorable,integration,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,grade_school_or_less,favorable,biracial_living_experience,semiskilled
344_b,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,NA,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
345_b,b,NA,b,NA,NA,NA,NA,NA,NA,favorable,poor,poor,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
346_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,NA,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
347_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,hard_to_say,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
348_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,hard_to_say,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
349_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,NA,white_collar_or_skilled
350_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,hard_to_say,NA,NA,NA,NA
351_b,b,favorable,b,NA,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,NA,good,poor,NA,NA,biracial_living_experience,NA
352_b,b,NA,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,good,some_high_school,NA,NA,unskilled_domestic_and_personal_service
353_b,b,unfavorable,b,noComments,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,hard_to_say,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
354_b,b,unfavorable,b,NA,NA,liberalFriend,liberal,NA,NA,NA,poor,NA,NA,NA,NA,NA
355_b,b,unfavorable,b,NA,NA,NA,NA,asLongAsEligible,NA,NA,NA,NA,some_high_school,NA,NA,white_collar_or_skilled
356_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,hard_to_say,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
357_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,poor,NA,NA,favorable,biracial_living_experience,NA
358_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA,NA
359_b,b,NA,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
360_b,b,unfavorable,b,favorable,NA,NA,NA,asLongAsEligible,unfavorable,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
