id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,transiency,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,satisfactionInWorkplace,education,evaluationOfCoResidents,pastExperience,occupation
185_b,b,unfavorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,good,grade_school_or_less,NA,NA,semiskilled
186_b,b,favorable,b,unfavorable,NA,NA,NA,NA,favorable,favorable,poor,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
187_b,b,favorable,b,NA,conflict,NA,NA,NA,NA,favorable,NA,fair,NA,NA,no_biracial_living_experience,NA
188_b,b,favorable,b,noComments,NA,NA,NA,asLongAsEligible,NA,favorable,good,NA,some_high_school,NA,NA,semiskilled
189_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,NA,unfavorable,NA,NA,NA,high_school_graduate,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
190_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,NA,some_high_school,NA,NA,white_collar_or_skilled
191_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,poor,NA,unfavorable,NA,NA
192_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,poor,poor,NA,NA,NA,NA
193_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,unfavorable,favorable,good,NA,NA,NA,biracial_living_experience,NA
194_b,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,good,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
195_b,b,favorable,b,NA,conflict,liberalFriend,liberal,NA,NA,favorable,poor,fair,NA,NA,no_biracial_living_experience,NA
196_b,b,favorable,b,NA,NA,ambivalentFriend,liberal,untilBetterPlace,favorable,NA,NA,fair,high_school_graduate,NA,NA,semiskilled
197_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,permanent,NA,NA,good,poor,NA,favorable,biracial_living_experience,NA
198_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,favorable,favorable,poor,fair,some_high_school,NA,biracial_living_experience,semiskilled
199_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
200_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
201_b,b,unfavorable,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,NA,poor,fair,NA,NA,NA,NA
202_b,b,NA,b,favorableAndUnfavorable,NA,liberalFriend,liberal,permanent,NA,favorable,good,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
203_b,b,NA,b,favorable,NA,ambivalentFriend,liberal,asLongAsEligible,NA,NA,NA,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
204_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,favorable,good,good,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
205_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
206_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,hard_to_say,NA,NA,NA,NA,NA
207_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,unfavorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
208_b,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,NA,NA,poor,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
209_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,permanent,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
210_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,hard_to_say,NA,favorable,NA,NA
211_b,b,favorable,b,unfavorable,NA,NA,NA,permanent,NA,favorable,hard_to_say,NA,NA,NA,NA,NA
212_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,hard_to_say,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
213_b,b,favorable,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,hard_to_say,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
214_b,b,favorable,b,NA,conflict,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,NA,grade_school_or_less,NA,biracial_living_experience,semiskilled
215_b,b,favorable,b,noComments,integration,NA,NA,asLongAsEligible,NA,favorable,hard_to_say,NA,NA,NA,biracial_living_experience,NA
216_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,NA,NA,NA,NA
217_b,b,favorable,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,good,grade_school_or_less,favorable,NA,white_collar_or_skilled
218_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,hard_to_say,NA,NA,NA,biracial_living_experience,NA
219_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,hard_to_say,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
220_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,NA,NA,NA,NA,NA
221_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,NA,NA,biracial_living_experience,NA
222_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,fair,NA,NA,unfavorable,biracial_living_experience,NA
223_b,b,favorable,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,NA,NA,NA,hard_to_say,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
224_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,NA,hard_to_say,NA,NA,NA,NA,NA
225_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,NA,NA,biracial_living_experience,NA
226_b,b,NA,b,favorable,conflict,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,NA,favorable,biracial_living_experience,NA
227_b,b,favorable,b,favorable,conflict,NA,NA,NA,NA,NA,NA,poor,high_school_graduate,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
228_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,NA,NA,favorable,NA,hard_to_say,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
229_b,b,favorable,b,noComments,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,hard_to_say,hard_to_say,NA,NA,NA,NA
230_b,b,favorable,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,poor,NA,NA,NA,NA
231_b,b,NA,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,good,NA,some_high_school,favorable,biracial_living_experience,semiskilled
232_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
233_b,b,favorable,b,unfavorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
234_b,b,unfavorable,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,good,NA,NA,no_biracial_living_experience,NA
235_b,b,NA,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,hard_to_say,good,NA,NA,biracial_living_experience,NA
236_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,hard_to_say,fair,some_high_school,NA,NA,unskilled_domestic_and_personal_service
237_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,NA,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
238_b,b,NA,b,favorable,NA,NA,NA,permanent,NA,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
239_b,b,unfavorable,b,favorable,mutual_acomodation,NA,NA,permanent,NA,favorable,NA,NA,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
240_b,b,favorable,b,unfavorable,integration,liberalFriend,liberal,asLongAsEligible,NA,NA,hard_to_say,NA,NA,NA,biracial_living_experience,NA
241_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,poor,NA,NA,NA,NA
242_b,b,unfavorable,b,favorableAndUnfavorable,NA,NA,NA,permanent,NA,favorable,good,NA,NA,NA,NA,NA
243_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,poor,NA,NA,NA,NA,NA
244_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
245_b,b,NA,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,poor,poor,NA,NA,NA,NA
246_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,hard_to_say,poor,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
247_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,NA,NA,poor,grade_school_or_less,favorable,NA,semiskilled
248_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,poor,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
249_b,b,favorable,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,poor,NA,NA,NA,NA
250_b,b,favorable,b,NA,NA,liberalFriend,liberal,permanent,NA,NA,NA,NA,grade_school_or_less,NA,NA,semiskilled
251_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
252_b,b,NA,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
253_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
254_b,b,NA,b,unfavorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,fair,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
255_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
256_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,poor,poor,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
257_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,hard_to_say,grade_school_or_less,NA,NA,white_collar_or_skilled
258_b,b,unfavorable,b,favorable,mutual_acomodation,ambivalentFriend,ambivalent,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
259_b,b,favorable,b,favorable,NA,NA,NA,untilOwnHome,NA,NA,good,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
260_b,b,favorable,b,favorableAndUnfavorable,conflict,liberalFriend,liberal,untilBetterPlace,NA,unfavorable,good,good,high_school_graduate,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
261_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,NA,poor,high_school_graduate,unfavorable,biracial_living_experience,semiskilled
262_b,b,NA,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,poor,high_school_graduate,NA,NA,white_collar_or_skilled
263_b,b,NA,b,favorable,conflict,NA,NA,asLongAsEligible,favorable,favorable,poor,poor,NA,NA,biracial_living_experience,NA
264_b,b,favorable,b,NA,NA,liberalFriend,liberal,untilOwnHome,NA,NA,NA,poor,high_school_graduate,NA,NA,white_collar_or_skilled
265_b,b,unfavorable,b,NA,NA,liberalFriend,ambivalent,NA,favorable,NA,poor,good,NA,NA,NA,NA
266_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,good,NA,NA,favorable,biracial_living_experience,NA
267_b,b,favorable,b,NA,NA,NA,NA,NA,NA,NA,poor,NA,NA,NA,NA,NA
268_b,b,unfavorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,permanent,NA,NA,poor,NA,some_high_school,NA,biracial_living_experience,semiskilled
269_b,b,favorable,b,noComments,mutual_acomodation,ambivalentFriend,liberal,permanent,favorable,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
270_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,NA,good,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
271_b,b,unfavorable,b,favorableAndUnfavorable,mutual_acomodation,ambivalentFriend,liberal,asLongAsEligible,NA,NA,good,poor,NA,NA,biracial_living_experience,NA
272_b,b,favorable,b,NA,NA,NA,NA,NA,favorable,favorable,hard_to_say,NA,NA,NA,NA,NA
273_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,favorable,hard_to_say,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
274_b,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,fair,high_school_graduate,NA,NA,white_collar_or_skilled
275_b,b,favorable,b,favorable,NA,ambivalentFriend,liberal,permanent,NA,NA,NA,poor,some_high_school,NA,NA,white_collar_or_skilled
276_b,b,favorable,b,favorable,conflict,NA,NA,asLongAsEligible,NA,favorable,NA,NA,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
277_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,good,poor,some_high_school,NA,NA,semiskilled
278_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,poor,poor,grade_school_or_less,NA,NA,semiskilled
279_b,b,favorable,b,NA,NA,NA,NA,untilBetterPlace,NA,favorable,poor,NA,high_school_graduate,NA,NA,white_collar_or_skilled
280_b,b,NA,b,favorable,conflict,NA,NA,permanent,NA,favorable,poor,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
281_b,b,NA,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,hard_to_say,poor,grade_school_or_less,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
282_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,fair,NA,grade_school_or_less,NA,biracial_living_experience,semiskilled
283_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
284_b,b,favorable,b,NA,conflict,NA,NA,neverThoughtAboutIt,NA,NA,fair,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
285_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,hard_to_say,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
286_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
287_b,b,favorable,b,favorableAndUnfavorable,conflict,liberalFriend,liberal,permanent,favorable,favorable,poor,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
288_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,hard_to_say,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
289_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,hard_to_say,NA,NA,NA,NA,NA
290_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,NA,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
291_b,b,favorable,b,noComments,NA,NA,NA,asLongAsEligible,NA,favorable,fair,NA,NA,NA,NA,NA
292_b,b,unfavorable,b,favorable,NA,NA,NA,permanent,NA,favorable,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
293_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,NA,hard_to_say,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
294_b,b,NA,b,NA,conflict,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,good,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
295_b,b,NA,b,unfavorable,conflict,liberalFriend,liberal,NA,NA,favorable,NA,fair,NA,NA,biracial_living_experience,NA
296_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,poor,good,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
297_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,NA,poor,NA,NA,favorable,NA,NA
298_b,b,unfavorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,hard_to_say,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
299_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,fair,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
300_b,b,unfavorable,b,favorable,NA,ambivalentFriend,liberal,permanent,NA,favorable,NA,good,some_high_school,NA,NA,white_collar_or_skilled
301_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,poor,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
302_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,good,NA,grade_school_or_less,NA,NA,semiskilled
303_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,untilBetterPlace,NA,NA,poor,poor,NA,NA,NA,NA
304_b,b,favorable,b,NA,NA,NA,NA,untilOwnHome,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
305_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,good,some_high_school,favorable,NA,semiskilled
306_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,fair,NA,NA,NA,biracial_living_experience,NA
307_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,hard_to_say,NA,grade_school_or_less,favorable,biracial_living_experience,semiskilled
308_b,b,favorable,b,NA,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
309_b,b,favorable,b,favorableAndUnfavorable,integration,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,good,poor,NA,NA,biracial_living_experience,NA
310_b,b,favorable,b,unfavorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,hard_to_say,some_high_school,NA,NA,unskilled_domestic_and_personal_service
311_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,good,fair,NA,NA,NA,NA
312_b,b,favorable,b,unfavorable,conflict,liberalFriend,liberal,NA,NA,favorable,NA,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
313_b,b,favorable,b,NA,NA,liberalFriend,liberal,permanent,NA,favorable,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
314_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,poor,poor,NA,NA,NA,NA
315_b,b,favorable,b,NA,NA,NA,NA,permanent,NA,favorable,good,NA,grade_school_or_less,NA,NA,semiskilled
316_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,untilBetterPlace,favorable,NA,NA,good,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
317_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,favorable,favorable,NA,good,NA,favorable,biracial_living_experience,NA
318_b,b,NA,b,unfavorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,poor,NA,NA,NA,NA,NA
319_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,permanent,NA,NA,poor,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
320_b,b,NA,b,NA,mutual_acomodation,liberalFriend,liberal,permanent,NA,favorable,poor,good,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
321_b,b,favorable,b,favorable,NA,ambivalentFriend,liberal,permanent,NA,favorable,poor,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
322_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,hard_to_say,hard_to_say,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
323_b,b,favorable,b,favorable,NA,ambivalentFriend,liberal,NA,NA,favorable,poor,poor,NA,NA,NA,NA
324_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,NA,poor,NA,NA,biracial_living_experience,NA
325_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,good,some_high_school,unfavorable,NA,unskilled_domestic_and_personal_service
326_b,b,NA,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,poor,NA,NA,NA,NA
327_b,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,good,NA,NA,NA,NA
328_b,b,favorable,b,favorable,NA,liberalFriend,liberal,untilOwnHome,NA,NA,NA,poor,NA,NA,NA,NA
329_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,high_school_graduate,NA,NA,white_collar_or_skilled
330_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,good,poor,NA,NA,NA,NA
331_b,b,favorable,b,favorable,conflict,NA,NA,neverThoughtAboutIt,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
332_b,b,favorable,b,NA,conflict,NA,NA,asLongAsEligible,NA,NA,NA,NA,NA,NA,no_biracial_living_experience,NA
333_b,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,favorable,good,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
334_b,b,favorable,b,noComments,NA,liberalFriend,liberal,untilBetterPlace,favorable,favorable,NA,hard_to_say,high_school_graduate,NA,NA,semiskilled
335_b,b,NA,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,poor,NA,NA,NA,biracial_living_experience,NA
336_b,b,favorable,b,noComments,NA,liberalFriend,liberal,untilBetterPlace,NA,NA,poor,NA,NA,NA,NA,NA
337_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,permanent,NA,favorable,poor,NA,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
338_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilOwnHome,NA,favorable,good,poor,NA,NA,biracial_living_experience,NA
339_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,poor,poor,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
340_b,b,favorable,b,unfavorable,NA,liberalFriend,ambivalent,NA,NA,NA,NA,hard_to_say,some_high_school,NA,NA,unskilled_domestic_and_personal_service
341_b,b,favorable,b,favorable,conflict,NA,NA,asLongAsEligible,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
342_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,permanent,NA,unfavorable,fair,NA,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
343_b,b,favorable,b,noComments,NA,liberalFriend,liberal,NA,NA,favorable,good,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
344_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,good,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
345_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,NA,poor,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
346_b,b,favorable,b,NA,conflict,NA,NA,asLongAsEligible,favorable,NA,poor,good,NA,NA,no_biracial_living_experience,NA
347_b,b,NA,b,unfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,poor,NA,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
348_b,b,favorable,b,favorable,NA,NA,NA,permanent,NA,favorable,NA,good,some_high_school,NA,NA,white_collar_or_skilled
349_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,good,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
350_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,hard_to_say,NA,NA,NA,NA,NA
351_b,b,favorable,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
352_b,b,favorable,b,NA,mutual_acomodation,NA,NA,untilBetterPlace,NA,NA,NA,fair,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
353_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,hard_to_say,fair,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
354_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,ambivalent,untilBetterPlace,NA,favorable,poor,NA,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
355_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,NA,poor,poor,NA,NA,NA,NA
356_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,NA,NA,NA,NA,biracial_living_experience,NA
357_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,NA,NA,NA,favorable,biracial_living_experience,NA
358_b,b,favorable,b,favorable,conflict,NA,NA,untilBetterPlace,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
359_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
360_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,hard_to_say,NA,NA,favorable,NA,NA
361_b,b,unfavorable,b,NA,NA,NA,NA,untilOwnHome,NA,favorable,hard_to_say,NA,some_high_school,favorable,NA,semiskilled
362_b,b,NA,b,NA,NA,ambivalentFriend,liberal,untilBetterPlace,NA,NA,fair,NA,NA,favorable,NA,NA
363_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,poor,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
364_b,b,favorable,b,NA,NA,liberalFriend,ambivalent,NA,NA,favorable,poor,hard_to_say,high_school_graduate,favorable,NA,unskilled_domestic_and_personal_service
365_b,b,NA,b,favorable,NA,NA,NA,NA,NA,favorable,NA,poor,high_school_graduate,NA,NA,semiskilled
366_b,b,favorable,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,favorable,fair,hard_to_say,NA,NA,NA,NA
