id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,transiency,education,evaluationOfCoResidents,pastExperience,occupation
184_b,b,unfavorable,b,favorable,NA,NA,NA,poor,NA,favorable,NA,untilBetterPlace,NA,NA,NA,NA
185_b,b,favorable,b,NA,mutual_acomodation,ambivalentFriend,liberal,NA,NA,NA,NA,NA,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
186_b,b,favorable,b,NA,NA,NA,NA,hard_to_say,NA,favorable,NA,asLongAsEligible,high_school_graduate,NA,NA,white_collar_or_skilled
187_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA,NA
188_b,b,NA,b,NA,conflict,NA,NA,poor,NA,NA,good,NA,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
189_b,b,favorable,b,NA,NA,liberalFriend,liberal,poor,NA,favorable,poor,untilOwnHome,NA,NA,NA,NA
190_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,fair,permanent,NA,NA,NA,NA
191_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,poor,untilBetterPlace,some_high_school,favorable,biracial_living_experience,semiskilled
192_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,fair,NA,some_high_school,NA,NA,semiskilled
193_b,b,favorable,b,favorable,integration,liberalFriend,liberal,poor,favorable,favorable,NA,asLongAsEligible,high_school_graduate,NA,biracial_living_experience,semiskilled
194_b,b,NA,b,NA,NA,NA,NA,poor,NA,NA,poor,neverThoughtAboutIt,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
195_b,b,favorable,b,NA,NA,liberalFriend,liberal,poor,NA,favorable,good,NA,NA,NA,NA,NA
196_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,good,NA,NA,NA,NA,NA
197_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,good,NA,NA,favorable,biracial_living_experience,NA
198_b,b,favorable,b,favorable,conflict,NA,NA,hard_to_say,NA,NA,NA,NA,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
199_b,b,favorable,b,NA,NA,liberalFriend,liberal,hard_to_say,NA,favorable,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
200_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,poor,NA,favorable,poor,neverThoughtAboutIt,high_school_graduate,unfavorable,biracial_living_experience,unskilled_domestic_and_personal_service
201_b,b,favorable,b,favorable,NA,liberalFriend,liberal,hard_to_say,NA,NA,hard_to_say,permanent,grade_school_or_less,favorable,NA,semiskilled
202_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,NA,NA,favorable,NA,permanent,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
203_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,poor,permanent,some_high_school,NA,NA,unskilled_domestic_and_personal_service
204_b,b,favorable,b,unfavorable,NA,NA,NA,hard_to_say,NA,NA,NA,asLongAsEligible,some_high_school,NA,NA,unskilled_domestic_and_personal_service
205_b,b,NA,b,favorableAndUnfavorable,NA,ambivalentFriend,liberal,good,NA,NA,hard_to_say,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
206_b,b,favorable,b,favorable,NA,liberalFriend,liberal,poor,NA,NA,good,asLongAsEligible,NA,NA,NA,NA
207_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,fair,NA,favorable,NA,untilBetterPlace,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
208_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,poor,NA,favorable,NA,permanent,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
209_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,grade_school_or_less,favorable,NA,white_collar_or_skilled
210_b,b,favorable,b,unfavorable,conflict,NA,NA,poor,NA,favorable,NA,NA,NA,NA,biracial_living_experience,NA
211_b,b,favorable,b,NA,mutual_acomodation,NA,NA,poor,NA,NA,NA,neverThoughtAboutIt,high_school_graduate,NA,biracial_living_experience,semiskilled
212_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,hard_to_say,NA,favorable,NA,NA,NA,NA,NA,NA
213_b,b,favorable,b,noComments,NA,NA,NA,poor,favorable,favorable,NA,untilBetterPlace,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
214_b,b,NA,b,favorable,NA,NA,NA,poor,NA,NA,NA,neverThoughtAboutIt,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
215_b,b,unfavorable,b,unfavorable,NA,NA,NA,NA,NA,favorable,hard_to_say,permanent,NA,NA,NA,NA
216_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,fair,NA,favorable,good,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
217_b,b,NA,b,unfavorable,mutual_acomodation,liberalFriend,liberal,hard_to_say,favorable,favorable,NA,NA,some_high_school,NA,biracial_living_experience,semiskilled
218_b,b,favorable,b,NA,mutual_acomodation,NA,NA,good,NA,favorable,poor,neverThoughtAboutIt,NA,NA,biracial_living_experience,NA
219_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,poor,NA,favorable,poor,permanent,NA,NA,biracial_living_experience,NA
220_b,b,favorable,b,noComments,NA,liberalFriend,liberal,poor,favorable,favorable,poor,asLongAsEligible,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
221_b,b,unfavorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,good,untilBetterPlace,some_high_school,NA,NA,white_collar_or_skilled
222_b,b,NA,b,NA,conflict,NA,NA,NA,NA,NA,hard_to_say,permanent,NA,NA,biracial_living_experience,NA
223_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,NA,NA,high_school_graduate,NA,NA,semiskilled
224_b,b,favorable,b,NA,conflict,liberalFriend,liberal,poor,NA,NA,NA,permanent,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
225_b,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,favorable,NA,asLongAsEligible,some_high_school,NA,NA,unskilled_domestic_and_personal_service
226_b,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
227_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,favorable,poor,asLongAsEligible,NA,NA,biracial_living_experience,NA
228_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
229_b,b,favorable,b,favorableAndUnfavorable,NA,ambivalentFriend,liberal,hard_to_say,NA,favorable,poor,NA,high_school_graduate,NA,NA,white_collar_or_skilled
230_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,poor,NA,NA,good,neverThoughtAboutIt,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
231_b,b,favorable,b,NA,mutual_acomodation,NA,NA,good,NA,favorable,NA,neverThoughtAboutIt,NA,favorable,biracial_living_experience,NA
232_b,b,favorable,b,favorable,integration,NA,NA,fair,NA,favorable,NA,asLongAsEligible,NA,NA,biracial_living_experience,NA
233_b,b,favorable,b,unfavorable,conflict,liberalFriend,ambivalent,poor,NA,NA,hard_to_say,untilBetterPlace,NA,NA,biracial_living_experience,NA
234_b,b,unfavorable,b,favorable,mutual_acomodation,NA,NA,poor,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
235_b,b,NA,b,favorable,conflict,NA,NA,NA,NA,favorable,poor,asLongAsEligible,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
236_b,b,NA,b,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,grade_school_or_less,NA,NA,semiskilled
237_b,b,favorable,b,NA,conflict,liberalFriend,liberal,fair,NA,NA,NA,NA,high_school_graduate,favorable,biracial_living_experience,white_collar_or_skilled
238_b,b,NA,b,favorable,mutual_acomodation,NA,NA,poor,favorable,NA,NA,NA,some_high_school,NA,biracial_living_experience,semiskilled
239_b,b,favorable,b,favorableAndUnfavorable,NA,ambivalentFriend,liberal,NA,NA,favorable,poor,neverThoughtAboutIt,NA,NA,NA,NA
240_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,poor,asLongAsEligible,NA,NA,NA,NA
241_b,b,favorable,b,NA,integration,NA,NA,NA,NA,favorable,poor,untilOwnHome,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
242_b,b,favorable,b,noComments,NA,liberalFriend,liberal,hard_to_say,NA,NA,NA,asLongAsEligible,high_school_graduate,NA,NA,semiskilled
243_b,b,favorable,b,favorable,NA,NA,NA,good,favorable,favorable,good,asLongAsEligible,NA,NA,NA,NA
244_b,b,NA,b,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,hard_to_say,permanent,some_high_school,NA,NA,unskilled_domestic_and_personal_service
245_b,b,favorable,b,NA,mutual_acomodation,NA,NA,good,NA,favorable,hard_to_say,permanent,NA,NA,biracial_living_experience,NA
246_b,b,NA,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,hard_to_say,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
247_b,b,favorable,b,NA,NA,NA,NA,NA,NA,NA,poor,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
248_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,favorable,favorable,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
249_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,hard_to_say,NA,NA,poor,untilBetterPlace,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
250_b,b,NA,b,favorable,NA,liberalFriend,liberal,poor,NA,NA,fair,NA,NA,NA,NA,NA
251_b,b,favorable,b,favorable,conflict,NA,NA,good,NA,NA,fair,neverThoughtAboutIt,NA,NA,biracial_living_experience,NA
252_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,NA,good,NA,high_school_graduate,NA,NA,white_collar_or_skilled
253_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,good,NA,favorable,good,asLongAsEligible,NA,NA,no_biracial_living_experience,NA
254_b,b,NA,b,favorable,NA,NA,NA,poor,favorable,favorable,hard_to_say,permanent,some_high_school,NA,NA,unskilled_domestic_and_personal_service
255_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,NA,favorable,good,asLongAsEligible,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
256_b,b,favorable,b,favorable,mutual_acomodation,ambivalentFriend,liberal,NA,NA,favorable,good,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
257_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,NA,semiskilled
258_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,unfavorable,good,permanent,some_high_school,NA,NA,semiskilled
259_b,b,NA,b,NA,mutual_acomodation,NA,NA,poor,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
260_b,b,favorable,b,NA,mutual_acomodation,NA,NA,good,NA,favorable,NA,NA,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
261_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,poor,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
262_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,good,neverThoughtAboutIt,NA,NA,NA,NA
263_b,b,favorable,b,favorableAndUnfavorable,conflict,NA,NA,poor,NA,favorable,good,permanent,high_school_graduate,NA,biracial_living_experience,semiskilled
264_b,b,favorable,b,NA,NA,liberalFriend,ambivalent,good,unfavorable,NA,NA,asLongAsEligible,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
265_b,b,NA,b,favorable,NA,NA,NA,NA,NA,NA,poor,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
266_b,b,favorable,b,favorable,integration,liberalFriend,liberal,good,NA,favorable,NA,asLongAsEligible,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
267_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,poor,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
268_b,b,favorable,b,NA,integration,NA,NA,good,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
269_b,b,unfavorable,b,NA,NA,liberalFriend,liberal,fair,NA,NA,NA,neverThoughtAboutIt,NA,NA,NA,NA
270_b,b,favorable,b,NA,NA,NA,NA,poor,NA,favorable,good,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
271_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,poor,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,NA,semiskilled
272_b,b,favorable,b,NA,mutual_acomodation,NA,NA,fair,favorable,favorable,poor,NA,NA,NA,biracial_living_experience,NA
273_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,poor,NA,favorable,NA,permanent,NA,NA,biracial_living_experience,NA
274_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,ambivalent,NA,NA,favorable,NA,untilBetterPlace,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
275_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,good,NA,NA,favorable,NA,NA
276_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,asLongAsEligible,high_school_graduate,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
277_b,b,favorable,b,favorableAndUnfavorable,integration,liberalFriend,liberal,NA,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
278_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,neverThoughtAboutIt,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
279_b,b,NA,b,favorable,mutual_acomodation,NA,NA,poor,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
280_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,poor,asLongAsEligible,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
281_b,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,favorable,NA,neverThoughtAboutIt,grade_school_or_less,NA,NA,semiskilled
282_b,b,favorable,b,favorableAndUnfavorable,conflict,NA,NA,NA,NA,favorable,NA,asLongAsEligible,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
283_b,b,NA,b,noComments,mutual_acomodation,ambivalentFriend,ambivalent,NA,NA,favorable,NA,neverThoughtAboutIt,NA,NA,biracial_living_experience,NA
284_b,b,favorable,b,NA,integration,liberalFriend,liberal,NA,NA,favorable,NA,untilBetterPlace,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
285_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,hard_to_say,NA,NA,poor,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
286_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,poor,NA,favorable,NA,permanent,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
287_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,hard_to_say,permanent,some_high_school,favorable,NA,semiskilled
288_b,b,favorable,b,favorable,NA,NA,NA,NA,favorable,NA,fair,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
289_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,ambivalentFriend,liberal,NA,favorable,favorable,NA,neverThoughtAboutIt,NA,NA,biracial_living_experience,NA
290_b,b,favorable,b,NA,integration,NA,NA,poor,NA,NA,NA,untilOwnHome,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
291_b,b,NA,b,favorable,NA,liberalFriend,ambivalent,NA,NA,NA,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
292_b,b,favorable,b,noComments,mutual_acomodation,liberalFriend,liberal,good,NA,favorable,NA,asLongAsEligible,NA,NA,biracial_living_experience,NA
293_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,poor,neverThoughtAboutIt,NA,NA,NA,NA
294_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,good,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
295_b,b,favorable,b,favorable,NA,NA,NA,poor,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,NA,white_collar_or_skilled
296_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,fair,untilBetterPlace,NA,NA,NA,NA
297_b,b,unfavorable,b,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
298_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,good,NA,favorable,NA,asLongAsEligible,NA,NA,NA,NA
299_b,b,favorable,b,favorable,NA,NA,NA,good,NA,NA,NA,NA,NA,NA,NA,NA
300_b,b,unfavorable,b,NA,NA,NA,NA,poor,NA,NA,NA,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
301_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,poor,asLongAsEligible,NA,NA,NA,NA
302_b,b,favorable,b,favorable,NA,NA,NA,hard_to_say,NA,favorable,fair,NA,NA,NA,NA,NA
303_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,hard_to_say,favorable,NA,hard_to_say,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
304_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,good,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
305_b,b,favorable,b,NA,NA,NA,NA,poor,favorable,favorable,poor,NA,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
306_b,b,favorable,b,favorable,NA,liberalFriend,liberal,poor,NA,favorable,NA,NA,some_high_school,NA,NA,white_collar_or_skilled
307_b,b,favorable,b,NA,mutual_acomodation,NA,NA,good,NA,NA,NA,untilOwnHome,NA,NA,biracial_living_experience,NA
308_b,b,favorable,b,NA,mutual_acomodation,NA,NA,hard_to_say,NA,favorable,poor,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
309_b,b,favorable,b,favorable,mutual_acomodation,ambivalentFriend,liberal,NA,NA,favorable,fair,asLongAsEligible,NA,favorable,no_biracial_living_experience,NA
310_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,poor,NA,favorable,good,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
311_b,b,favorable,b,favorable,NA,liberalFriend,liberal,poor,NA,favorable,NA,asLongAsEligible,NA,NA,NA,NA
312_b,b,favorable,b,NA,integration,NA,NA,hard_to_say,NA,NA,poor,neverThoughtAboutIt,high_school_graduate,unfavorable,no_biracial_living_experience,unskilled_domestic_and_personal_service
313_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,poor,NA,favorable,fair,permanent,NA,favorable,biracial_living_experience,NA
314_b,b,unfavorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,hard_to_say,unfavorable,NA,poor,NA,NA,NA,NA,NA
315_b,b,favorable,b,noComments,mutual_acomodation,ambivalentFriend,liberal,good,NA,favorable,NA,NA,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
316_b,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,poor,NA,favorable,good,neverThoughtAboutIt,NA,NA,no_biracial_living_experience,NA
317_b,b,favorable,b,unfavorable,conflict,NA,NA,fair,NA,NA,NA,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
318_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,NA,hard_to_say,NA,NA,NA,NA,NA
319_b,b,favorable,b,NA,mutual_acomodation,NA,NA,good,NA,NA,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
320_b,b,favorable,b,NA,conflict,NA,NA,NA,NA,NA,good,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,semiskilled
321_b,b,NA,b,unfavorable,NA,liberalFriend,liberal,good,NA,NA,NA,permanent,some_high_school,NA,NA,unskilled_domestic_and_personal_service
322_b,b,favorable,b,NA,NA,NA,NA,poor,NA,NA,NA,untilOwnHome,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
323_b,b,favorable,b,NA,mutual_acomodation,NA,NA,hard_to_say,NA,NA,NA,untilOwnHome,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
324_b,b,favorable,b,unfavorable,conflict,liberalFriend,liberal,poor,NA,NA,poor,permanent,NA,NA,biracial_living_experience,NA
325_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,good,NA,NA,poor,neverThoughtAboutIt,NA,NA,biracial_living_experience,NA
326_b,b,unfavorable,b,unfavorable,NA,NA,NA,NA,NA,favorable,good,asLongAsEligible,NA,NA,NA,NA
327_b,b,favorable,b,NA,conflict,NA,NA,good,NA,NA,NA,permanent,NA,NA,biracial_living_experience,NA
328_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
329_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,poor,unfavorable,NA,poor,NA,NA,NA,biracial_living_experience,NA
330_b,b,favorable,b,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,NA,NA,NA,NA,NA
331_b,b,NA,b,favorable,NA,liberalFriend,liberal,fair,NA,NA,NA,asLongAsEligible,high_school_graduate,NA,NA,white_collar_or_skilled
332_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,hard_to_say,NA,favorable,NA,asLongAsEligible,NA,NA,biracial_living_experience,NA
333_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,poor,NA,NA,poor,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
334_b,b,favorable,b,favorable,NA,NA,NA,hard_to_say,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
335_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,unfavorable,favorable,hard_to_say,permanent,NA,NA,biracial_living_experience,NA
336_b,b,NA,b,favorable,NA,ambivalentFriend,liberal,NA,NA,NA,hard_to_say,permanent,some_high_school,NA,NA,white_collar_or_skilled
337_b,b,unfavorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,NA,asLongAsEligible,some_high_school,NA,biracial_living_experience,semiskilled
338_b,b,favorable,b,NA,NA,ambivalentFriend,liberal,NA,NA,NA,NA,untilBetterPlace,NA,NA,NA,NA
339_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,poor,neverThoughtAboutIt,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
340_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,poor,NA,favorable,NA,neverThoughtAboutIt,NA,NA,biracial_living_experience,NA
341_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,poor,NA,NA,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
342_b,b,favorable,b,favorable,NA,NA,NA,fair,NA,favorable,hard_to_say,asLongAsEligible,NA,NA,NA,NA
343_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,poor,asLongAsEligible,some_high_school,NA,NA,unskilled_domestic_and_personal_service
344_b,b,favorable,b,NA,NA,NA,NA,poor,favorable,NA,NA,untilBetterPlace,NA,NA,NA,NA
345_b,b,favorable,b,NA,integration,ambivalentFriend,liberal,NA,NA,favorable,fair,untilOwnHome,NA,favorable,biracial_living_experience,NA
346_b,b,favorable,b,unfavorable,NA,ambivalentFriend,liberal,hard_to_say,NA,favorable,poor,NA,NA,NA,NA,NA
347_b,b,favorable,b,NA,NA,liberalFriend,ambivalent,poor,NA,NA,NA,asLongAsEligible,NA,NA,NA,NA
348_b,b,NA,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,hard_to_say,permanent,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
349_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
350_b,b,NA,b,favorable,NA,NA,NA,good,NA,favorable,NA,untilBetterPlace,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
351_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,poor,NA,favorable,NA,asLongAsEligible,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
352_b,b,NA,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,poor,asLongAsEligible,NA,unfavorable,NA,NA
353_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
354_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,hard_to_say,NA,favorable,NA,asLongAsEligible,some_high_school,favorable,biracial_living_experience,semiskilled
355_b,b,unfavorable,b,favorable,NA,liberalFriend,liberal,poor,NA,favorable,NA,NA,some_high_school,NA,NA,white_collar_or_skilled
356_b,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,NA,hard_to_say,asLongAsEligible,NA,NA,NA,NA
357_b,b,unfavorable,b,favorable,conflict,NA,NA,NA,NA,favorable,fair,untilOwnHome,grade_school_or_less,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
358_b,b,favorable,b,NA,mutual_acomodation,NA,NA,poor,NA,favorable,NA,asLongAsEligible,some_high_school,NA,biracial_living_experience,semiskilled
359_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,fair,NA,some_high_school,unfavorable,NA,semiskilled
360_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,favorable,favorable,fair,permanent,some_high_school,NA,NA,unskilled_domestic_and_personal_service
361_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,poor,neverThoughtAboutIt,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
362_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,favorable,hard_to_say,untilBetterPlace,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
363_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,hard_to_say,neverThoughtAboutIt,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
364_b,b,unfavorable,b,favorable,NA,liberalFriend,ambivalent,fair,NA,favorable,NA,untilBetterPlace,grade_school_or_less,NA,NA,semiskilled
365_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,NA,asLongAsEligible,NA,NA,biracial_living_experience,NA
366_b,b,favorable,b,NA,NA,liberalFriend,ambivalent,poor,NA,favorable,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
367_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,good,asLongAsEligible,high_school_graduate,NA,NA,white_collar_or_skilled
