id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
198,favorable,neverThoughtAboutIt,favorable,conflict,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
199,favorable,permanent,NA,NA,liberalFriend,liberal,good,NA,favorable,hardToSay,NA,favorable,NA,unskilledDomesticPersonalService
200,favorable,untilBetterPlace,favorableAndUnfavorable,NA,NA,NA,good,NA,favorable,good,NA,NA,NA,semiSkilled
201,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,hardToSay,someHighSchool,NA,NA,semiSkilled
202,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,fair,NA,NA,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
203,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
204,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
205,favorable,NA,favorable,NA,NA,NA,NA,NA,NA,NA,NA,favorable,NA,NA
206,favorable,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
207,favorable,NA,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
208,favorable,asLongAsEligible,unfavorable,NA,NA,NA,hardToSay,NA,NA,poor,someHighSchool,NA,unfavorable,unskilledDomesticPersonalService
209,favorable,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
210,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
211,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
212,NA,asLongAsEligible,favorableAndUnfavorable,conflict,liberalFriend,liberal,good,biracialLivingExperience,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
213,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,favorable,NA,NA
214,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
215,NA,asLongAsEligible,NA,NA,NA,NA,poor,NA,favorable,fair,highSchoolGraduate,NA,NA,semiSkilled
216,favorable,NA,NA,NA,NA,NA,fair,NA,NA,good,gradeSchoolOrLess,NA,NA,whiteColorSkilled
217,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,favorable,NA,NA
218,NA,permanent,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
219,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,poor,highSchoolGraduate,NA,NA,semiSkilled
220,NA,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,favorable,NA,NA
221,unfavorable,permanent,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
222,NA,untilBetterPlace,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,favorable,untilBetterPlace,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,unfavorable,NA,NA,NA,NA,NA
224,favorable,NA,favorable,NA,NA,NA,good,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
225,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
226,unfavorable,asLongAsEligible,unfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
227,favorable,permanent,favorable,mutualAcomodataion,liberalFriend,ambivalent,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
228,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,fair,gradeSchoolOrLess,NA,NA,semiSkilled
229,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,unfavorable,NA
230,favorable,NA,unfavorable,NA,NA,NA,good,NA,favorable,good,NA,NA,favorable,whiteColorSkilled
231,favorable,NA,NA,NA,ambivalentFriend,ambivalent,NA,NA,NA,NA,someHighSchool,NA,NA,NA
232,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
233,favorable,neverThoughtAboutIt,favorable,NA,ambivalentFriend,liberal,hardToSay,NA,NA,good,NA,favorable,NA,unskilledDomesticPersonalService
234,favorable,untilOwnHome,unfavorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,favorable,favorable,unskilledDomesticPersonalService
235,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,favorable,NA,NA
236,favorable,NA,NA,mutualAcomodataion,liberalFriend,ambivalent,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
237,unfavorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
238,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,unfavorable,NA
239,favorable,untilBetterPlace,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,favorable,NA,NA
240,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
241,favorable,untilBetterPlace,NA,NA,ambivalentFriend,ambivalent,NA,NA,NA,NA,NA,favorable,NA,NA
242,favorable,NA,unfavorable,NA,NA,NA,poor,NA,NA,poor,NA,NA,NA,semiSkilled
243,NA,neverThoughtAboutIt,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
244,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,poor,NA,favorable,NA,semiSkilled
245,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
246,favorable,asLongAsEligible,noComments,NA,NA,NA,hardToSay,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
247,favorable,untilBetterPlace,unfavorable,NA,NA,NA,hardToSay,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
248,favorable,permanent,favorableAndUnfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,fair,NA,NA,NA,semiSkilled
249,favorable,untilBetterPlace,NA,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
250,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,ambivalent,poor,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
251,NA,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
252,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
253,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
254,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
255,NA,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
256,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
257,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,favorable,NA,NA
258,favorable,NA,favorable,integration,ambivalentFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
259,favorable,asLongAsEligible,favorableAndUnfavorable,NA,ambivalentFriend,liberal,poor,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
260,favorable,permanent,NA,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,favorable,NA,NA
261,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,hardToSay,NA,NA,NA,whiteColorSkilled
262,NA,untilOwnHome,favorable,NA,NA,NA,hardToSay,NA,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
263,NA,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
264,NA,neverThoughtAboutIt,unfavorable,NA,NA,NA,good,NA,NA,fair,NA,NA,NA,whiteColorSkilled
265,favorable,untilOwnHome,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
266,NA,untilBetterPlace,NA,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
267,favorable,untilOwnHome,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
268,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,poor,noBiracialLivingExperience,NA,good,NA,favorable,NA,semiSkilled
269,favorable,NA,favorable,NA,NA,NA,hardToSay,NA,NA,fair,gradeSchoolOrLess,NA,NA,whiteColorSkilled
270,favorable,NA,favorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,favorable,NA,NA
271,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,NA,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
272,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,semiSkilled
273,unfavorable,NA,favorable,NA,NA,NA,NA,NA,NA,NA,NA,favorable,NA,NA
274,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,favorable,NA
275,favorable,neverThoughtAboutIt,favorable,integration,NA,NA,poor,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
276,favorable,asLongAsEligible,NA,conflict,liberalFriend,liberal,poor,noBiracialLivingExperience,favorable,fair,NA,NA,NA,unskilledDomesticPersonalService
277,NA,neverThoughtAboutIt,unfavorable,NA,NA,NA,fair,NA,favorable,good,someHighSchool,NA,NA,semiSkilled
278,unfavorable,permanent,favorable,NA,liberalFriend,liberal,good,NA,favorable,fair,highSchoolGraduate,favorable,NA,unskilledDomesticPersonalService
279,favorable,NA,favorableAndUnfavorable,NA,NA,NA,hardToSay,NA,NA,good,highSchoolGraduate,NA,NA,semiSkilled
280,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,fair,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
281,unfavorable,neverThoughtAboutIt,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,whiteColorSkilled
282,favorable,permanent,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
283,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
284,NA,NA,noComments,conflict,ambivalentFriend,liberal,NA,noBiracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
285,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,ambivalentFriend,liberal,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
286,favorable,asLongAsEligible,favorable,conflict,liberalFriend,liberal,hardToSay,noBiracialLivingExperience,NA,poor,highSchoolGraduate,NA,NA,semiSkilled
287,favorable,asLongAsEligible,NA,NA,NA,NA,poor,NA,favorable,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
288,favorable,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,NA,good,NA,NA,NA,whiteColorSkilled
289,unfavorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
290,NA,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
291,unfavorable,untilBetterPlace,favorable,conflict,NA,NA,hardToSay,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
292,favorable,NA,noComments,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
293,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
294,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,liberalFriend,ambivalent,poor,biracialLivingExperience,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
295,favorable,untilBetterPlace,unfavorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,favorable,NA,NA
296,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
297,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
298,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,poor,NA,NA,favorable,semiSkilled
299,NA,permanent,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,semiSkilled
300,favorable,untilBetterPlace,favorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
301,NA,untilBetterPlace,NA,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
302,NA,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
303,favorable,asLongAsEligible,favorableAndUnfavorable,conflict,ambivalentFriend,liberal,poor,noBiracialLivingExperience,NA,good,NA,unfavorable,NA,unskilledDomesticPersonalService
304,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
305,NA,untilBetterPlace,favorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
306,favorable,asLongAsEligible,unfavorable,NA,NA,NA,poor,NA,NA,good,NA,NA,NA,semiSkilled
307,favorable,untilBetterPlace,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
308,favorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,unfavorable,NA,NA
309,favorable,neverThoughtAboutIt,unfavorable,NA,NA,NA,fair,NA,unfavorable,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
310,NA,asLongAsEligible,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,hardToSay,NA,NA,NA,semiSkilled
311,favorable,NA,NA,NA,liberalFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
312,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,fair,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
313,favorable,asLongAsEligible,noComments,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
314,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,good,gradeSchoolOrLess,NA,favorable,whiteColorSkilled
315,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
316,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,noBiracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
317,favorable,untilOwnHome,NA,conflict,NA,NA,poor,biracialLivingExperience,NA,good,gradeSchoolOrLess,NA,NA,whiteColorSkilled
318,favorable,permanent,favorable,NA,liberalFriend,liberal,poor,NA,NA,good,NA,NA,NA,whiteColorSkilled
319,favorable,NA,favorable,NA,ambivalentFriend,liberal,poor,NA,favorable,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
320,favorable,NA,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,fair,gradeSchoolOrLess,favorable,NA,whiteColorSkilled
321,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
323,favorable,asLongAsEligible,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,favorable,NA,NA
324,favorable,untilBetterPlace,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
325,favorable,neverThoughtAboutIt,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
326,favorable,NA,noComments,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
327,favorable,untilBetterPlace,favorableAndUnfavorable,NA,liberalFriend,liberal,good,NA,NA,hardToSay,NA,NA,NA,whiteColorSkilled
328,favorable,permanent,favorable,mutualAcomodataion,ambivalentFriend,ambivalent,poor,biracialLivingExperience,NA,hardToSay,NA,NA,NA,whiteColorSkilled
329,NA,neverThoughtAboutIt,noComments,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
330,favorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,hardToSay,NA,NA,fair,someHighSchool,NA,favorable,unskilledDomesticPersonalService
331,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,ambivalentFriend,liberal,poor,biracialLivingExperience,favorable,good,NA,NA,favorable,unskilledDomesticPersonalService
332,NA,NA,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
333,NA,permanent,favorableAndUnfavorable,conflict,liberalFriend,liberal,poor,biracialLivingExperience,favorable,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
334,favorable,untilOwnHome,favorableAndUnfavorable,NA,NA,NA,fair,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
335,NA,untilOwnHome,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,poor,NA,NA,NA,semiSkilled
336,favorable,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
337,NA,asLongAsEligible,favorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
338,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,good,NA,favorable,unfavorable,unskilledDomesticPersonalService
339,NA,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
340,favorable,NA,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
341,favorable,permanent,NA,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
342,favorable,asLongAsEligible,NA,NA,NA,NA,good,NA,favorable,poor,NA,favorable,NA,unskilledDomesticPersonalService
343,favorable,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
345,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
346,favorable,permanent,favorable,NA,liberalFriend,liberal,fair,NA,NA,good,NA,NA,favorable,semiSkilled
347,NA,asLongAsEligible,favorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
348,unfavorable,NA,favorable,conflict,NA,NA,poor,biracialLivingExperience,favorable,fair,someHighSchool,NA,favorable,semiSkilled
349,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
350,favorable,untilBetterPlace,favorable,NA,NA,NA,poor,NA,favorable,poor,someHighSchool,NA,NA,semiSkilled
351,favorable,NA,favorable,NA,ambivalentFriend,liberal,poor,NA,NA,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
352,NA,untilBetterPlace,favorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
353,NA,NA,NA,NA,liberalFriend,liberal,good,NA,NA,good,someHighSchool,NA,NA,whiteColorSkilled
354,favorable,neverThoughtAboutIt,NA,NA,NA,NA,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
355,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,poor,NA,NA,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
356,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
357,favorable,NA,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
358,favorable,untilBetterPlace,favorable,integration,NA,NA,poor,biracialLivingExperience,favorable,fair,NA,favorable,NA,whiteColorSkilled
359,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
360,favorable,neverThoughtAboutIt,NA,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
361,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
362,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
363,favorable,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,hardToSay,someHighSchool,NA,NA,semiSkilled
364,NA,NA,favorable,integration,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,favorable,NA
365,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
366,favorable,untilOwnHome,NA,NA,NA,NA,hardToSay,NA,NA,good,highSchoolGraduate,NA,unfavorable,unskilledDomesticPersonalService
367,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
368,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
369,favorable,NA,unfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
370,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
371,favorable,NA,noComments,NA,liberalFriend,ambivalent,fair,NA,favorable,good,someHighSchool,NA,NA,whiteColorSkilled
372,favorable,permanent,favorable,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
373,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
374,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,favorable,NA,NA
375,NA,neverThoughtAboutIt,NA,conflict,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
376,favorable,NA,NA,NA,NA,NA,poor,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
377,NA,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
379,favorable,neverThoughtAboutIt,NA,NA,NA,NA,fair,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
380,favorable,untilBetterPlace,favorable,NA,ambivalentFriend,liberal,poor,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
381,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
382,favorable,permanent,unfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,favorable,semiSkilled
383,unfavorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
384,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
385,NA,NA,favorable,NA,NA,NA,hardToSay,NA,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
386,favorable,untilOwnHome,favorable,NA,liberalFriend,liberal,poor,NA,favorable,good,NA,unfavorable,NA,whiteColorSkilled
387,NA,untilBetterPlace,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
388,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,fair,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
389,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,favorable,NA
390,NA,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,unfavorable,NA,NA
391,favorable,untilBetterPlace,unfavorable,NA,liberalFriend,ambivalent,hardToSay,NA,favorable,good,someHighSchool,unfavorable,favorable,unskilledDomesticPersonalService
392,favorable,untilBetterPlace,unfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,fair,NA,NA,NA,semiSkilled
393,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,fair,NA,NA,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
394,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
395,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,poor,NA,favorable,good,NA,NA,NA,semiSkilled
396,favorable,NA,NA,conflict,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
397,favorable,NA,unfavorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,unfavorable,NA,NA
