id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
199,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,hardToSay,noBiracialLivingExperience,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
200,NA,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
201,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,fair,NA,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
202,favorable,neverThoughtAboutIt,unfavorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
203,NA,permanent,favorableAndUnfavorable,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
204,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,good,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
205,favorable,NA,NA,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,favorable,NA,NA
206,NA,untilBetterPlace,unfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,favorable,NA,NA
207,favorable,permanent,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
208,favorable,neverThoughtAboutIt,NA,NA,ambivalentFriend,ambivalent,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
209,NA,asLongAsEligible,favorable,NA,liberalFriend,ambivalent,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
210,NA,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
211,favorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,NA,NA,favorable,semiSkilled
212,favorable,untilBetterPlace,noComments,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
213,favorable,neverThoughtAboutIt,unfavorable,NA,liberalFriend,liberal,fair,NA,NA,fair,NA,NA,NA,whiteColorSkilled
214,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,hardToSay,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
215,favorable,NA,NA,NA,ambivalentFriend,ambivalent,NA,NA,favorable,NA,NA,NA,NA,NA
216,unfavorable,NA,unfavorable,NA,NA,NA,poor,NA,favorable,fair,NA,NA,NA,semiSkilled
217,favorable,NA,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
218,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,ambivalent,poor,biracialLivingExperience,NA,good,NA,NA,NA,semiSkilled
219,NA,NA,favorable,NA,liberalFriend,ambivalent,good,NA,NA,good,gradeSchoolOrLess,NA,NA,semiSkilled
220,favorable,neverThoughtAboutIt,noComments,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
221,NA,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,hardToSay,gradeSchoolOrLess,NA,favorable,semiSkilled
222,favorable,untilOwnHome,favorableAndUnfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,hardToSay,highSchoolGraduate,NA,NA,semiSkilled
223,favorable,untilOwnHome,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,favorable,NA,NA
224,favorable,NA,favorable,NA,liberalFriend,liberal,hardToSay,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
225,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
226,favorable,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
227,favorable,NA,NA,NA,liberalFriend,liberal,poor,NA,NA,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
228,NA,neverThoughtAboutIt,favorable,NA,NA,NA,fair,NA,NA,poor,NA,NA,NA,semiSkilled
229,favorable,permanent,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
230,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,favorable,good,someHighSchool,favorable,favorable,unskilledDomesticPersonalService
231,favorable,NA,NA,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
232,favorable,NA,favorable,conflict,NA,NA,NA,noBiracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
233,favorable,asLongAsEligible,favorable,NA,ambivalentFriend,liberal,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
234,favorable,NA,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,favorable,NA
235,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
236,NA,asLongAsEligible,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
237,favorable,untilOwnHome,favorable,NA,NA,NA,poor,NA,favorable,fair,NA,unfavorable,NA,semiSkilled
238,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
239,favorable,asLongAsEligible,favorable,NA,NA,NA,good,NA,favorable,fair,someHighSchool,NA,NA,whiteColorSkilled
240,favorable,untilBetterPlace,favorable,NA,NA,NA,good,NA,favorable,hardToSay,someHighSchool,NA,NA,whiteColorSkilled
241,NA,permanent,favorableAndUnfavorable,NA,liberalFriend,liberal,hardToSay,NA,NA,poor,highSchoolGraduate,NA,NA,semiSkilled
242,NA,asLongAsEligible,NA,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
243,NA,neverThoughtAboutIt,unfavorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,semiSkilled
244,NA,NA,favorable,NA,NA,NA,poor,NA,favorable,good,NA,NA,NA,semiSkilled
245,favorable,neverThoughtAboutIt,NA,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
246,favorable,NA,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
247,favorable,asLongAsEligible,NA,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
248,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
249,favorable,permanent,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
250,favorable,NA,favorable,NA,NA,NA,poor,NA,NA,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
251,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
252,favorable,permanent,favorable,NA,NA,NA,fair,NA,NA,poor,someHighSchool,NA,NA,whiteColorSkilled
253,NA,untilBetterPlace,unfavorable,NA,NA,NA,poor,NA,favorable,poor,highSchoolGraduate,NA,NA,semiSkilled
254,unfavorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
255,favorable,NA,NA,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
256,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
257,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
258,favorable,untilBetterPlace,favorableAndUnfavorable,conflict,NA,NA,NA,noBiracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
259,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
260,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,favorable,NA,NA
261,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
262,favorable,permanent,NA,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,semiSkilled
263,favorable,asLongAsEligible,unfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,favorable,NA,NA
264,NA,untilOwnHome,favorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,favorable,good,NA,NA,NA,whiteColorSkilled
265,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,hardToSay,highSchoolGraduate,NA,favorable,unskilledDomesticPersonalService
266,favorable,permanent,favorable,NA,liberalFriend,ambivalent,poor,NA,favorable,poor,NA,NA,NA,semiSkilled
267,NA,untilBetterPlace,NA,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
268,unfavorable,neverThoughtAboutIt,NA,NA,NA,NA,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
269,favorable,NA,favorable,integration,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
270,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
271,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
272,favorable,asLongAsEligible,noComments,integration,liberalFriend,ambivalent,hardToSay,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,favorable,favorable,unskilledDomesticPersonalService
273,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,NA,good,NA,NA,NA,unskilledDomesticPersonalService
274,favorable,untilBetterPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,favorable,NA,favorable,conflict,liberalFriend,liberal,poor,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
276,favorable,untilBetterPlace,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,semiSkilled
277,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
278,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
279,NA,permanent,NA,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
280,favorable,untilBetterPlace,NA,conflict,liberalFriend,liberal,poor,noBiracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
281,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
282,NA,NA,favorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
283,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,fair,NA,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
284,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
285,unfavorable,permanent,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,good,highSchoolGraduate,favorable,NA,unskilledDomesticPersonalService
286,favorable,untilBetterPlace,favorable,NA,ambivalentFriend,liberal,fair,NA,favorable,poor,highSchoolGraduate,favorable,NA,unskilledDomesticPersonalService
287,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA,highSchoolGraduate,favorable,NA,NA
288,favorable,untilOwnHome,favorableAndUnfavorable,NA,liberalFriend,liberal,fair,NA,favorable,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
289,favorable,untilBetterPlace,favorableAndUnfavorable,conflict,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
290,favorable,asLongAsEligible,favorable,NA,liberalFriend,ambivalent,hardToSay,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
291,favorable,asLongAsEligible,NA,NA,NA,NA,fair,NA,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
292,favorable,NA,NA,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,NA,NA,NA,semiSkilled
293,favorable,NA,favorable,NA,NA,NA,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
294,favorable,NA,favorableAndUnfavorable,conflict,liberalFriend,liberal,fair,biracialLivingExperience,NA,poor,NA,NA,NA,whiteColorSkilled
295,favorable,NA,favorableAndUnfavorable,NA,NA,NA,good,NA,favorable,good,gradeSchoolOrLess,NA,NA,whiteColorSkilled
296,favorable,untilBetterPlace,favorable,conflict,NA,NA,poor,biracialLivingExperience,NA,poor,NA,favorable,NA,semiSkilled
297,favorable,NA,favorableAndUnfavorable,integration,NA,NA,NA,noBiracialLivingExperience,favorable,NA,NA,NA,favorable,NA
298,unfavorable,neverThoughtAboutIt,noComments,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,whiteColorSkilled
299,NA,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,NA,NA,NA,semiSkilled
300,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,poor,NA,favorable,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
301,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,poor,NA,NA,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
302,favorable,asLongAsEligible,favorable,NA,liberalFriend,ambivalent,hardToSay,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
303,favorable,NA,favorableAndUnfavorable,NA,NA,NA,good,NA,NA,poor,someHighSchool,NA,NA,whiteColorSkilled
304,NA,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
305,favorable,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
306,favorable,neverThoughtAboutIt,unfavorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,fair,someHighSchool,NA,NA,semiSkilled
307,favorable,neverThoughtAboutIt,unfavorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,favorable,fair,NA,NA,NA,whiteColorSkilled
308,favorable,NA,favorable,NA,NA,NA,poor,NA,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
309,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
310,unfavorable,neverThoughtAboutIt,unfavorable,mutualAcomodataion,ambivalentFriend,liberal,fair,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
311,favorable,NA,favorable,conflict,NA,NA,poor,biracialLivingExperience,favorable,hardToSay,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
312,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
313,favorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,poor,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
314,favorable,permanent,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
315,unfavorable,permanent,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,hardToSay,someHighSchool,favorable,NA,semiSkilled
316,NA,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,good,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
317,favorable,untilOwnHome,NA,NA,liberalFriend,liberal,good,NA,NA,poor,NA,NA,NA,semiSkilled
318,favorable,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
319,NA,untilBetterPlace,NA,NA,liberalFriend,liberal,hardToSay,NA,favorable,fair,someHighSchool,NA,NA,whiteColorSkilled
320,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,unfavorable,permanent,NA,conflict,NA,NA,hardToSay,biracialLivingExperience,favorable,good,NA,NA,NA,whiteColorSkilled
322,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
323,favorable,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,favorable,NA
324,favorable,NA,favorableAndUnfavorable,conflict,NA,NA,poor,noBiracialLivingExperience,NA,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
325,favorable,asLongAsEligible,unfavorable,conflict,liberalFriend,liberal,poor,biracialLivingExperience,favorable,fair,NA,NA,unfavorable,unskilledDomesticPersonalService
326,favorable,NA,noComments,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,whiteColorSkilled
327,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
328,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
329,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,good,someHighSchool,favorable,NA,unskilledDomesticPersonalService
330,favorable,untilBetterPlace,NA,NA,ambivalentFriend,liberal,hardToSay,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
331,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
332,favorable,permanent,NA,NA,liberalFriend,liberal,poor,NA,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
333,favorable,untilBetterPlace,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,NA,hardToSay,NA,NA,unfavorable,semiSkilled
334,favorable,NA,NA,conflict,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
335,favorable,NA,unfavorable,NA,NA,NA,NA,NA,unfavorable,NA,someHighSchool,NA,favorable,NA
336,favorable,permanent,favorable,mutualAcomodataion,NA,NA,poor,noBiracialLivingExperience,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
337,favorable,permanent,NA,integration,NA,NA,poor,biracialLivingExperience,NA,fair,NA,favorable,NA,whiteColorSkilled
338,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
339,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
340,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
341,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
342,favorable,NA,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
343,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,good,NA,favorable,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
344,NA,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
345,favorable,permanent,favorable,conflict,NA,NA,NA,noBiracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
346,favorable,untilBetterPlace,favorable,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
347,favorable,neverThoughtAboutIt,favorable,NA,ambivalentFriend,liberal,good,NA,favorable,fair,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
348,NA,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,favorable,NA
349,NA,untilBetterPlace,noComments,NA,liberalFriend,liberal,hardToSay,NA,favorable,fair,NA,NA,NA,semiSkilled
350,favorable,asLongAsEligible,NA,NA,NA,NA,poor,NA,favorable,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
351,favorable,untilBetterPlace,unfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
352,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
353,NA,NA,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
354,favorable,untilOwnHome,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
355,favorable,untilBetterPlace,favorable,NA,NA,NA,poor,NA,NA,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
356,favorable,untilBetterPlace,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,favorable,unfavorable,NA
358,unfavorable,neverThoughtAboutIt,NA,NA,NA,NA,poor,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
359,favorable,permanent,favorable,NA,NA,NA,poor,NA,favorable,good,NA,favorable,NA,unskilledDomesticPersonalService
360,favorable,NA,unfavorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
361,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
362,unfavorable,asLongAsEligible,unfavorable,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
363,favorable,permanent,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,unfavorable,favorable,NA
364,favorable,asLongAsEligible,favorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
365,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,poor,someHighSchool,favorable,NA,semiSkilled
366,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,unfavorable,poor,NA,NA,favorable,unskilledDomesticPersonalService
367,favorable,NA,NA,NA,liberalFriend,liberal,fair,NA,NA,good,gradeSchoolOrLess,NA,NA,whiteColorSkilled
368,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
369,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,hardToSay,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
370,favorable,NA,NA,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
371,unfavorable,NA,NA,NA,liberalFriend,liberal,good,NA,NA,fair,gradeSchoolOrLess,NA,NA,whiteColorSkilled
372,favorable,neverThoughtAboutIt,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
373,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
374,favorable,permanent,NA,NA,NA,NA,good,NA,NA,poor,NA,NA,NA,semiSkilled
375,favorable,untilOwnHome,NA,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
376,favorable,NA,favorable,integration,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
377,NA,asLongAsEligible,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
378,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,NA,good,someHighSchool,favorable,NA,semiSkilled
379,favorable,NA,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
380,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,favorable,NA
381,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
382,favorable,untilBetterPlace,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
383,favorable,untilBetterPlace,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
384,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
385,NA,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
386,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,good,NA,unfavorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
387,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388,favorable,permanent,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,favorable,NA,NA
389,favorable,untilOwnHome,favorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
390,favorable,asLongAsEligible,NA,NA,NA,NA,poor,NA,NA,poor,NA,NA,NA,whiteColorSkilled
391,favorable,asLongAsEligible,unfavorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
392,unfavorable,asLongAsEligible,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,unfavorable,favorable,NA
393,favorable,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,good,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
394,favorable,asLongAsEligible,NA,conflict,liberalFriend,liberal,good,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
395,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
396,NA,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
397,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,favorable,NA,NA
