id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
198,favorable,neverThoughtAboutIt,NA,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
199,favorable,permanent,unfavorable,NA,liberalFriend,liberal,hardToSay,NA,NA,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
200,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
201,favorable,NA,NA,NA,liberalFriend,liberal,poor,NA,NA,poor,NA,favorable,NA,whiteColorSkilled
202,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
203,favorable,untilOwnHome,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
204,favorable,neverThoughtAboutIt,NA,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,fair,NA,NA,NA,semiSkilled
205,NA,asLongAsEligible,favorable,NA,liberalFriend,liberal,fair,NA,NA,poor,gradeSchoolOrLess,unfavorable,NA,unskilledDomesticPersonalService
206,favorable,neverThoughtAboutIt,NA,NA,NA,NA,poor,NA,favorable,good,someHighSchool,NA,NA,whiteColorSkilled
207,unfavorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
208,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,ambivalent,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
209,favorable,NA,NA,NA,NA,NA,fair,NA,favorable,poor,gradeSchoolOrLess,NA,NA,whiteColorSkilled
210,favorable,NA,favorable,NA,liberalFriend,liberal,poor,NA,favorable,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
211,favorable,neverThoughtAboutIt,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
212,favorable,NA,favorable,conflict,liberalFriend,liberal,NA,noBiracialLivingExperience,favorable,NA,someHighSchool,favorable,NA,NA
213,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
214,favorable,untilBetterPlace,unfavorable,NA,NA,NA,good,NA,favorable,good,NA,NA,NA,semiSkilled
215,NA,NA,NA,integration,liberalFriend,liberal,poor,biracialLivingExperience,favorable,hardToSay,highSchoolGraduate,NA,favorable,whiteColorSkilled
216,NA,untilOwnHome,NA,NA,NA,NA,hardToSay,NA,favorable,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
217,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
218,favorable,NA,favorableAndUnfavorable,NA,NA,NA,fair,NA,favorable,good,gradeSchoolOrLess,NA,NA,semiSkilled
219,favorable,NA,favorable,NA,liberalFriend,liberal,fair,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
220,favorable,untilBetterPlace,favorableAndUnfavorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,NA,NA,unfavorable,NA
221,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
222,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
223,favorable,untilBetterPlace,NA,NA,ambivalentFriend,liberal,fair,NA,NA,good,someHighSchool,NA,NA,semiSkilled
224,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
225,favorable,neverThoughtAboutIt,NA,mutualAcomodataion,ambivalentFriend,ambivalent,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,unfavorable,unskilledDomesticPersonalService
226,favorable,asLongAsEligible,unfavorable,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
227,favorable,permanent,favorable,NA,NA,NA,fair,NA,favorable,fair,gradeSchoolOrLess,NA,NA,semiSkilled
228,favorable,NA,favorable,NA,NA,NA,good,NA,favorable,good,gradeSchoolOrLess,NA,NA,semiSkilled
229,favorable,asLongAsEligible,noComments,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
230,unfavorable,untilOwnHome,unfavorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,good,gradeSchoolOrLess,NA,unfavorable,whiteColorSkilled
231,favorable,untilBetterPlace,NA,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
232,favorable,NA,favorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,good,gradeSchoolOrLess,favorable,favorable,unskilledDomesticPersonalService
233,favorable,asLongAsEligible,favorable,NA,NA,NA,good,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
234,favorable,NA,favorable,conflict,ambivalentFriend,liberal,fair,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
235,favorable,asLongAsEligible,NA,conflict,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
236,favorable,permanent,NA,integration,NA,NA,good,noBiracialLivingExperience,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
237,favorable,NA,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
238,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
239,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
240,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
241,favorable,permanent,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
242,favorable,untilOwnHome,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
243,favorable,NA,NA,mutualAcomodataion,ambivalentFriend,liberal,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
244,favorable,untilBetterPlace,unfavorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,favorable,NA,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
246,favorable,asLongAsEligible,NA,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
247,favorable,NA,favorable,integration,NA,NA,hardToSay,biracialLivingExperience,favorable,fair,NA,NA,NA,unskilledDomesticPersonalService
248,favorable,neverThoughtAboutIt,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
249,favorable,untilBetterPlace,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
250,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,unfavorable,NA
251,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,favorable,NA,NA
252,favorable,NA,favorable,NA,liberalFriend,liberal,poor,NA,favorable,good,NA,unfavorable,NA,unskilledDomesticPersonalService
253,NA,neverThoughtAboutIt,favorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,semiSkilled
254,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
255,favorable,NA,NA,NA,liberalFriend,liberal,good,NA,favorable,good,someHighSchool,NA,unfavorable,whiteColorSkilled
256,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,good,NA,favorable,fair,gradeSchoolOrLess,NA,NA,whiteColorSkilled
257,favorable,asLongAsEligible,NA,conflict,liberalFriend,liberal,good,noBiracialLivingExperience,NA,poor,someHighSchool,NA,NA,whiteColorSkilled
258,NA,NA,unfavorable,mutualAcomodataion,liberalFriend,ambivalent,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
259,favorable,NA,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,NA,hardToSay,someHighSchool,NA,NA,whiteColorSkilled
260,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,hardToSay,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
261,favorable,NA,NA,mutualAcomodataion,NA,NA,good,noBiracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
262,favorable,permanent,NA,NA,ambivalentFriend,liberal,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
263,favorable,untilOwnHome,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
264,favorable,permanent,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
265,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,good,NA,NA,NA,semiSkilled
266,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
267,favorable,NA,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
268,NA,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
269,favorable,untilOwnHome,unfavorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,good,gradeSchoolOrLess,NA,NA,whiteColorSkilled
270,NA,untilBetterPlace,NA,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
271,favorable,asLongAsEligible,favorable,NA,NA,NA,good,NA,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
272,favorable,NA,favorable,conflict,liberalFriend,liberal,good,biracialLivingExperience,favorable,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
273,favorable,NA,favorable,integration,NA,NA,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
274,favorable,untilOwnHome,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
275,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
276,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,favorable,NA
277,favorable,NA,favorable,NA,liberalFriend,liberal,fair,NA,NA,good,NA,NA,NA,unskilledDomesticPersonalService
278,favorable,permanent,NA,mutualAcomodataion,NA,NA,good,biracialLivingExperience,NA,poor,someHighSchool,favorable,favorable,unskilledDomesticPersonalService
279,favorable,neverThoughtAboutIt,NA,NA,ambivalentFriend,liberal,poor,NA,favorable,hardToSay,gradeSchoolOrLess,favorable,NA,semiSkilled
280,NA,untilOwnHome,NA,NA,liberalFriend,ambivalent,NA,NA,unfavorable,NA,someHighSchool,unfavorable,NA,NA
281,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
282,NA,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
283,NA,untilBetterPlace,favorable,NA,liberalFriend,liberal,good,NA,favorable,good,someHighSchool,NA,NA,semiSkilled
284,favorable,untilBetterPlace,favorable,conflict,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
285,favorable,permanent,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
286,favorable,NA,NA,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
287,favorable,asLongAsEligible,favorable,NA,NA,NA,hardToSay,NA,favorable,poor,NA,NA,NA,whiteColorSkilled
288,NA,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,poor,NA,favorable,good,NA,NA,NA,semiSkilled
289,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,semiSkilled
290,NA,permanent,unfavorable,mutualAcomodataion,liberalFriend,liberal,poor,noBiracialLivingExperience,NA,good,someHighSchool,favorable,NA,unskilledDomesticPersonalService
291,favorable,untilBetterPlace,noComments,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
292,favorable,permanent,unfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,favorable,NA
293,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
294,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
295,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,favorable,NA,NA
296,favorable,asLongAsEligible,unfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
297,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
298,favorable,NA,NA,NA,NA,NA,fair,NA,favorable,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
299,favorable,asLongAsEligible,NA,NA,NA,NA,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
300,favorable,permanent,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,favorable,NA,NA
301,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,unfavorable,NA,gradeSchoolOrLess,NA,NA,NA
302,favorable,neverThoughtAboutIt,NA,NA,NA,NA,good,NA,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
303,unfavorable,permanent,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,poor,NA,favorable,NA,unskilledDomesticPersonalService
304,favorable,permanent,favorable,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,NA,NA,NA,semiSkilled
305,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
306,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,NA,NA,fair,NA,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
307,unfavorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,fair,NA,NA,NA,unskilledDomesticPersonalService
308,favorable,NA,NA,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
309,favorable,permanent,favorableAndUnfavorable,conflict,NA,NA,poor,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
310,favorable,asLongAsEligible,NA,integration,NA,NA,poor,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
311,favorable,untilBetterPlace,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,poor,someHighSchool,NA,NA,whiteColorSkilled
312,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,ambivalent,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
313,favorable,NA,unfavorable,mutualAcomodataion,ambivalentFriend,liberal,poor,biracialLivingExperience,NA,good,NA,NA,NA,unskilledDomesticPersonalService
314,favorable,permanent,favorable,conflict,NA,NA,hardToSay,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
315,favorable,NA,favorable,integration,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
316,unfavorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
317,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,NA,hardToSay,NA,favorable,NA,unskilledDomesticPersonalService
318,favorable,NA,NA,NA,liberalFriend,liberal,hardToSay,NA,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
319,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
320,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
321,favorable,NA,favorable,NA,liberalFriend,liberal,poor,NA,unfavorable,poor,NA,NA,NA,unskilledDomesticPersonalService
322,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,fair,NA,NA,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
323,favorable,NA,favorableAndUnfavorable,NA,NA,NA,fair,NA,favorable,good,someHighSchool,NA,favorable,whiteColorSkilled
324,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
325,favorable,NA,favorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,good,NA,NA,NA,semiSkilled
326,favorable,untilOwnHome,favorableAndUnfavorable,NA,liberalFriend,ambivalent,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
327,NA,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,favorable,NA
328,favorable,permanent,favorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,NA,hardToSay,NA,NA,favorable,semiSkilled
329,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
330,NA,NA,noComments,NA,liberalFriend,liberal,good,NA,NA,good,someHighSchool,NA,NA,whiteColorSkilled
331,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
332,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
333,NA,asLongAsEligible,NA,NA,liberalFriend,liberal,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
334,favorable,NA,noComments,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
335,favorable,permanent,favorable,NA,NA,NA,poor,NA,favorable,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
336,NA,permanent,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,poor,NA,NA,NA,semiSkilled
337,favorable,permanent,unfavorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,favorable,NA,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,favorable,NA,NA
339,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
340,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
341,favorable,asLongAsEligible,NA,NA,NA,NA,poor,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
342,favorable,asLongAsEligible,unfavorable,conflict,NA,NA,poor,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
343,unfavorable,NA,NA,NA,liberalFriend,liberal,good,NA,favorable,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
344,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
345,favorable,untilBetterPlace,favorable,conflict,liberalFriend,liberal,hardToSay,noBiracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
346,favorable,untilBetterPlace,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,favorable,NA,NA
347,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
348,favorable,asLongAsEligible,NA,integration,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
349,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,favorable,NA,NA
350,favorable,neverThoughtAboutIt,NA,conflict,NA,NA,poor,noBiracialLivingExperience,favorable,good,highSchoolGraduate,favorable,NA,semiSkilled
351,favorable,untilOwnHome,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,semiSkilled
352,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,fair,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
353,favorable,untilBetterPlace,favorable,integration,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,favorable,favorable,NA
354,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
355,favorable,permanent,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
356,NA,untilOwnHome,favorable,NA,NA,NA,poor,NA,NA,good,someHighSchool,NA,favorable,unskilledDomesticPersonalService
357,favorable,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
358,favorable,NA,unfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
359,favorable,untilBetterPlace,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
360,unfavorable,asLongAsEligible,favorable,NA,NA,NA,good,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
361,favorable,permanent,favorable,NA,NA,NA,poor,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
362,favorable,untilOwnHome,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
363,NA,permanent,favorableAndUnfavorable,conflict,liberalFriend,liberal,hardToSay,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,whiteColorSkilled
364,NA,permanent,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
365,favorable,permanent,unfavorable,NA,NA,NA,fair,NA,favorable,fair,gradeSchoolOrLess,NA,NA,whiteColorSkilled
366,favorable,NA,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,favorable,untilBetterPlace,NA,mutualAcomodataion,NA,NA,NA,noBiracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
368,unfavorable,permanent,noComments,NA,NA,NA,good,NA,NA,good,someHighSchool,NA,NA,whiteColorSkilled
369,favorable,NA,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
370,favorable,untilBetterPlace,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
371,favorable,neverThoughtAboutIt,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,favorable,NA
372,favorable,NA,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
373,NA,untilOwnHome,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,NA,fair,NA,NA,NA,semiSkilled
374,favorable,untilBetterPlace,favorable,conflict,liberalFriend,liberal,good,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
375,favorable,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
376,unfavorable,asLongAsEligible,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
377,favorable,untilBetterPlace,NA,NA,NA,NA,poor,NA,favorable,fair,NA,NA,NA,unskilledDomesticPersonalService
378,favorable,permanent,favorableAndUnfavorable,NA,liberalFriend,liberal,good,NA,NA,hardToSay,NA,NA,NA,whiteColorSkilled
379,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
380,unfavorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,hardToSay,NA,favorable,NA,unskilledDomesticPersonalService
381,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,fair,NA,NA,NA,semiSkilled
382,favorable,neverThoughtAboutIt,noComments,mutualAcomodataion,NA,NA,NA,noBiracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
383,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
384,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,unfavorable,NA,unskilledDomesticPersonalService
385,NA,asLongAsEligible,favorable,integration,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
386,favorable,neverThoughtAboutIt,favorable,integration,NA,NA,good,biracialLivingExperience,NA,poor,NA,favorable,NA,unskilledDomesticPersonalService
387,favorable,NA,NA,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
388,favorable,asLongAsEligible,noComments,conflict,liberalFriend,liberal,poor,biracialLivingExperience,NA,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
389,favorable,untilBetterPlace,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
390,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
391,NA,NA,favorable,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,NA,NA,unfavorable,unskilledDomesticPersonalService
392,NA,asLongAsEligible,favorableAndUnfavorable,integration,NA,NA,hardToSay,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
393,NA,untilBetterPlace,favorable,integration,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
394,NA,untilBetterPlace,NA,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,NA,favorable,NA,NA
395,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
