id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
198,unfavorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,NA,fair,someHighSchool,NA,NA,semiSkilled
199,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
200,favorable,untilBetterPlace,NA,conflict,liberalFriend,liberal,good,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
201,favorable,untilOwnHome,NA,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
202,NA,neverThoughtAboutIt,favorable,conflict,NA,NA,NA,biracialLivingExperience,unfavorable,NA,NA,NA,NA,NA
203,favorable,asLongAsEligible,unfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,favorable,NA
204,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,hardToSay,NA,favorable,good,someHighSchool,NA,NA,whiteColorSkilled
205,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,fair,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
206,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
207,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
208,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,hardToSay,NA,NA,poor,NA,favorable,NA,semiSkilled
209,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
210,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,poor,NA,NA,good,NA,NA,NA,unskilledDomesticPersonalService
211,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
212,favorable,NA,favorableAndUnfavorable,conflict,NA,NA,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
213,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,good,NA,unfavorable,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
214,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,good,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
215,favorable,asLongAsEligible,NA,integration,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
216,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
217,favorable,untilOwnHome,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
218,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
219,favorable,NA,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
220,favorable,NA,NA,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
221,favorable,NA,NA,conflict,liberalFriend,liberal,NA,biracialLivingExperience,unfavorable,NA,gradeSchoolOrLess,NA,NA,NA
222,favorable,untilBetterPlace,NA,NA,NA,NA,good,NA,NA,good,highSchoolGraduate,NA,NA,whiteColorSkilled
223,favorable,permanent,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
224,favorable,permanent,favorable,mutualAcomodataion,liberalFriend,ambivalent,NA,noBiracialLivingExperience,NA,NA,NA,NA,NA,NA
225,favorable,untilOwnHome,favorableAndUnfavorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,fair,NA,NA,NA,unskilledDomesticPersonalService
226,favorable,NA,NA,integration,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,unfavorable,NA
227,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,NA,good,gradeSchoolOrLess,favorable,NA,semiSkilled
228,favorable,NA,unfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,good,gradeSchoolOrLess,NA,NA,whiteColorSkilled
229,favorable,untilOwnHome,favorable,NA,ambivalentFriend,liberal,hardToSay,NA,favorable,fair,NA,unfavorable,favorable,whiteColorSkilled
230,favorable,NA,NA,NA,NA,NA,good,NA,favorable,good,NA,NA,favorable,unskilledDomesticPersonalService
231,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,favorable,NA,NA
232,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,whiteColorSkilled
233,favorable,permanent,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
234,favorable,neverThoughtAboutIt,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
235,favorable,permanent,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
236,favorable,untilOwnHome,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
237,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,hardToSay,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
238,favorable,untilBetterPlace,favorable,NA,NA,NA,poor,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
239,favorable,permanent,NA,NA,NA,NA,poor,NA,NA,poor,NA,NA,NA,semiSkilled
240,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
241,unfavorable,neverThoughtAboutIt,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,favorable,NA,NA
242,NA,untilBetterPlace,NA,NA,liberalFriend,liberal,poor,NA,favorable,fair,someHighSchool,favorable,NA,whiteColorSkilled
243,favorable,permanent,NA,NA,liberalFriend,ambivalent,good,NA,NA,good,NA,NA,NA,whiteColorSkilled
244,favorable,untilBetterPlace,unfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,NA,NA,favorable,unskilledDomesticPersonalService
245,favorable,neverThoughtAboutIt,NA,integration,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,favorable,NA,NA
246,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
247,favorable,permanent,NA,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
248,NA,asLongAsEligible,favorable,integration,NA,NA,fair,biracialLivingExperience,favorable,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
249,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,favorable,fair,NA,NA,NA,unskilledDomesticPersonalService
250,favorable,untilBetterPlace,unfavorable,NA,NA,NA,good,NA,favorable,poor,someHighSchool,NA,favorable,semiSkilled
251,favorable,untilBetterPlace,favorable,NA,ambivalentFriend,liberal,hardToSay,NA,favorable,good,someHighSchool,NA,NA,semiSkilled
252,favorable,NA,NA,conflict,NA,NA,poor,noBiracialLivingExperience,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
253,NA,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,fair,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
254,favorable,asLongAsEligible,favorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,favorable,NA
255,favorable,untilBetterPlace,unfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
256,NA,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,unfavorable,NA,NA,NA,NA,NA
257,favorable,asLongAsEligible,favorableAndUnfavorable,conflict,liberalFriend,liberal,good,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
258,NA,asLongAsEligible,NA,NA,liberalFriend,liberal,poor,NA,favorable,poor,someHighSchool,NA,NA,semiSkilled
259,favorable,permanent,favorable,NA,liberalFriend,liberal,poor,NA,NA,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
260,favorable,permanent,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,unfavorable,NA,NA
261,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,NA,fair,NA,NA,NA,whiteColorSkilled
262,favorable,untilOwnHome,favorable,conflict,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,NA,favorable,NA,unskilledDomesticPersonalService
263,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
264,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,good,NA,favorable,poor,gradeSchoolOrLess,NA,favorable,whiteColorSkilled
265,NA,untilOwnHome,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
266,NA,untilBetterPlace,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
267,unfavorable,untilBetterPlace,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,favorable,NA,NA
268,favorable,NA,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
269,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
270,favorable,NA,favorable,NA,NA,NA,poor,NA,favorable,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
271,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
272,favorable,permanent,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,favorable,NA,NA
273,favorable,NA,favorable,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
274,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,hardToSay,NA,NA,NA,whiteColorSkilled
275,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
276,favorable,untilBetterPlace,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
277,favorable,NA,favorable,NA,NA,NA,fair,NA,favorable,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
278,favorable,asLongAsEligible,NA,NA,ambivalentFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
279,favorable,NA,favorable,NA,NA,NA,good,NA,NA,good,someHighSchool,NA,NA,whiteColorSkilled
280,favorable,untilBetterPlace,favorableAndUnfavorable,conflict,NA,NA,NA,noBiracialLivingExperience,NA,NA,highSchoolGraduate,favorable,NA,NA
281,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,hardToSay,highSchoolGraduate,favorable,NA,whiteColorSkilled
282,unfavorable,NA,unfavorable,mutualAcomodataion,ambivalentFriend,liberal,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
283,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,poor,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
284,favorable,neverThoughtAboutIt,favorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
285,favorable,permanent,favorable,NA,liberalFriend,liberal,poor,NA,NA,good,NA,unfavorable,unfavorable,semiSkilled
286,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,poor,noBiracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,semiSkilled
287,favorable,permanent,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
288,favorable,asLongAsEligible,favorable,NA,ambivalentFriend,liberal,hardToSay,NA,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
289,favorable,untilBetterPlace,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,NA,NA,NA,whiteColorSkilled
290,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
291,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
292,favorable,NA,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
293,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,good,NA,NA,poor,gradeSchoolOrLess,favorable,NA,whiteColorSkilled
294,favorable,NA,favorable,conflict,liberalFriend,liberal,poor,biracialLivingExperience,NA,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
295,favorable,untilOwnHome,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
296,favorable,NA,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
297,favorable,neverThoughtAboutIt,unfavorable,NA,NA,NA,good,NA,NA,good,gradeSchoolOrLess,NA,NA,whiteColorSkilled
298,favorable,untilBetterPlace,unfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
299,favorable,permanent,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
300,favorable,asLongAsEligible,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
301,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
302,favorable,permanent,NA,NA,liberalFriend,liberal,poor,NA,NA,poor,someHighSchool,favorable,NA,unskilledDomesticPersonalService
303,favorable,NA,NA,mutualAcomodataion,ambivalentFriend,liberal,hardToSay,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
304,favorable,permanent,unfavorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
305,favorable,neverThoughtAboutIt,NA,NA,NA,NA,poor,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
306,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,someHighSchool,favorable,NA,unskilledDomesticPersonalService
307,favorable,neverThoughtAboutIt,NA,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,favorable,semiSkilled
308,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
309,favorable,NA,favorableAndUnfavorable,NA,NA,NA,fair,NA,NA,fair,someHighSchool,NA,NA,semiSkilled
310,favorable,permanent,favorableAndUnfavorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,NA,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
311,NA,NA,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,favorable,NA,NA
312,favorable,permanent,noComments,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
313,favorable,untilOwnHome,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
314,favorable,neverThoughtAboutIt,unfavorable,NA,liberalFriend,liberal,poor,NA,favorable,good,gradeSchoolOrLess,unfavorable,NA,unskilledDomesticPersonalService
315,favorable,permanent,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
316,NA,permanent,NA,NA,NA,NA,poor,NA,favorable,fair,highSchoolGraduate,NA,NA,semiSkilled
317,favorable,NA,favorable,mutualAcomodataion,ambivalentFriend,ambivalent,poor,biracialLivingExperience,favorable,good,NA,favorable,NA,unskilledDomesticPersonalService
318,favorable,NA,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
319,NA,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
320,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,fair,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
321,favorable,untilOwnHome,noComments,NA,liberalFriend,ambivalent,fair,NA,favorable,poor,highSchoolGraduate,NA,NA,semiSkilled
322,favorable,NA,favorable,integration,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
323,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,NA,NA,fair,NA,favorable,poor,NA,favorable,NA,unskilledDomesticPersonalService
324,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,NA,NA,unfavorable,unskilledDomesticPersonalService
325,favorable,NA,favorable,NA,NA,NA,NA,NA,unfavorable,NA,gradeSchoolOrLess,NA,NA,NA
326,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
327,NA,permanent,unfavorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
328,favorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
329,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
330,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,unfavorable,NA,NA
331,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
332,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
333,favorable,permanent,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
334,favorable,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,poor,NA,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
335,favorable,untilBetterPlace,favorableAndUnfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,hardToSay,highSchoolGraduate,NA,favorable,unskilledDomesticPersonalService
336,favorable,asLongAsEligible,unfavorable,NA,NA,NA,poor,NA,favorable,fair,NA,NA,NA,whiteColorSkilled
337,favorable,permanent,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,unfavorable,NA,NA
338,favorable,permanent,unfavorable,NA,ambivalentFriend,liberal,hardToSay,NA,favorable,poor,NA,NA,favorable,semiSkilled
339,favorable,asLongAsEligible,NA,NA,NA,NA,poor,NA,NA,poor,someHighSchool,NA,NA,semiSkilled
340,favorable,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,fair,NA,NA,NA,semiSkilled
341,favorable,NA,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
342,favorable,neverThoughtAboutIt,NA,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
343,favorable,NA,NA,NA,NA,NA,good,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
344,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
345,favorable,asLongAsEligible,NA,integration,NA,NA,good,biracialLivingExperience,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
346,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,unfavorable,NA
347,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
348,favorable,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,favorable,untilBetterPlace,unfavorable,integration,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
350,NA,permanent,favorable,NA,NA,NA,hardToSay,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
351,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
352,unfavorable,permanent,favorable,NA,liberalFriend,ambivalent,poor,NA,favorable,good,gradeSchoolOrLess,NA,NA,semiSkilled
353,favorable,asLongAsEligible,favorableAndUnfavorable,conflict,NA,NA,good,noBiracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
354,favorable,untilBetterPlace,favorable,NA,NA,NA,poor,NA,favorable,good,NA,NA,NA,whiteColorSkilled
355,favorable,permanent,favorable,NA,NA,NA,poor,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
356,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,NA,noBiracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
357,favorable,permanent,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
358,favorable,untilOwnHome,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
360,favorable,NA,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
361,NA,asLongAsEligible,favorable,NA,ambivalentFriend,liberal,poor,NA,NA,good,NA,NA,NA,whiteColorSkilled
362,NA,untilBetterPlace,NA,conflict,NA,NA,fair,biracialLivingExperience,NA,poor,highSchoolGraduate,NA,NA,semiSkilled
363,NA,permanent,favorable,conflict,NA,NA,poor,biracialLivingExperience,favorable,hardToSay,highSchoolGraduate,favorable,NA,unskilledDomesticPersonalService
364,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,good,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
365,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,favorable,NA
366,favorable,NA,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
367,favorable,asLongAsEligible,favorable,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
368,favorable,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
369,favorable,NA,favorableAndUnfavorable,NA,NA,NA,hardToSay,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
370,favorable,permanent,NA,NA,liberalFriend,liberal,good,NA,favorable,good,NA,NA,NA,whiteColorSkilled
371,favorable,asLongAsEligible,NA,NA,NA,NA,poor,NA,favorable,hardToSay,someHighSchool,favorable,NA,unskilledDomesticPersonalService
372,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
373,favorable,permanent,NA,conflict,liberalFriend,ambivalent,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
374,favorable,NA,favorableAndUnfavorable,integration,liberalFriend,liberal,poor,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,semiSkilled
375,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
376,favorable,untilBetterPlace,NA,NA,ambivalentFriend,ambivalent,hardToSay,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
377,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,NA,NA,NA,semiSkilled
378,unfavorable,untilOwnHome,unfavorable,NA,NA,NA,NA,NA,NA,NA,highSchoolGraduate,favorable,favorable,NA
379,favorable,neverThoughtAboutIt,favorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,favorable,NA,NA
380,favorable,neverThoughtAboutIt,NA,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
381,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
382,favorable,NA,favorable,NA,ambivalentFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,favorable,NA
383,NA,NA,NA,mutualAcomodataion,liberalFriend,liberal,fair,noBiracialLivingExperience,NA,good,gradeSchoolOrLess,NA,unfavorable,semiSkilled
384,favorable,untilBetterPlace,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
385,favorable,NA,NA,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,good,highSchoolGraduate,NA,NA,whiteColorSkilled
386,favorable,untilOwnHome,unfavorable,mutualAcomodataion,ambivalentFriend,liberal,good,biracialLivingExperience,favorable,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
387,favorable,NA,NA,NA,ambivalentFriend,liberal,fair,NA,NA,poor,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
388,NA,untilBetterPlace,unfavorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
389,NA,untilOwnHome,favorable,NA,liberalFriend,liberal,poor,NA,favorable,fair,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
390,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,poor,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
391,favorable,NA,favorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
392,favorable,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
393,favorable,untilBetterPlace,NA,conflict,liberalFriend,liberal,hardToSay,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
394,favorable,NA,favorable,mutualAcomodataion,liberalFriend,ambivalent,good,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
395,favorable,untilBetterPlace,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
396,favorable,NA,favorable,NA,liberalFriend,liberal,fair,NA,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
