id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,transiency,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,satisfactionInWorkplace,education,evaluationOfCoResidents,pastExperience,occupation
186,b,favorable,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,poor,some_high_school,favorable,biracial_living_experience,white_collar_or_skilled
187,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,poor,grade_school_or_less,favorable,NA,semiskilled
188,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,NA,poor,NA,NA,biracial_living_experience,NA
189,b,favorable,b,favorableAndUnfavorable,conflict,liberalFriend,liberal,asLongAsEligible,NA,favorable,good,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
190,b,favorable,b,NA,conflict,liberalFriend,liberal,NA,NA,NA,NA,hard_to_say,high_school_graduate,NA,biracial_living_experience,semiskilled
191,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,biracial_living_experience,NA
192,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,permanent,NA,NA,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
193,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
194,b,NA,b,favorable,conflict,liberalFriend,liberal,NA,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
195,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,good,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
196,b,NA,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
197,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,fair,NA,some_high_school,NA,NA,semiskilled
198,b,unfavorable,b,favorableAndUnfavorable,mutual_acomodation,ambivalentFriend,liberal,permanent,NA,favorable,NA,good,NA,NA,biracial_living_experience,NA
199,b,favorable,b,favorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,poor,poor,NA,favorable,biracial_living_experience,NA
200,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,untilOwnHome,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
201,b,favorable,b,unfavorable,integration,NA,NA,permanent,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
202,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,permanent,favorable,NA,NA,hard_to_say,some_high_school,favorable,no_biracial_living_experience,white_collar_or_skilled
203,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,ambivalent,untilBetterPlace,NA,NA,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
204,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,hard_to_say,hard_to_say,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
205,b,favorable,b,NA,NA,NA,NA,permanent,favorable,favorable,NA,poor,high_school_graduate,NA,NA,semiskilled
206,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,good,good,NA,NA,NA,NA
207,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,asLongAsEligible,favorable,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
208,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,permanent,NA,NA,NA,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
209,b,favorable,b,noComments,NA,NA,NA,NA,unfavorable,favorable,NA,NA,NA,NA,NA,NA
210,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
211,b,unfavorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
212,b,NA,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,poor,good,some_high_school,NA,NA,unskilled_domestic_and_personal_service
213,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,favorable,favorable,NA,NA,NA,NA,biracial_living_experience,NA
214,b,favorable,b,NA,mutual_acomodation,NA,NA,untilBetterPlace,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,semiskilled
215,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,poor,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
216,b,favorable,b,noComments,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,NA,high_school_graduate,NA,NA,semiskilled
217,b,NA,b,NA,conflict,ambivalentFriend,liberal,untilOwnHome,NA,favorable,NA,poor,NA,favorable,biracial_living_experience,NA
218,b,favorable,b,favorable,conflict,NA,NA,NA,NA,favorable,NA,NA,NA,NA,no_biracial_living_experience,NA
219,b,favorable,b,favorable,NA,NA,NA,permanent,NA,favorable,NA,poor,NA,NA,NA,NA
220,b,favorable,b,unfavorable,NA,NA,NA,untilBetterPlace,NA,NA,hard_to_say,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
221,b,favorable,b,NA,integration,NA,NA,neverThoughtAboutIt,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,semiskilled
222,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,favorable,favorable,NA,poor,some_high_school,favorable,NA,white_collar_or_skilled
223,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,NA,poor,NA,NA,NA,NA,NA
224,b,NA,b,unfavorable,mutual_acomodation,liberalFriend,ambivalent,neverThoughtAboutIt,NA,NA,NA,NA,NA,NA,biracial_living_experience,NA
225,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,poor,NA,NA,NA,NA
226,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,NA,NA,grade_school_or_less,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
227,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,poor,NA,grade_school_or_less,NA,NA,semiskilled
228,b,NA,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,hard_to_say,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
229,b,favorable,b,noComments,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,poor,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
230,b,NA,b,favorableAndUnfavorable,conflict,NA,NA,untilBetterPlace,NA,favorable,poor,poor,some_high_school,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
231,b,NA,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,poor,poor,NA,NA,NA,NA
232,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,good,NA,NA,NA,NA,NA
233,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,poor,NA,NA,NA,NA,NA
234,b,favorable,b,noComments,NA,liberalFriend,liberal,permanent,NA,NA,NA,good,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
235,b,favorable,b,NA,mutual_acomodation,NA,NA,permanent,NA,favorable,NA,poor,some_high_school,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
236,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,NA,NA,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
237,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,good,poor,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
238,b,favorable,b,noComments,NA,NA,NA,NA,NA,favorable,hard_to_say,hard_to_say,NA,NA,NA,NA
239,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
240,b,NA,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,good,NA,NA,NA,biracial_living_experience,NA
241,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,hard_to_say,grade_school_or_less,favorable,biracial_living_experience,white_collar_or_skilled
242,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
243,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,favorable,favorable,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
244,b,favorable,b,NA,mutual_acomodation,NA,NA,untilOwnHome,NA,NA,poor,NA,NA,NA,biracial_living_experience,NA
245,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,permanent,NA,favorable,NA,good,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
246,b,favorable,b,favorable,conflict,NA,NA,asLongAsEligible,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
247,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,hard_to_say,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
248,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,hard_to_say,NA,some_high_school,NA,biracial_living_experience,semiskilled
249,b,favorable,b,favorable,NA,ambivalentFriend,liberal,neverThoughtAboutIt,NA,NA,NA,poor,high_school_graduate,NA,NA,white_collar_or_skilled
250,b,unfavorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,high_school_graduate,NA,NA,white_collar_or_skilled
251,b,favorable,b,unfavorable,NA,ambivalentFriend,liberal,NA,NA,NA,NA,good,some_high_school,NA,NA,unskilled_domestic_and_personal_service
252,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,favorable,NA,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
253,b,NA,b,favorable,NA,NA,NA,untilOwnHome,NA,NA,NA,poor,NA,favorable,NA,NA
254,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,good,NA,NA,NA,NA,NA
255,b,favorable,b,favorable,NA,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,NA,fair,NA,NA,NA,NA
256,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,poor,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
257,b,favorable,b,unfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
258,b,NA,b,NA,NA,NA,NA,NA,NA,favorable,good,NA,NA,NA,NA,NA
259,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,b,unfavorable,b,favorable,NA,liberalFriend,liberal,permanent,NA,favorable,fair,good,NA,NA,NA,NA
261,b,favorable,b,favorable,conflict,liberalFriend,ambivalent,asLongAsEligible,NA,NA,poor,fair,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
262,b,unfavorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,good,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
263,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,poor,high_school_graduate,favorable,NA,semiskilled
264,b,favorable,b,favorable,conflict,ambivalentFriend,liberal,untilBetterPlace,NA,NA,NA,NA,some_high_school,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
265,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,good,good,NA,NA,NA,NA
266,b,unfavorable,b,NA,NA,NA,NA,permanent,NA,favorable,good,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
267,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,good,NA,NA,NA,NA,NA
268,b,favorable,b,favorable,integration,liberalFriend,liberal,NA,NA,NA,good,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
269,b,favorable,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,hard_to_say,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
270,b,favorable,b,favorable,integration,NA,NA,asLongAsEligible,NA,favorable,poor,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
271,b,favorable,b,NA,NA,liberalFriend,liberal,NA,unfavorable,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
272,b,NA,b,NA,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
273,b,favorable,b,NA,NA,NA,NA,untilBetterPlace,NA,favorable,NA,hard_to_say,NA,NA,NA,NA
274,b,favorable,b,favorable,conflict,NA,NA,untilBetterPlace,favorable,favorable,good,fair,NA,NA,biracial_living_experience,NA
275,b,NA,b,favorable,NA,NA,NA,permanent,NA,favorable,poor,NA,NA,NA,NA,NA
276,b,favorable,b,favorable,NA,NA,NA,permanent,NA,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
277,b,favorable,b,NA,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,unfavorable,NA,poor,some_high_school,NA,biracial_living_experience,semiskilled
278,b,NA,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,fair,grade_school_or_less,NA,NA,semiskilled
279,b,favorable,b,NA,conflict,NA,NA,neverThoughtAboutIt,NA,NA,NA,NA,some_high_school,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
280,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,NA,poor,grade_school_or_less,NA,NA,semiskilled
281,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,poor,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
282,b,favorable,b,favorable,integration,liberalFriend,ambivalent,untilOwnHome,NA,favorable,poor,poor,NA,NA,biracial_living_experience,NA
283,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,poor,NA,NA,NA,NA
284,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,hard_to_say,NA,grade_school_or_less,NA,biracial_living_experience,semiskilled
285,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,poor,NA,NA,NA,NA,NA
286,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
287,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,hard_to_say,grade_school_or_less,NA,NA,white_collar_or_skilled
288,b,favorable,b,favorable,NA,NA,NA,untilOwnHome,NA,favorable,hard_to_say,NA,NA,NA,NA,NA
289,b,favorable,b,favorableAndUnfavorable,conflict,liberalFriend,liberal,NA,NA,favorable,good,NA,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
290,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,favorable,favorable,poor,NA,NA,NA,NA,NA
291,b,favorable,b,NA,mutual_acomodation,NA,NA,permanent,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
292,b,NA,b,favorable,NA,liberalFriend,liberal,permanent,unfavorable,favorable,NA,poor,some_high_school,NA,NA,white_collar_or_skilled
293,b,favorable,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,NA,fair,poor,NA,NA,NA,NA
294,b,unfavorable,b,favorable,NA,NA,NA,NA,NA,favorable,poor,NA,NA,favorable,NA,NA
295,b,favorable,b,favorable,conflict,NA,NA,asLongAsEligible,NA,NA,NA,poor,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
296,b,NA,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,fair,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
297,b,favorable,b,favorable,mutual_acomodation,NA,NA,permanent,NA,NA,good,NA,some_high_school,unfavorable,biracial_living_experience,unskilled_domestic_and_personal_service
298,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,NA,hard_to_say,some_high_school,NA,biracial_living_experience,semiskilled
299,b,NA,b,NA,NA,NA,NA,NA,NA,NA,good,fair,NA,NA,NA,NA
300,b,favorable,b,NA,NA,liberalFriend,ambivalent,permanent,NA,NA,hard_to_say,fair,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
301,b,favorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,asLongAsEligible,NA,favorable,NA,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
302,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,NA,good,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
303,b,favorable,b,NA,conflict,NA,NA,NA,NA,NA,NA,fair,grade_school_or_less,NA,biracial_living_experience,semiskilled
304,b,NA,b,NA,integration,ambivalentFriend,ambivalent,asLongAsEligible,NA,favorable,NA,hard_to_say,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
305,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,poor,NA,NA,NA,NA
306,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,unfavorable,NA,NA,poor,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
307,b,NA,b,favorable,mutual_acomodation,NA,NA,permanent,NA,NA,NA,fair,NA,NA,biracial_living_experience,NA
308,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,NA,favorable,poor,hard_to_say,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
309,b,favorable,b,favorable,NA,NA,NA,permanent,NA,favorable,poor,good,NA,NA,NA,NA
310,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,NA,fair,NA,NA,NA,NA,NA
311,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,good,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
312,b,favorable,b,noComments,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,good,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
313,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,hard_to_say,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
314,b,favorable,b,NA,NA,ambivalentFriend,liberal,untilBetterPlace,NA,favorable,NA,poor,NA,NA,NA,NA
315,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
316,b,favorable,b,unfavorable,NA,liberalFriend,liberal,untilOwnHome,NA,NA,NA,poor,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
317,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,unfavorable,NA,poor,NA,unfavorable,NA,NA
318,b,unfavorable,b,NA,conflict,NA,NA,asLongAsEligible,NA,favorable,good,poor,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
319,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,good,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
320,b,favorable,b,favorable,NA,liberalFriend,liberal,untilOwnHome,NA,NA,poor,hard_to_say,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
321,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,good,fair,NA,NA,biracial_living_experience,NA
322,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,favorable,fair,NA,NA,favorable,NA,NA
323,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,favorable,NA,poor,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
324,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,good,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
325,b,favorable,b,NA,conflict,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,hard_to_say,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
326,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,unfavorable,hard_to_say,poor,some_high_school,NA,NA,semiskilled
327,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,good,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
328,b,NA,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,poor,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
329,b,favorable,b,NA,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,poor,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
330,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,unfavorable,NA,poor,NA,high_school_graduate,NA,NA,white_collar_or_skilled
331,b,favorable,b,unfavorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
332,b,favorable,b,unfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
333,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,fair,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
334,b,favorable,b,favorable,NA,NA,NA,permanent,NA,favorable,NA,fair,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
335,b,NA,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,poor,NA,NA,NA,NA,NA
336,b,NA,b,NA,mutual_acomodation,liberalFriend,liberal,NA,unfavorable,favorable,hard_to_say,NA,high_school_graduate,favorable,biracial_living_experience,white_collar_or_skilled
337,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,good,NA,NA,NA,NA,NA
338,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
339,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
340,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,poor,some_high_school,NA,NA,white_collar_or_skilled
341,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,fair,fair,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
342,b,favorable,b,favorableAndUnfavorable,integration,NA,NA,untilBetterPlace,favorable,favorable,poor,poor,some_high_school,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
343,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,good,poor,NA,favorable,NA,NA
344,b,NA,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,hard_to_say,high_school_graduate,NA,NA,white_collar_or_skilled
345,b,favorable,b,favorable,NA,NA,NA,untilOwnHome,NA,favorable,NA,poor,grade_school_or_less,NA,NA,white_collar_or_skilled
346,b,favorable,b,favorable,NA,NA,NA,permanent,NA,favorable,good,NA,NA,NA,NA,NA
347,b,NA,b,NA,mutual_acomodation,ambivalentFriend,liberal,untilOwnHome,NA,NA,NA,good,NA,NA,biracial_living_experience,NA
348,b,unfavorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,NA,poor,NA,NA,NA,NA,NA
349,b,favorable,b,unfavorable,NA,ambivalentFriend,liberal,permanent,NA,NA,hard_to_say,NA,NA,NA,NA,NA
350,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,NA,poor,NA,NA,NA,NA,NA
351,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,favorable,NA,poor,NA,NA,biracial_living_experience,NA
352,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
353,b,unfavorable,b,NA,conflict,liberalFriend,liberal,permanent,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
354,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,poor,NA,NA,NA,NA,NA
355,b,favorable,b,favorable,NA,liberalFriend,liberal,permanent,NA,favorable,NA,NA,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
356,b,favorable,b,favorable,NA,NA,NA,permanent,NA,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
357,b,favorable,b,NA,NA,liberalFriend,ambivalent,permanent,NA,NA,NA,poor,some_high_school,NA,NA,semiskilled
358,b,favorable,b,favorable,integration,ambivalentFriend,liberal,asLongAsEligible,NA,NA,fair,good,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
359,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,untilOwnHome,NA,favorable,poor,good,NA,NA,biracial_living_experience,NA
360,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,poor,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
361,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
362,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,good,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
363,b,favorable,b,unfavorable,NA,NA,NA,permanent,NA,favorable,NA,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
364,b,favorable,b,favorable,integration,NA,NA,asLongAsEligible,NA,favorable,NA,poor,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
365,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,hard_to_say,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
366,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,hard_to_say,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
367,b,favorable,b,NA,mutual_acomodation,NA,NA,untilBetterPlace,NA,favorable,good,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
368,b,NA,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,favorable,favorable,NA,poor,NA,NA,biracial_living_experience,NA
369,b,favorable,b,NA,NA,NA,NA,untilOwnHome,NA,favorable,poor,poor,NA,NA,NA,NA
370,b,NA,b,NA,NA,ambivalentFriend,ambivalent,permanent,NA,NA,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
371,b,favorable,b,NA,mutual_acomodation,NA,NA,untilBetterPlace,NA,favorable,NA,NA,NA,NA,no_biracial_living_experience,NA
372,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,hard_to_say,NA,NA,NA,NA
373,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
374,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,b,favorable,b,favorable,NA,ambivalentFriend,liberal,NA,NA,NA,good,poor,NA,NA,NA,NA
