id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
198,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,favorable,NA,NA
199,NA,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,fair,NA,NA,NA,unskilledDomesticPersonalService
200,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
201,favorable,permanent,unfavorable,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,favorable,NA,semiSkilled
202,favorable,NA,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
203,NA,asLongAsEligible,NA,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,whiteColorSkilled
204,NA,untilBetterPlace,favorable,NA,liberalFriend,liberal,poor,NA,favorable,fair,NA,NA,NA,unskilledDomesticPersonalService
205,NA,NA,unfavorable,NA,NA,NA,poor,NA,favorable,good,someHighSchool,favorable,favorable,unskilledDomesticPersonalService
206,favorable,neverThoughtAboutIt,unfavorable,NA,NA,NA,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
207,favorable,NA,NA,NA,liberalFriend,liberal,poor,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
208,favorable,untilOwnHome,favorable,NA,NA,NA,poor,NA,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
209,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
210,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
211,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,fair,NA,favorable,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
212,NA,permanent,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,unfavorable,NA,someHighSchool,NA,NA,NA
213,NA,NA,NA,integration,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
214,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,semiSkilled
215,favorable,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
216,favorable,asLongAsEligible,unfavorable,NA,NA,NA,poor,NA,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
217,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,fair,NA,NA,good,gradeSchoolOrLess,NA,NA,whiteColorSkilled
218,favorable,permanent,noComments,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
219,favorable,untilBetterPlace,unfavorable,conflict,liberalFriend,liberal,hardToSay,biracialLivingExperience,NA,good,NA,unfavorable,NA,unskilledDomesticPersonalService
220,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
221,favorable,NA,unfavorable,NA,NA,NA,poor,NA,favorable,fair,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
222,NA,neverThoughtAboutIt,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
223,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,unfavorable,NA,NA,NA,NA,NA
224,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,good,noBiracialLivingExperience,favorable,fair,NA,NA,NA,unskilledDomesticPersonalService
225,favorable,untilBetterPlace,favorableAndUnfavorable,NA,liberalFriend,liberal,hardToSay,NA,NA,poor,highSchoolGraduate,NA,NA,semiSkilled
226,NA,untilOwnHome,NA,mutualAcomodataion,NA,NA,good,biracialLivingExperience,NA,good,NA,NA,NA,whiteColorSkilled
227,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,fair,NA,NA,poor,gradeSchoolOrLess,NA,NA,semiSkilled
228,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
229,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
230,unfavorable,NA,favorable,conflict,NA,NA,hardToSay,biracialLivingExperience,favorable,good,NA,NA,NA,whiteColorSkilled
231,NA,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
232,favorable,untilBetterPlace,noComments,NA,NA,NA,poor,NA,NA,poor,NA,favorable,NA,unskilledDomesticPersonalService
233,favorable,permanent,NA,NA,ambivalentFriend,liberal,poor,NA,NA,hardToSay,gradeSchoolOrLess,NA,NA,whiteColorSkilled
234,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
235,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,highSchoolGraduate,NA,favorable,semiSkilled
236,favorable,asLongAsEligible,NA,NA,NA,NA,poor,NA,NA,hardToSay,gradeSchoolOrLess,NA,NA,semiSkilled
237,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
238,favorable,permanent,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
239,favorable,permanent,favorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
240,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,NA,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
241,favorable,NA,noComments,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,favorable,NA,NA
242,favorable,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
243,NA,neverThoughtAboutIt,favorable,conflict,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,semiSkilled
244,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,fair,NA,NA,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
245,favorable,asLongAsEligible,unfavorable,NA,ambivalentFriend,liberal,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
246,favorable,NA,favorable,integration,NA,NA,poor,biracialLivingExperience,favorable,hardToSay,gradeSchoolOrLess,NA,NA,whiteColorSkilled
247,favorable,permanent,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
248,favorable,NA,noComments,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
249,favorable,untilOwnHome,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,favorable,NA,NA
250,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
251,favorable,untilBetterPlace,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
252,favorable,NA,favorable,NA,NA,NA,good,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
253,favorable,permanent,NA,conflict,NA,NA,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
254,favorable,NA,favorable,NA,NA,NA,fair,NA,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
255,favorable,NA,favorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,fair,gradeSchoolOrLess,NA,NA,whiteColorSkilled
256,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
257,favorable,untilOwnHome,favorable,integration,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
258,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,favorable,permanent,NA,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
260,favorable,NA,favorable,NA,NA,NA,hardToSay,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
261,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,semiSkilled
262,NA,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,favorable,favorable,NA
263,NA,permanent,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,NA,good,NA,NA,NA,unskilledDomesticPersonalService
264,favorable,untilBetterPlace,favorable,NA,liberalFriend,ambivalent,hardToSay,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
265,NA,NA,NA,conflict,NA,NA,good,biracialLivingExperience,favorable,hardToSay,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
266,favorable,untilBetterPlace,favorable,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,favorable,poor,highSchoolGraduate,NA,NA,semiSkilled
267,favorable,untilBetterPlace,favorableAndUnfavorable,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
268,favorable,NA,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
269,favorable,NA,favorable,NA,liberalFriend,liberal,good,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
270,favorable,asLongAsEligible,NA,NA,NA,NA,good,NA,unfavorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
271,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
272,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
273,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
274,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,good,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
275,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
276,favorable,NA,favorable,mutualAcomodataion,liberalFriend,ambivalent,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,semiSkilled
277,favorable,NA,favorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
278,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,good,NA,favorable,poor,someHighSchool,NA,NA,whiteColorSkilled
279,unfavorable,untilBetterPlace,unfavorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,fair,NA,NA,NA,unskilledDomesticPersonalService
280,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,ambivalentFriend,ambivalent,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
281,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
282,unfavorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,good,NA,NA,NA,semiSkilled
283,favorable,permanent,favorable,NA,liberalFriend,liberal,good,NA,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
284,favorable,permanent,favorable,NA,ambivalentFriend,liberal,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
285,favorable,neverThoughtAboutIt,noComments,conflict,NA,NA,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
286,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
287,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
288,favorable,untilBetterPlace,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
289,favorable,NA,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
290,unfavorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
291,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,someHighSchool,NA,NA,semiSkilled
292,favorable,permanent,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,unfavorable,NA,NA
293,favorable,untilBetterPlace,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
294,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
295,favorable,permanent,NA,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,favorable,NA,NA
296,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,hardToSay,NA,favorable,fair,someHighSchool,NA,NA,whiteColorSkilled
297,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
298,favorable,untilOwnHome,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
299,favorable,NA,NA,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,unfavorable,NA,NA
300,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,highSchoolGraduate,NA,NA,whiteColorSkilled
301,NA,asLongAsEligible,favorable,NA,NA,NA,fair,NA,favorable,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
302,favorable,untilBetterPlace,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
303,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
304,NA,neverThoughtAboutIt,favorable,NA,liberalFriend,ambivalent,good,NA,favorable,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
305,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,hardToSay,NA,favorable,fair,NA,NA,NA,whiteColorSkilled
306,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,semiSkilled
307,NA,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
308,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,permanent,NA,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
310,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,fair,NA,NA,good,gradeSchoolOrLess,NA,NA,semiSkilled
311,favorable,NA,noComments,integration,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
312,NA,untilBetterPlace,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
313,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,highSchoolGraduate,favorable,NA,unskilledDomesticPersonalService
314,favorable,permanent,NA,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,semiSkilled
315,favorable,untilBetterPlace,NA,NA,NA,NA,fair,NA,favorable,fair,gradeSchoolOrLess,NA,unfavorable,unskilledDomesticPersonalService
316,unfavorable,untilBetterPlace,favorableAndUnfavorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
317,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
318,favorable,NA,NA,NA,NA,NA,poor,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
319,unfavorable,asLongAsEligible,favorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,favorable,NA,NA
320,favorable,neverThoughtAboutIt,NA,NA,NA,NA,good,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
321,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,favorable,NA
322,favorable,untilBetterPlace,NA,integration,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
323,favorable,NA,NA,conflict,liberalFriend,liberal,NA,biracialLivingExperience,unfavorable,NA,NA,favorable,favorable,NA
324,favorable,neverThoughtAboutIt,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,favorable,NA,NA
325,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
326,favorable,permanent,favorableAndUnfavorable,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,favorable,NA,NA
327,favorable,NA,favorableAndUnfavorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
328,favorable,permanent,NA,NA,liberalFriend,liberal,hardToSay,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
329,favorable,NA,favorable,NA,NA,NA,NA,NA,unfavorable,NA,NA,NA,NA,NA
330,NA,NA,favorableAndUnfavorable,mutualAcomodataion,ambivalentFriend,ambivalent,good,biracialLivingExperience,NA,fair,NA,favorable,NA,whiteColorSkilled
331,favorable,permanent,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
332,favorable,permanent,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,favorable,favorable,NA
333,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,unfavorable,NA,NA,NA,ambivalentFriend,ambivalent,NA,NA,NA,NA,NA,NA,NA,NA
335,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
336,favorable,NA,favorable,NA,liberalFriend,ambivalent,good,NA,favorable,good,NA,NA,favorable,unskilledDomesticPersonalService
337,favorable,asLongAsEligible,NA,integration,ambivalentFriend,ambivalent,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
338,unfavorable,permanent,favorable,NA,NA,NA,poor,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
339,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
340,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
341,favorable,asLongAsEligible,NA,conflict,NA,NA,poor,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,whiteColorSkilled
342,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
343,favorable,NA,NA,NA,liberalFriend,liberal,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
344,favorable,asLongAsEligible,NA,NA,NA,NA,poor,NA,favorable,poor,NA,favorable,NA,unskilledDomesticPersonalService
345,favorable,permanent,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,fair,NA,NA,NA,semiSkilled
346,favorable,neverThoughtAboutIt,noComments,NA,NA,NA,hardToSay,NA,favorable,fair,someHighSchool,favorable,NA,semiSkilled
347,favorable,untilOwnHome,NA,NA,liberalFriend,liberal,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
348,favorable,untilOwnHome,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
349,favorable,NA,unfavorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
350,NA,NA,NA,NA,liberalFriend,ambivalent,fair,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
351,favorable,untilBetterPlace,NA,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,favorable,NA
352,favorable,NA,NA,integration,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
353,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,fair,noBiracialLivingExperience,NA,good,NA,NA,NA,unskilledDomesticPersonalService
354,favorable,NA,favorable,NA,ambivalentFriend,liberal,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
355,favorable,NA,NA,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
356,favorable,asLongAsEligible,NA,NA,NA,NA,poor,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
357,unfavorable,NA,favorable,mutualAcomodataion,ambivalentFriend,liberal,hardToSay,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
358,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
359,unfavorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,hardToSay,gradeSchoolOrLess,NA,favorable,whiteColorSkilled
360,NA,asLongAsEligible,favorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
361,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
362,favorable,NA,unfavorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
363,favorable,untilBetterPlace,NA,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
364,favorable,NA,favorable,integration,liberalFriend,ambivalent,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,favorable,NA,whiteColorSkilled
365,favorable,untilBetterPlace,unfavorable,NA,liberalFriend,liberal,good,NA,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
366,favorable,NA,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,fair,someHighSchool,favorable,NA,unskilledDomesticPersonalService
367,favorable,untilBetterPlace,favorable,NA,NA,NA,poor,NA,favorable,good,someHighSchool,NA,favorable,whiteColorSkilled
368,favorable,NA,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
369,favorable,untilBetterPlace,unfavorable,NA,ambivalentFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
370,favorable,neverThoughtAboutIt,NA,NA,NA,NA,NA,NA,NA,NA,NA,favorable,NA,NA
371,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
372,favorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
373,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,ambivalent,poor,NA,NA,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
374,NA,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
375,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
376,favorable,neverThoughtAboutIt,NA,NA,NA,NA,good,NA,NA,good,highSchoolGraduate,NA,NA,whiteColorSkilled
377,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
378,favorable,asLongAsEligible,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
379,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,good,noBiracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
380,favorable,NA,favorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,favorable,NA,NA
381,favorable,permanent,NA,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
382,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
383,favorable,untilOwnHome,unfavorable,NA,ambivalentFriend,liberal,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
384,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,good,NA,NA,good,NA,NA,NA,whiteColorSkilled
385,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
386,favorable,permanent,favorable,NA,NA,NA,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
387,favorable,NA,favorable,conflict,NA,NA,poor,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
388,favorable,untilBetterPlace,favorableAndUnfavorable,NA,NA,NA,poor,NA,unfavorable,good,gradeSchoolOrLess,NA,NA,semiSkilled
389,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
390,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
391,NA,untilBetterPlace,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,hardToSay,gradeSchoolOrLess,NA,NA,semiSkilled
392,favorable,NA,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,favorable,NA
393,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,poor,someHighSchool,NA,NA,semiSkilled
394,favorable,untilBetterPlace,favorable,conflict,NA,NA,fair,biracialLivingExperience,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
395,favorable,permanent,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
396,favorable,asLongAsEligible,favorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,favorable,NA
