id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
197,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
198,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,unfavorable,NA,NA
199,favorable,NA,favorable,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
200,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
201,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
202,NA,asLongAsEligible,favorable,conflict,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,NA,favorable,NA,unskilledDomesticPersonalService
203,NA,NA,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
204,favorable,untilOwnHome,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
206,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,unfavorable,NA
207,favorable,NA,favorableAndUnfavorable,NA,NA,NA,fair,NA,NA,poor,highSchoolGraduate,NA,NA,semiSkilled
208,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
209,NA,NA,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
210,favorable,NA,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
211,favorable,NA,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
212,favorable,untilBetterPlace,NA,integration,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
213,NA,untilBetterPlace,favorableAndUnfavorable,NA,NA,NA,hardToSay,NA,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
214,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,favorable,NA
215,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
216,favorable,untilBetterPlace,favorableAndUnfavorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,NA,NA,NA,NA
217,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
218,unfavorable,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
219,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
220,favorable,untilBetterPlace,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
221,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
222,favorable,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,good,NA,favorable,NA,unskilledDomesticPersonalService
223,favorable,NA,NA,integration,liberalFriend,liberal,hardToSay,biracialLivingExperience,NA,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
224,favorable,asLongAsEligible,noComments,NA,liberalFriend,liberal,poor,NA,favorable,good,highSchoolGraduate,NA,NA,whiteColorSkilled
225,favorable,untilBetterPlace,NA,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
226,favorable,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
227,favorable,neverThoughtAboutIt,favorable,conflict,liberalFriend,liberal,good,biracialLivingExperience,NA,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
228,favorable,permanent,unfavorable,conflict,NA,NA,poor,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
229,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
230,favorable,permanent,NA,mutualAcomodataion,liberalFriend,liberal,NA,noBiracialLivingExperience,favorable,NA,NA,NA,NA,NA
231,favorable,untilBetterPlace,favorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
232,favorable,NA,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
233,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
234,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,good,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
235,NA,neverThoughtAboutIt,noComments,mutualAcomodataion,NA,NA,poor,noBiracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
236,favorable,untilOwnHome,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,favorable,untilBetterPlace,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
238,favorable,neverThoughtAboutIt,favorableAndUnfavorable,integration,liberalFriend,liberal,fair,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
239,NA,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,fair,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
240,NA,NA,favorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
241,favorable,asLongAsEligible,favorable,NA,NA,NA,good,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
242,favorable,NA,favorable,NA,NA,NA,good,NA,favorable,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
243,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,NA,favorable,NA,semiSkilled
244,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,NA,integration,liberalFriend,liberal,hardToSay,biracialLivingExperience,NA,hardToSay,highSchoolGraduate,NA,favorable,whiteColorSkilled
246,favorable,asLongAsEligible,favorable,conflict,ambivalentFriend,liberal,good,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
247,favorable,asLongAsEligible,unfavorable,NA,NA,NA,good,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
248,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
249,NA,asLongAsEligible,favorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
250,unfavorable,NA,NA,conflict,liberalFriend,liberal,poor,biracialLivingExperience,NA,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
251,favorable,NA,favorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,fair,gradeSchoolOrLess,NA,NA,semiSkilled
252,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
253,favorable,untilBetterPlace,unfavorable,NA,NA,NA,poor,NA,favorable,fair,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
254,favorable,permanent,favorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,poor,NA,favorable,favorable,unskilledDomesticPersonalService
255,favorable,asLongAsEligible,favorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
256,unfavorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
257,favorable,permanent,NA,NA,liberalFriend,liberal,hardToSay,NA,NA,good,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
258,favorable,untilOwnHome,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
259,unfavorable,NA,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
260,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
261,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
262,unfavorable,permanent,favorableAndUnfavorable,NA,ambivalentFriend,liberal,hardToSay,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
263,NA,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
264,NA,permanent,NA,NA,NA,NA,poor,NA,favorable,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
265,NA,untilBetterPlace,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
266,favorable,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
267,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,good,NA,favorable,poor,NA,NA,favorable,semiSkilled
268,favorable,NA,unfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
269,favorable,asLongAsEligible,favorable,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
270,favorable,NA,favorable,NA,NA,NA,poor,NA,NA,poor,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
271,favorable,NA,NA,NA,liberalFriend,liberal,hardToSay,NA,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
272,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,favorable,NA,NA
273,unfavorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,ambivalent,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
274,favorable,untilOwnHome,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,semiSkilled
275,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
276,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
277,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
278,NA,asLongAsEligible,favorable,NA,NA,NA,poor,NA,NA,good,highSchoolGraduate,NA,NA,semiSkilled
279,favorable,permanent,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
280,NA,asLongAsEligible,favorable,NA,liberalFriend,liberal,good,NA,favorable,good,NA,favorable,favorable,unskilledDomesticPersonalService
281,favorable,permanent,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
282,NA,NA,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,favorable,NA,NA
283,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
284,unfavorable,permanent,unfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
285,NA,NA,NA,NA,liberalFriend,liberal,fair,NA,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
286,favorable,untilOwnHome,NA,NA,NA,NA,NA,NA,NA,NA,highSchoolGraduate,favorable,NA,NA
287,favorable,untilBetterPlace,favorable,mutualAcomodataion,ambivalentFriend,liberal,fair,noBiracialLivingExperience,favorable,fair,NA,NA,NA,semiSkilled
288,favorable,NA,unfavorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
289,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,favorable,NA,NA
290,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,NA,good,someHighSchool,NA,NA,semiSkilled
291,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
292,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
293,favorable,untilBetterPlace,NA,NA,NA,NA,poor,NA,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
294,favorable,neverThoughtAboutIt,NA,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
295,favorable,NA,favorable,integration,liberalFriend,liberal,poor,noBiracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
296,favorable,NA,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
297,unfavorable,untilBetterPlace,favorable,conflict,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
298,favorable,asLongAsEligible,favorable,conflict,liberalFriend,liberal,good,noBiracialLivingExperience,NA,poor,someHighSchool,favorable,NA,whiteColorSkilled
299,favorable,NA,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
300,favorable,asLongAsEligible,NA,NA,NA,NA,hardToSay,NA,unfavorable,hardToSay,someHighSchool,favorable,NA,semiSkilled
301,NA,neverThoughtAboutIt,favorableAndUnfavorable,NA,NA,NA,fair,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
302,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,favorable,NA
303,favorable,NA,favorable,conflict,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,favorable,NA,whiteColorSkilled
304,NA,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
305,favorable,untilBetterPlace,unfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
306,NA,permanent,noComments,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
307,favorable,asLongAsEligible,favorable,NA,ambivalentFriend,ambivalent,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
308,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
309,favorable,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,fair,gradeSchoolOrLess,unfavorable,NA,unskilledDomesticPersonalService
310,favorable,permanent,favorableAndUnfavorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,good,gradeSchoolOrLess,NA,NA,whiteColorSkilled
311,favorable,NA,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
312,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
313,favorable,permanent,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,highSchoolGraduate,NA,NA,semiSkilled
314,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,favorable,favorable,NA
315,NA,neverThoughtAboutIt,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
316,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
317,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
318,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
319,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,poor,someHighSchool,favorable,NA,unskilledDomesticPersonalService
320,favorable,NA,unfavorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
321,favorable,asLongAsEligible,favorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
322,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,unfavorable,hardToSay,NA,NA,NA,semiSkilled
323,unfavorable,asLongAsEligible,unfavorable,mutualAcomodataion,liberalFriend,liberal,fair,noBiracialLivingExperience,NA,good,someHighSchool,NA,NA,whiteColorSkilled
324,NA,asLongAsEligible,favorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,favorable,NA,NA
325,favorable,asLongAsEligible,unfavorable,conflict,liberalFriend,liberal,good,noBiracialLivingExperience,favorable,good,highSchoolGraduate,NA,NA,whiteColorSkilled
326,favorable,NA,favorableAndUnfavorable,NA,NA,NA,fair,NA,favorable,poor,someHighSchool,NA,NA,whiteColorSkilled
327,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,semiSkilled
328,NA,untilBetterPlace,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
329,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,unfavorable,good,gradeSchoolOrLess,NA,NA,semiSkilled
330,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
331,favorable,permanent,favorable,NA,liberalFriend,liberal,poor,NA,favorable,good,someHighSchool,NA,NA,semiSkilled
332,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
333,favorable,untilBetterPlace,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
334,favorable,untilOwnHome,noComments,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,someHighSchool,favorable,NA,NA
335,favorable,NA,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
336,NA,permanent,favorable,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,NA,NA,NA,semiSkilled
337,NA,neverThoughtAboutIt,NA,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
338,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
339,favorable,asLongAsEligible,favorable,NA,NA,NA,hardToSay,NA,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
340,favorable,NA,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
341,unfavorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,good,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
342,NA,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
343,NA,NA,favorable,conflict,liberalFriend,liberal,poor,biracialLivingExperience,NA,hardToSay,NA,NA,NA,semiSkilled
344,NA,NA,NA,conflict,NA,NA,good,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
345,favorable,neverThoughtAboutIt,unfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
346,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,NA,fair,someHighSchool,favorable,NA,unskilledDomesticPersonalService
347,unfavorable,permanent,NA,NA,liberalFriend,liberal,poor,NA,NA,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
348,NA,permanent,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
349,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
350,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
351,favorable,neverThoughtAboutIt,NA,conflict,liberalFriend,liberal,poor,noBiracialLivingExperience,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
352,favorable,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
353,favorable,permanent,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
354,favorable,NA,NA,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,favorable,NA
355,favorable,NA,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
356,NA,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,asLongAsEligible,NA,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
358,favorable,untilOwnHome,favorableAndUnfavorable,mutualAcomodataion,ambivalentFriend,ambivalent,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
359,NA,NA,favorable,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
360,favorable,asLongAsEligible,favorable,conflict,NA,NA,fair,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
361,favorable,neverThoughtAboutIt,NA,NA,NA,NA,poor,NA,NA,good,highSchoolGraduate,NA,NA,semiSkilled
362,favorable,asLongAsEligible,favorable,NA,ambivalentFriend,ambivalent,poor,NA,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
363,favorable,neverThoughtAboutIt,favorable,integration,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
364,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
365,favorable,untilOwnHome,NA,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
366,NA,untilOwnHome,favorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,NA,good,NA,NA,NA,semiSkilled
367,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,NA,good,NA,favorable,NA,unskilledDomesticPersonalService
368,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
369,favorable,permanent,favorable,NA,liberalFriend,liberal,hardToSay,NA,NA,poor,highSchoolGraduate,NA,NA,semiSkilled
370,favorable,permanent,favorable,NA,liberalFriend,ambivalent,hardToSay,NA,NA,poor,NA,NA,NA,whiteColorSkilled
371,unfavorable,untilOwnHome,favorableAndUnfavorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,fair,NA,NA,NA,semiSkilled
372,favorable,untilBetterPlace,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
373,favorable,untilBetterPlace,NA,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
374,NA,asLongAsEligible,NA,conflict,liberalFriend,liberal,NA,noBiracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
375,favorable,neverThoughtAboutIt,NA,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
376,favorable,untilOwnHome,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
377,favorable,neverThoughtAboutIt,NA,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
378,favorable,NA,NA,conflict,NA,NA,fair,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
379,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
380,favorable,untilBetterPlace,unfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
381,favorable,NA,favorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
382,favorable,neverThoughtAboutIt,favorableAndUnfavorable,integration,liberalFriend,ambivalent,poor,biracialLivingExperience,favorable,fair,highSchoolGraduate,favorable,NA,unskilledDomesticPersonalService
383,unfavorable,NA,favorableAndUnfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,fair,NA,NA,NA,unskilledDomesticPersonalService
384,favorable,untilBetterPlace,favorableAndUnfavorable,integration,ambivalentFriend,ambivalent,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
385,favorable,NA,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
386,favorable,permanent,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
387,unfavorable,asLongAsEligible,favorable,NA,NA,NA,hardToSay,NA,NA,hardToSay,gradeSchoolOrLess,NA,NA,whiteColorSkilled
388,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,fair,NA,NA,NA,semiSkilled
389,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
390,favorable,NA,unfavorable,NA,liberalFriend,liberal,poor,NA,NA,poor,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
391,favorable,untilBetterPlace,NA,NA,NA,NA,hardToSay,NA,NA,hardToSay,gradeSchoolOrLess,unfavorable,NA,unskilledDomesticPersonalService
392,favorable,permanent,NA,NA,liberalFriend,liberal,poor,NA,NA,good,NA,NA,NA,whiteColorSkilled
393,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,whiteColorSkilled
394,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
395,favorable,NA,noComments,NA,liberalFriend,liberal,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
396,NA,NA,unfavorable,NA,NA,NA,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
