id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
197,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
198,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
199,NA,untilOwnHome,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,favorable,NA,NA
200,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
201,favorable,NA,unfavorable,conflict,liberalFriend,ambivalent,poor,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
202,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
203,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
204,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,good,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
205,favorable,NA,favorableAndUnfavorable,NA,ambivalentFriend,ambivalent,poor,NA,favorable,poor,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
206,favorable,NA,favorable,conflict,NA,NA,poor,biracialLivingExperience,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
207,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
208,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,poor,highSchoolGraduate,NA,favorable,whiteColorSkilled
209,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,NA,good,NA,NA,favorable,unskilledDomesticPersonalService
210,unfavorable,permanent,favorable,NA,liberalFriend,liberal,hardToSay,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
211,favorable,untilOwnHome,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
212,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
213,NA,NA,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
214,NA,asLongAsEligible,NA,NA,NA,NA,hardToSay,NA,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
215,favorable,neverThoughtAboutIt,favorable,NA,ambivalentFriend,liberal,poor,NA,favorable,good,gradeSchoolOrLess,NA,NA,whiteColorSkilled
216,unfavorable,NA,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
217,favorable,permanent,NA,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
218,favorable,NA,noComments,NA,NA,NA,good,NA,NA,poor,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
219,favorable,NA,favorable,conflict,ambivalentFriend,liberal,hardToSay,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
220,favorable,untilOwnHome,unfavorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
221,unfavorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,good,someHighSchool,NA,NA,semiSkilled
222,favorable,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
223,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
224,favorable,neverThoughtAboutIt,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
225,favorable,NA,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
226,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,poor,NA,NA,good,highSchoolGraduate,NA,NA,semiSkilled
227,unfavorable,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
228,favorable,untilBetterPlace,unfavorable,NA,liberalFriend,liberal,poor,NA,favorable,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
229,unfavorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,favorable,neverThoughtAboutIt,NA,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,favorable,NA,NA
231,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
232,favorable,permanent,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
233,favorable,untilBetterPlace,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
234,NA,NA,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
235,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
236,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
237,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
238,favorable,NA,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
239,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
240,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,good,NA,favorable,good,NA,NA,NA,whiteColorSkilled
241,favorable,permanent,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,NA,favorable,NA,unskilledDomesticPersonalService
242,favorable,permanent,NA,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,NA,hardToSay,NA,NA,NA,semiSkilled
243,favorable,untilOwnHome,NA,NA,NA,NA,poor,NA,unfavorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
244,NA,permanent,NA,integration,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
245,favorable,neverThoughtAboutIt,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
246,favorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
247,favorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
248,favorable,permanent,favorable,integration,liberalFriend,liberal,fair,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
249,unfavorable,untilBetterPlace,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,good,NA,NA,NA,unskilledDomesticPersonalService
250,favorable,NA,favorable,NA,NA,NA,poor,NA,NA,hardToSay,someHighSchool,NA,NA,semiSkilled
251,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,good,NA,NA,NA,whiteColorSkilled
252,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
253,favorable,NA,NA,NA,NA,NA,hardToSay,NA,favorable,fair,gradeSchoolOrLess,NA,NA,whiteColorSkilled
254,NA,NA,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,poor,NA,NA,NA,whiteColorSkilled
255,favorable,untilBetterPlace,NA,NA,NA,NA,poor,NA,favorable,good,NA,unfavorable,NA,whiteColorSkilled
256,favorable,asLongAsEligible,favorable,NA,liberalFriend,ambivalent,hardToSay,NA,favorable,poor,NA,favorable,NA,unskilledDomesticPersonalService
257,favorable,NA,unfavorable,integration,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
258,NA,asLongAsEligible,favorableAndUnfavorable,NA,ambivalentFriend,ambivalent,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
259,favorable,untilOwnHome,unfavorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,poor,someHighSchool,NA,NA,whiteColorSkilled
260,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,fair,NA,NA,NA,whiteColorSkilled
261,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
262,favorable,permanent,unfavorable,NA,ambivalentFriend,liberal,poor,NA,NA,poor,NA,NA,unfavorable,unskilledDomesticPersonalService
263,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,favorable,favorable,NA
264,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,ambivalent,good,NA,favorable,poor,highSchoolGraduate,NA,NA,semiSkilled
265,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
266,favorable,neverThoughtAboutIt,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
267,NA,permanent,unfavorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
268,unfavorable,NA,noComments,NA,liberalFriend,liberal,good,NA,NA,good,NA,NA,NA,whiteColorSkilled
269,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,poor,NA,NA,poor,someHighSchool,NA,NA,semiSkilled
270,NA,NA,favorable,NA,NA,NA,good,NA,favorable,fair,gradeSchoolOrLess,NA,NA,whiteColorSkilled
271,favorable,neverThoughtAboutIt,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
272,favorable,NA,favorable,NA,NA,NA,good,NA,NA,poor,highSchoolGraduate,favorable,NA,unskilledDomesticPersonalService
273,favorable,permanent,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,favorable,NA
274,favorable,NA,NA,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
275,NA,NA,favorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
276,favorable,NA,favorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
277,favorable,untilOwnHome,noComments,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,NA,NA,NA,whiteColorSkilled
278,favorable,untilBetterPlace,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
279,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
280,favorable,NA,NA,mutualAcomodataion,NA,NA,hardToSay,noBiracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
281,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,fair,NA,favorable,NA,whiteColorSkilled
282,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
283,favorable,untilBetterPlace,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
284,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
285,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,poor,NA,favorable,poor,highSchoolGraduate,NA,NA,whiteColorSkilled
286,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,favorable,NA,NA
287,favorable,asLongAsEligible,favorable,conflict,NA,NA,hardToSay,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
288,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
289,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,gradeSchoolOrLess,unfavorable,NA,unskilledDomesticPersonalService
290,favorable,permanent,unfavorable,NA,NA,NA,good,NA,favorable,poor,NA,NA,NA,whiteColorSkilled
291,favorable,NA,NA,NA,NA,NA,poor,NA,NA,poor,NA,favorable,NA,unskilledDomesticPersonalService
292,favorable,asLongAsEligible,favorable,conflict,NA,NA,hardToSay,biracialLivingExperience,favorable,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
293,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
294,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
295,favorable,untilBetterPlace,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
296,NA,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
297,favorable,untilBetterPlace,favorable,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,fair,highSchoolGraduate,favorable,NA,unskilledDomesticPersonalService
298,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,NA,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
299,favorable,NA,NA,NA,liberalFriend,liberal,fair,NA,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
300,NA,asLongAsEligible,favorable,NA,NA,NA,hardToSay,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,semiSkilled
301,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
302,favorable,NA,favorable,NA,liberalFriend,liberal,poor,NA,NA,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
303,favorable,NA,favorable,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
304,favorable,permanent,NA,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,NA,NA,NA,NA
305,favorable,NA,unfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
306,NA,NA,favorable,mutualAcomodataion,ambivalentFriend,ambivalent,NA,biracialLivingExperience,NA,NA,NA,favorable,NA,NA
307,NA,untilBetterPlace,NA,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,NA,poor,NA,NA,favorable,semiSkilled
308,favorable,permanent,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
309,favorable,NA,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,favorable,favorable,NA
310,favorable,untilBetterPlace,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,fair,gradeSchoolOrLess,NA,NA,semiSkilled
311,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
312,favorable,asLongAsEligible,favorableAndUnfavorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
313,favorable,untilBetterPlace,favorable,NA,NA,NA,hardToSay,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
314,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
315,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,favorable,NA,NA
316,favorable,asLongAsEligible,favorable,NA,NA,NA,good,NA,NA,hardToSay,highSchoolGraduate,NA,NA,whiteColorSkilled
317,favorable,permanent,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
318,favorable,untilBetterPlace,favorable,conflict,NA,NA,good,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
319,NA,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,favorable,NA,NA
320,NA,NA,favorableAndUnfavorable,NA,ambivalentFriend,liberal,poor,NA,favorable,good,someHighSchool,NA,NA,semiSkilled
321,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
322,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
323,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,fair,NA,favorable,poor,NA,NA,NA,semiSkilled
324,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
325,favorable,asLongAsEligible,favorable,integration,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
326,NA,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,ambivalent,good,biracialLivingExperience,NA,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
327,favorable,asLongAsEligible,NA,NA,NA,NA,fair,NA,NA,good,NA,NA,NA,unskilledDomesticPersonalService
328,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
329,favorable,untilOwnHome,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
330,favorable,NA,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
331,NA,untilBetterPlace,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
332,NA,permanent,noComments,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
333,NA,untilBetterPlace,NA,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,poor,highSchoolGraduate,NA,NA,semiSkilled
334,NA,NA,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,favorable,NA,NA
335,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,poor,NA,favorable,poor,highSchoolGraduate,NA,NA,semiSkilled
336,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
337,favorable,NA,NA,NA,liberalFriend,ambivalent,poor,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,semiSkilled
338,favorable,untilOwnHome,favorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,favorable,NA
339,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,poor,NA,NA,fair,someHighSchool,NA,NA,whiteColorSkilled
340,favorable,permanent,NA,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
341,NA,untilBetterPlace,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
342,favorable,NA,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
343,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,good,NA,NA,NA,semiSkilled
344,favorable,untilBetterPlace,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
345,favorable,NA,favorable,NA,NA,NA,poor,NA,NA,good,NA,favorable,NA,unskilledDomesticPersonalService
346,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,NA,fair,highSchoolGraduate,NA,NA,semiSkilled
347,favorable,NA,favorable,NA,NA,NA,poor,NA,NA,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
348,favorable,untilBetterPlace,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
349,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
350,unfavorable,neverThoughtAboutIt,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
351,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,good,NA,NA,good,someHighSchool,NA,NA,whiteColorSkilled
352,favorable,NA,NA,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
353,unfavorable,NA,favorable,NA,NA,NA,poor,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
354,favorable,NA,favorable,integration,NA,NA,fair,biracialLivingExperience,NA,poor,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
355,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
356,NA,untilBetterPlace,favorableAndUnfavorable,conflict,NA,NA,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
357,favorable,permanent,favorable,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
358,favorable,NA,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
359,NA,permanent,favorable,integration,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
360,NA,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
361,favorable,untilOwnHome,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
362,favorable,permanent,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
363,favorable,neverThoughtAboutIt,favorable,conflict,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,semiSkilled
364,favorable,untilOwnHome,favorable,NA,liberalFriend,liberal,poor,NA,NA,good,NA,NA,NA,unskilledDomesticPersonalService
365,favorable,NA,NA,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
366,NA,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
367,favorable,NA,favorable,integration,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
368,favorable,NA,favorable,integration,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,whiteColorSkilled
369,favorable,permanent,NA,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
370,favorable,permanent,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
371,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
372,favorable,neverThoughtAboutIt,NA,NA,NA,NA,poor,NA,favorable,good,highSchoolGraduate,NA,NA,semiSkilled
373,favorable,asLongAsEligible,favorableAndUnfavorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,unfavorable,NA,gradeSchoolOrLess,NA,NA,NA
374,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,NA,noBiracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
375,unfavorable,untilOwnHome,NA,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,fair,NA,NA,NA,whiteColorSkilled
376,favorable,neverThoughtAboutIt,favorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,NA,NA,favorable,NA
377,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
378,favorable,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,favorable,NA
379,favorable,NA,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
380,favorable,permanent,NA,NA,liberalFriend,liberal,hardToSay,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
381,NA,untilBetterPlace,NA,mutualAcomodataion,ambivalentFriend,liberal,fair,biracialLivingExperience,favorable,poor,NA,NA,NA,whiteColorSkilled
382,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
383,favorable,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
384,favorable,NA,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
385,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
386,favorable,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,favorable,untilBetterPlace,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
388,favorable,permanent,favorable,mutualAcomodataion,ambivalentFriend,liberal,poor,biracialLivingExperience,favorable,hardToSay,gradeSchoolOrLess,favorable,NA,whiteColorSkilled
389,favorable,permanent,favorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
390,favorable,NA,unfavorable,integration,liberalFriend,ambivalent,hardToSay,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
391,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
392,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,NA,NA,poor,noBiracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,favorable,semiSkilled
393,unfavorable,asLongAsEligible,NA,NA,NA,NA,good,NA,favorable,good,someHighSchool,favorable,NA,unskilledDomesticPersonalService
394,favorable,permanent,favorable,conflict,liberalFriend,liberal,poor,noBiracialLivingExperience,favorable,fair,NA,NA,favorable,semiSkilled
395,favorable,untilBetterPlace,unfavorable,NA,NA,NA,poor,NA,NA,poor,NA,NA,favorable,unskilledDomesticPersonalService
