id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,transiency,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,satisfactionInWorkplace,education,evaluationOfCoResidents,pastExperience,occupation
191,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,permanent,unfavorable,favorable,poor,NA,some_high_school,NA,NA,white_collar_or_skilled
192,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
193,b,favorable,b,favorable,integration,NA,NA,asLongAsEligible,NA,favorable,poor,poor,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
194,b,favorable,b,NA,conflict,liberalFriend,liberal,permanent,NA,favorable,NA,hard_to_say,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
195,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,fair,grade_school_or_less,NA,NA,white_collar_or_skilled
196,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,NA,favorable,NA,NA
197,b,NA,b,unfavorable,NA,NA,NA,permanent,favorable,favorable,NA,good,some_high_school,NA,NA,unskilled_domestic_and_personal_service
198,b,favorable,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,poor,poor,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
199,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,poor,NA,NA,biracial_living_experience,NA
200,b,favorable,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,NA,NA,good,high_school_graduate,NA,NA,semiskilled
201,b,favorable,b,favorableAndUnfavorable,integration,liberalFriend,liberal,NA,NA,favorable,poor,NA,grade_school_or_less,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
202,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,good,NA,NA,unfavorable,NA,NA
203,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,hard_to_say,NA,NA,NA,NA,NA
204,b,favorable,b,favorable,NA,liberalFriend,ambivalent,permanent,NA,NA,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
205,b,favorable,b,NA,integration,liberalFriend,ambivalent,asLongAsEligible,NA,favorable,good,NA,NA,NA,biracial_living_experience,NA
206,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,ambivalent,untilBetterPlace,NA,favorable,good,poor,NA,NA,NA,NA
207,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,good,fair,some_high_school,NA,NA,unskilled_domestic_and_personal_service
208,b,NA,b,favorable,NA,liberalFriend,liberal,permanent,NA,NA,good,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
209,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,NA,poor,some_high_school,favorable,biracial_living_experience,semiskilled
210,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,favorable,poor,poor,NA,unfavorable,NA,NA
211,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,poor,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
212,b,favorable,b,favorable,NA,ambivalentFriend,liberal,asLongAsEligible,favorable,favorable,poor,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
213,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,untilBetterPlace,NA,favorable,good,NA,NA,NA,biracial_living_experience,NA
214,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,poor,NA,NA,NA,NA,NA
215,b,NA,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,hard_to_say,fair,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
216,b,NA,b,favorableAndUnfavorable,conflict,NA,NA,untilBetterPlace,NA,favorable,good,NA,NA,NA,biracial_living_experience,NA
217,b,favorable,b,favorable,NA,NA,NA,permanent,NA,favorable,poor,NA,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
218,b,favorable,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
219,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,favorable,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
220,b,NA,b,NA,conflict,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,NA,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
221,b,unfavorable,b,favorable,NA,ambivalentFriend,liberal,NA,NA,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
222,b,favorable,b,NA,conflict,liberalFriend,liberal,permanent,NA,favorable,poor,fair,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
223,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,NA,some_high_school,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
224,b,NA,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,permanent,NA,NA,poor,hard_to_say,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
225,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,fair,some_high_school,NA,NA,unskilled_domestic_and_personal_service
226,b,favorable,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,NA,NA,good,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
227,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,unfavorable,favorable,fair,NA,NA,NA,biracial_living_experience,NA
228,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,good,NA,high_school_graduate,NA,NA,white_collar_or_skilled
229,b,favorable,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,good,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
230,b,favorable,b,favorable,integration,ambivalentFriend,ambivalent,asLongAsEligible,NA,favorable,NA,NA,NA,NA,biracial_living_experience,NA
231,b,NA,b,favorable,NA,NA,NA,permanent,NA,favorable,NA,good,NA,NA,NA,NA
232,b,favorable,b,favorable,NA,ambivalentFriend,liberal,neverThoughtAboutIt,NA,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
233,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,good,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
234,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,favorable,NA,NA,NA,NA,NA,no_biracial_living_experience,NA
235,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,favorable,favorable,NA,hard_to_say,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
236,b,favorable,b,NA,conflict,liberalFriend,liberal,NA,NA,NA,poor,poor,NA,NA,biracial_living_experience,NA
237,b,favorable,b,favorableAndUnfavorable,conflict,liberalFriend,liberal,permanent,NA,NA,poor,NA,NA,NA,biracial_living_experience,NA
238,b,favorable,b,favorable,NA,NA,NA,permanent,NA,NA,poor,NA,NA,NA,NA,NA
239,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,fair,NA,high_school_graduate,NA,NA,white_collar_or_skilled
240,b,favorable,b,noComments,NA,liberalFriend,liberal,permanent,NA,NA,fair,poor,NA,NA,NA,NA
241,b,favorable,b,NA,NA,NA,NA,untilOwnHome,NA,favorable,poor,hard_to_say,some_high_school,NA,NA,unskilled_domestic_and_personal_service
242,b,favorable,b,favorable,conflict,liberalFriend,liberal,asLongAsEligible,NA,favorable,hard_to_say,NA,NA,NA,biracial_living_experience,NA
243,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
244,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,poor,grade_school_or_less,favorable,NA,white_collar_or_skilled
245,b,favorable,b,favorable,NA,NA,NA,permanent,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
246,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,poor,NA,NA,favorable,NA,NA
247,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,NA,fair,NA,NA,unfavorable,NA,NA
248,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,poor,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
249,b,favorable,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,NA,NA,NA,high_school_graduate,NA,NA,semiskilled
250,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,ambivalent,neverThoughtAboutIt,NA,favorable,NA,poor,NA,NA,biracial_living_experience,NA
251,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA,NA
252,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
253,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilOwnHome,NA,favorable,poor,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
254,b,favorable,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,poor,NA,NA,NA,NA,NA
255,b,favorable,b,noComments,NA,NA,NA,asLongAsEligible,NA,NA,NA,hard_to_say,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
256,b,NA,b,favorable,mutual_acomodation,NA,NA,untilOwnHome,NA,favorable,poor,NA,some_high_school,unfavorable,biracial_living_experience,unskilled_domestic_and_personal_service
257,b,favorable,b,favorable,conflict,liberalFriend,liberal,NA,NA,favorable,NA,poor,some_high_school,NA,no_biracial_living_experience,semiskilled
258,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,poor,NA,NA,NA,NA,NA
259,b,favorable,b,NA,mutual_acomodation,NA,NA,untilOwnHome,NA,NA,NA,NA,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
260,b,favorable,b,NA,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,hard_to_say,fair,NA,NA,NA,NA
261,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,NA,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
262,b,favorable,b,favorable,integration,liberalFriend,liberal,NA,NA,favorable,NA,hard_to_say,NA,favorable,biracial_living_experience,NA
263,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,poor,NA,NA,NA,NA
264,b,unfavorable,b,NA,NA,NA,NA,untilBetterPlace,NA,NA,poor,NA,NA,NA,NA,NA
265,b,NA,b,favorable,NA,liberalFriend,liberal,permanent,NA,NA,NA,NA,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
266,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,poor,grade_school_or_less,NA,NA,semiskilled
267,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,untilBetterPlace,NA,favorable,poor,poor,NA,favorable,NA,NA
268,b,NA,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,unfavorable,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
269,b,NA,b,NA,conflict,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,poor,NA,NA,NA,no_biracial_living_experience,NA
270,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
271,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,good,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
272,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,hard_to_say,NA,NA,NA,NA,NA
273,b,favorable,b,noComments,NA,liberalFriend,ambivalent,neverThoughtAboutIt,NA,favorable,NA,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
274,b,favorable,b,noComments,mutual_acomodation,NA,NA,untilBetterPlace,NA,favorable,NA,NA,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
275,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,good,hard_to_say,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
276,b,favorable,b,favorable,conflict,liberalFriend,liberal,NA,NA,favorable,poor,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
277,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
278,b,NA,b,favorableAndUnfavorable,mutual_acomodation,ambivalentFriend,liberal,NA,NA,NA,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
279,b,NA,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,hard_to_say,hard_to_say,high_school_graduate,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
280,b,favorable,b,favorable,NA,ambivalentFriend,liberal,NA,NA,favorable,good,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
281,b,favorable,b,favorable,conflict,liberalFriend,liberal,NA,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
282,b,favorable,b,unfavorable,conflict,ambivalentFriend,liberal,NA,NA,favorable,good,hard_to_say,NA,favorable,biracial_living_experience,NA
283,b,favorable,b,NA,NA,NA,NA,NA,NA,NA,hard_to_say,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
284,b,favorable,b,unfavorable,conflict,NA,NA,asLongAsEligible,NA,NA,poor,poor,some_high_school,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
285,b,favorable,b,favorable,conflict,liberalFriend,liberal,asLongAsEligible,NA,favorable,good,NA,high_school_graduate,favorable,biracial_living_experience,white_collar_or_skilled
286,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,high_school_graduate,NA,NA,white_collar_or_skilled
287,b,unfavorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,hard_to_say,good,grade_school_or_less,NA,NA,white_collar_or_skilled
288,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,NA,NA,high_school_graduate,NA,NA,semiskilled
289,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
290,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
291,b,favorable,b,favorable,integration,liberalFriend,liberal,untilBetterPlace,NA,favorable,poor,NA,grade_school_or_less,NA,biracial_living_experience,semiskilled
292,b,favorable,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,poor,fair,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
293,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,permanent,NA,unfavorable,NA,NA,NA,NA,NA,NA
294,b,favorable,b,noComments,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,good,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
295,b,favorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,semiskilled
296,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,hard_to_say,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
297,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,good,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
298,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
299,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA,NA
300,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
301,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,hard_to_say,NA,NA,NA,NA,NA
302,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,poor,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
303,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,fair,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
304,b,favorable,b,NA,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,poor,good,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
305,b,favorable,b,NA,NA,NA,NA,neverThoughtAboutIt,NA,favorable,poor,hard_to_say,NA,unfavorable,NA,NA
306,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,hard_to_say,NA,some_high_school,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
307,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,NA,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
308,b,favorable,b,NA,NA,NA,NA,untilBetterPlace,NA,favorable,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
309,b,favorable,b,favorable,NA,NA,NA,permanent,NA,unfavorable,NA,good,grade_school_or_less,NA,NA,white_collar_or_skilled
310,b,unfavorable,b,favorable,NA,ambivalentFriend,liberal,asLongAsEligible,NA,NA,NA,poor,some_high_school,NA,NA,semiskilled
311,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,permanent,favorable,NA,good,NA,NA,NA,NA,NA
312,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,ambivalent,asLongAsEligible,NA,favorable,NA,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
313,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,NA,NA,grade_school_or_less,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
314,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
315,b,favorable,b,favorable,NA,NA,NA,permanent,NA,NA,good,NA,some_high_school,NA,NA,white_collar_or_skilled
316,b,favorable,b,favorable,NA,NA,NA,permanent,NA,favorable,NA,fair,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
317,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,grade_school_or_less,NA,NA,semiskilled
318,b,unfavorable,b,unfavorable,NA,liberalFriend,liberal,permanent,NA,NA,poor,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
319,b,favorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,asLongAsEligible,NA,favorable,NA,good,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
320,b,favorable,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,good,good,NA,NA,NA,NA
321,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,hard_to_say,good,some_high_school,NA,NA,semiskilled
322,b,favorable,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,poor,poor,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
323,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
324,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,fair,NA,grade_school_or_less,NA,NA,semiskilled
325,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,favorable,NA,poor,hard_to_say,NA,favorable,NA,NA
326,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
327,b,NA,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
328,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,NA,poor,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
329,b,favorable,b,favorable,conflict,NA,NA,NA,NA,NA,NA,poor,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
330,b,favorable,b,NA,NA,NA,NA,NA,favorable,favorable,good,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
331,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
332,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,NA,NA,grade_school_or_less,NA,biracial_living_experience,semiskilled
333,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,NA,NA,NA,NA,NA,biracial_living_experience,NA
334,b,favorable,b,favorable,NA,ambivalentFriend,liberal,NA,NA,NA,NA,NA,some_high_school,NA,NA,semiskilled
335,b,favorable,b,NA,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,good,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
336,b,favorable,b,favorable,NA,liberalFriend,liberal,permanent,NA,favorable,NA,poor,high_school_graduate,NA,NA,semiskilled
337,b,NA,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,hard_to_say,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
338,b,NA,b,favorableAndUnfavorable,NA,ambivalentFriend,liberal,untilBetterPlace,NA,NA,NA,poor,NA,favorable,NA,NA
339,b,favorable,b,favorable,NA,ambivalentFriend,ambivalent,untilBetterPlace,NA,NA,good,hard_to_say,NA,NA,NA,NA
340,b,favorable,b,favorable,conflict,NA,NA,asLongAsEligible,favorable,NA,hard_to_say,NA,NA,NA,biracial_living_experience,NA
341,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,favorable,NA,poor,NA,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
342,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,NA,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
343,b,favorable,b,favorableAndUnfavorable,NA,ambivalentFriend,ambivalent,permanent,NA,NA,hard_to_say,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
344,b,NA,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,hard_to_say,NA,NA,no_biracial_living_experience,NA
345,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,poor,hard_to_say,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
346,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,untilOwnHome,NA,favorable,NA,hard_to_say,NA,favorable,NA,NA
347,b,favorable,b,unfavorable,NA,NA,NA,NA,NA,favorable,poor,NA,NA,NA,NA,NA
348,b,favorable,b,NA,mutual_acomodation,ambivalentFriend,liberal,neverThoughtAboutIt,NA,NA,poor,hard_to_say,NA,NA,biracial_living_experience,NA
349,b,favorable,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,poor,hard_to_say,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
350,b,favorable,b,favorable,conflict,liberalFriend,liberal,untilBetterPlace,NA,favorable,fair,NA,NA,NA,biracial_living_experience,NA
351,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
352,b,favorable,b,favorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,favorable,favorable,NA,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
353,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,favorable,favorable,poor,NA,NA,NA,biracial_living_experience,NA
354,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,NA,good,poor,NA,NA,NA,NA
355,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,untilOwnHome,NA,favorable,NA,fair,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
356,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
357,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,fair,NA,grade_school_or_less,NA,NA,semiskilled
358,b,unfavorable,b,unfavorable,mutual_acomodation,NA,NA,NA,NA,NA,hard_to_say,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
359,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,poor,grade_school_or_less,unfavorable,NA,unskilled_domestic_and_personal_service
360,b,favorable,b,favorable,integration,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,NA,biracial_living_experience,semiskilled
361,b,unfavorable,b,unfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,good,poor,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
362,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilOwnHome,favorable,favorable,NA,hard_to_say,NA,NA,no_biracial_living_experience,NA
363,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
364,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,NA,NA,favorable,biracial_living_experience,NA
365,b,favorable,b,favorable,conflict,liberalFriend,liberal,untilBetterPlace,NA,NA,NA,fair,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
366,b,favorable,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,hard_to_say,poor,NA,NA,biracial_living_experience,NA
367,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,unfavorable,NA,good,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
368,b,favorable,b,unfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,high_school_graduate,NA,NA,white_collar_or_skilled
369,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,good,NA,NA,NA,NA,NA
370,b,favorable,b,NA,conflict,NA,NA,neverThoughtAboutIt,NA,favorable,poor,NA,grade_school_or_less,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
371,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,hard_to_say,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
372,b,favorable,b,NA,NA,ambivalentFriend,ambivalent,NA,favorable,favorable,NA,poor,grade_school_or_less,NA,NA,semiskilled
373,b,favorable,b,favorable,NA,liberalFriend,liberal,permanent,NA,favorable,NA,poor,grade_school_or_less,NA,NA,semiskilled
374,b,NA,b,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,poor,poor,high_school_graduate,NA,NA,white_collar_or_skilled
