id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
200,favorable,neverThoughtAboutIt,NA,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
201,favorable,NA,NA,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
202,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,hardToSay,NA,NA,fair,someHighSchool,NA,NA,whiteColorSkilled
203,NA,untilBetterPlace,favorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
204,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,ambivalentFriend,liberal,hardToSay,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
205,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
206,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,highSchoolGraduate,favorable,NA,whiteColorSkilled
207,favorable,neverThoughtAboutIt,NA,NA,NA,NA,hardToSay,NA,unfavorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
208,favorable,asLongAsEligible,favorableAndUnfavorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
209,favorable,untilOwnHome,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,favorable,NA,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,favorable,NA
211,favorable,permanent,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,hardToSay,gradeSchoolOrLess,NA,NA,whiteColorSkilled
212,favorable,asLongAsEligible,favorable,NA,liberalFriend,ambivalent,NA,NA,NA,NA,someHighSchool,NA,NA,NA
213,NA,asLongAsEligible,NA,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,unfavorable,NA
214,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
215,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,fair,NA,favorable,good,someHighSchool,favorable,NA,unskilledDomesticPersonalService
216,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,permanent,NA,conflict,NA,NA,poor,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
218,favorable,untilOwnHome,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
219,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,hardToSay,gradeSchoolOrLess,NA,unfavorable,unskilledDomesticPersonalService
220,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,NA,NA,NA,unfavorable,NA,NA
221,favorable,untilBetterPlace,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
222,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,favorable,NA,NA,integration,NA,NA,poor,biracialLivingExperience,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
224,favorable,NA,NA,mutualAcomodataion,NA,NA,poor,noBiracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
225,favorable,permanent,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,fair,gradeSchoolOrLess,NA,NA,whiteColorSkilled
226,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
227,favorable,untilBetterPlace,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
228,favorable,permanent,unfavorable,NA,NA,NA,poor,NA,favorable,good,someHighSchool,favorable,NA,unskilledDomesticPersonalService
229,favorable,NA,favorableAndUnfavorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,favorable,NA
230,unfavorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
231,NA,NA,favorable,conflict,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,NA,NA,NA,semiSkilled
232,favorable,NA,NA,mutualAcomodataion,NA,NA,good,biracialLivingExperience,NA,good,NA,NA,NA,unskilledDomesticPersonalService
233,favorable,untilBetterPlace,NA,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
234,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,NA,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
235,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
236,NA,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
237,favorable,permanent,favorable,mutualAcomodataion,liberalFriend,ambivalent,hardToSay,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
238,NA,untilBetterPlace,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
239,favorable,untilBetterPlace,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,hardToSay,highSchoolGraduate,NA,unfavorable,unskilledDomesticPersonalService
240,favorable,NA,NA,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
241,NA,NA,favorable,NA,NA,NA,poor,NA,favorable,good,NA,unfavorable,NA,whiteColorSkilled
242,favorable,permanent,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,NA,favorable,NA,unskilledDomesticPersonalService
243,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
244,favorable,NA,noComments,NA,NA,NA,hardToSay,NA,favorable,poor,highSchoolGraduate,favorable,favorable,unskilledDomesticPersonalService
245,favorable,permanent,favorable,NA,NA,NA,poor,NA,NA,good,someHighSchool,NA,NA,whiteColorSkilled
246,NA,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,favorable,NA
247,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
248,favorable,NA,noComments,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
249,favorable,asLongAsEligible,favorable,NA,ambivalentFriend,ambivalent,poor,NA,favorable,fair,someHighSchool,NA,favorable,unskilledDomesticPersonalService
250,NA,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,NA,poor,someHighSchool,favorable,NA,unskilledDomesticPersonalService
251,favorable,permanent,favorable,NA,NA,NA,hardToSay,NA,favorable,poor,NA,favorable,NA,unskilledDomesticPersonalService
252,favorable,asLongAsEligible,favorable,mutualAcomodataion,ambivalentFriend,liberal,good,biracialLivingExperience,favorable,good,NA,NA,NA,whiteColorSkilled
253,unfavorable,neverThoughtAboutIt,favorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,NA,NA,NA,NA
254,favorable,NA,NA,NA,NA,NA,poor,NA,favorable,good,gradeSchoolOrLess,NA,NA,semiSkilled
255,NA,NA,NA,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
256,favorable,untilBetterPlace,unfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
257,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
258,favorable,NA,favorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,fair,gradeSchoolOrLess,NA,NA,semiSkilled
259,favorable,asLongAsEligible,NA,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
260,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,NA,NA,good,NA,favorable,good,NA,NA,NA,whiteColorSkilled
261,favorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
262,favorable,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
263,NA,NA,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
264,NA,permanent,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
265,favorable,NA,NA,integration,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
266,favorable,asLongAsEligible,unfavorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
267,NA,asLongAsEligible,NA,NA,NA,NA,good,NA,favorable,fair,gradeSchoolOrLess,NA,favorable,whiteColorSkilled
268,favorable,untilOwnHome,unfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
269,favorable,permanent,favorable,NA,NA,NA,NA,NA,NA,NA,NA,favorable,NA,NA
270,NA,permanent,favorable,conflict,liberalFriend,ambivalent,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
271,favorable,NA,favorable,NA,NA,NA,poor,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,semiSkilled
272,favorable,asLongAsEligible,NA,NA,NA,NA,poor,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
273,NA,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
274,favorable,untilOwnHome,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
275,favorable,NA,favorable,NA,NA,NA,hardToSay,NA,favorable,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
276,favorable,asLongAsEligible,favorableAndUnfavorable,NA,ambivalentFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
277,favorable,permanent,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
278,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,NA,NA,good,NA,NA,fair,highSchoolGraduate,favorable,NA,whiteColorSkilled
279,favorable,untilOwnHome,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
280,unfavorable,neverThoughtAboutIt,unfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
281,favorable,permanent,favorable,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
282,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,favorable,poor,someHighSchool,NA,favorable,semiSkilled
283,favorable,permanent,favorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
284,unfavorable,NA,NA,mutualAcomodataion,liberalFriend,ambivalent,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
285,NA,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,good,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
286,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,favorable,NA,NA
287,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
288,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
289,favorable,permanent,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
290,NA,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,good,NA,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
291,favorable,NA,NA,NA,liberalFriend,ambivalent,poor,NA,NA,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
292,favorable,untilBetterPlace,NA,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,whiteColorSkilled
293,favorable,NA,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
294,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
295,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,NA,NA,highSchoolGraduate,unfavorable,favorable,NA
296,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
297,favorable,untilOwnHome,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,favorable,NA
298,favorable,permanent,NA,NA,liberalFriend,liberal,poor,NA,NA,good,NA,NA,NA,whiteColorSkilled
299,favorable,NA,unfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
300,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,ambivalentFriend,liberal,poor,biracialLivingExperience,NA,poor,NA,unfavorable,NA,unskilledDomesticPersonalService
301,favorable,untilBetterPlace,favorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
302,favorable,untilOwnHome,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,someHighSchool,NA,favorable,unskilledDomesticPersonalService
303,favorable,permanent,NA,conflict,NA,NA,poor,biracialLivingExperience,NA,poor,NA,favorable,favorable,unskilledDomesticPersonalService
304,favorable,asLongAsEligible,favorable,conflict,liberalFriend,liberal,good,biracialLivingExperience,NA,hardToSay,someHighSchool,NA,NA,whiteColorSkilled
305,favorable,NA,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,neverThoughtAboutIt,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
307,favorable,untilOwnHome,NA,NA,liberalFriend,liberal,good,NA,favorable,poor,someHighSchool,favorable,NA,unskilledDomesticPersonalService
308,favorable,asLongAsEligible,favorableAndUnfavorable,NA,ambivalentFriend,liberal,poor,NA,favorable,fair,someHighSchool,NA,favorable,unskilledDomesticPersonalService
309,NA,asLongAsEligible,noComments,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
310,NA,untilOwnHome,favorable,NA,liberalFriend,liberal,good,NA,NA,good,NA,NA,NA,unskilledDomesticPersonalService
311,favorable,NA,favorable,mutualAcomodataion,NA,NA,poor,noBiracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
312,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,poor,noBiracialLivingExperience,favorable,hardToSay,gradeSchoolOrLess,NA,NA,semiSkilled
313,favorable,NA,favorable,NA,liberalFriend,ambivalent,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
314,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
315,favorable,NA,unfavorable,conflict,NA,NA,NA,noBiracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
316,unfavorable,untilBetterPlace,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
317,NA,untilOwnHome,favorable,NA,liberalFriend,liberal,good,NA,favorable,fair,someHighSchool,NA,NA,semiSkilled
318,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
319,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
320,favorable,NA,favorable,mutualAcomodataion,NA,NA,poor,noBiracialLivingExperience,favorable,fair,NA,NA,favorable,unskilledDomesticPersonalService
321,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,favorable,NA
322,unfavorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,semiSkilled
323,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,favorable,NA,NA
324,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,favorable,NA
325,favorable,neverThoughtAboutIt,unfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
326,unfavorable,untilBetterPlace,NA,integration,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,unfavorable,NA
327,favorable,asLongAsEligible,favorableAndUnfavorable,conflict,NA,NA,good,biracialLivingExperience,NA,poor,highSchoolGraduate,NA,favorable,unskilledDomesticPersonalService
328,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
329,favorable,asLongAsEligible,NA,conflict,NA,NA,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
330,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
331,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,favorable,NA
332,NA,permanent,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
333,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
334,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
335,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,favorable,NA
336,NA,asLongAsEligible,NA,conflict,liberalFriend,liberal,hardToSay,noBiracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
337,NA,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
338,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,good,NA,favorable,poor,NA,NA,NA,semiSkilled
339,favorable,NA,unfavorable,NA,liberalFriend,liberal,poor,NA,NA,hardToSay,someHighSchool,NA,NA,semiSkilled
340,NA,untilBetterPlace,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
341,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
342,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,ambivalentFriend,liberal,good,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
343,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
344,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
345,favorable,NA,favorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,fair,NA,favorable,NA,unskilledDomesticPersonalService
346,favorable,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,good,highSchoolGraduate,NA,NA,semiSkilled
347,favorable,asLongAsEligible,NA,integration,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
348,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,favorable,NA
349,NA,untilBetterPlace,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
350,NA,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
351,favorable,NA,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
352,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
353,favorable,NA,favorable,integration,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
354,favorable,NA,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
355,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
356,unfavorable,permanent,favorable,NA,liberalFriend,liberal,good,NA,favorable,poor,NA,favorable,favorable,unskilledDomesticPersonalService
357,favorable,asLongAsEligible,NA,integration,NA,NA,poor,biracialLivingExperience,NA,hardToSay,gradeSchoolOrLess,NA,NA,semiSkilled
358,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
359,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
360,favorable,permanent,NA,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
361,favorable,neverThoughtAboutIt,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
362,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
363,favorable,asLongAsEligible,favorable,NA,liberalFriend,ambivalent,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
364,NA,asLongAsEligible,NA,NA,NA,NA,fair,NA,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
365,NA,asLongAsEligible,favorable,NA,ambivalentFriend,liberal,fair,NA,NA,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
366,favorable,asLongAsEligible,favorableAndUnfavorable,conflict,liberalFriend,liberal,good,biracialLivingExperience,unfavorable,poor,NA,NA,NA,semiSkilled
367,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
368,NA,permanent,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
369,NA,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
370,favorable,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,fair,NA,NA,NA,semiSkilled
371,favorable,NA,favorableAndUnfavorable,conflict,NA,NA,hardToSay,biracialLivingExperience,NA,poor,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
372,unfavorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
373,unfavorable,permanent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,favorableAndUnfavorable,conflict,NA,NA,poor,biracialLivingExperience,favorable,fair,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
375,NA,permanent,NA,conflict,NA,NA,hardToSay,biracialLivingExperience,favorable,good,NA,NA,NA,whiteColorSkilled
376,favorable,permanent,favorable,conflict,liberalFriend,liberal,poor,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
377,favorable,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,fair,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
378,favorable,untilBetterPlace,NA,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
379,favorable,NA,unfavorable,NA,liberalFriend,liberal,fair,NA,NA,poor,NA,NA,NA,whiteColorSkilled
380,favorable,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
381,favorable,NA,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
382,favorable,permanent,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
383,favorable,untilOwnHome,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
384,favorable,asLongAsEligible,unfavorable,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
385,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,unfavorable,NA,gradeSchoolOrLess,favorable,NA,NA
386,favorable,untilBetterPlace,favorableAndUnfavorable,integration,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
387,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,favorable,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
388,favorable,neverThoughtAboutIt,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,NA,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
389,favorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,fair,NA,favorable,poor,highSchoolGraduate,NA,NA,whiteColorSkilled
390,unfavorable,neverThoughtAboutIt,favorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
391,favorable,permanent,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
392,favorable,NA,NA,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
393,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
395,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
396,NA,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
397,favorable,permanent,noComments,NA,liberalFriend,liberal,hardToSay,NA,NA,good,NA,NA,NA,unskilledDomesticPersonalService
398,favorable,untilOwnHome,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
