id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
201,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,favorable,NA
202,favorable,NA,favorable,conflict,NA,NA,fair,biracialLivingExperience,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
203,favorable,untilOwnHome,favorable,NA,ambivalentFriend,liberal,good,NA,NA,good,highSchoolGraduate,favorable,NA,unskilledDomesticPersonalService
204,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,favorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,poor,NA,NA,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
206,favorable,neverThoughtAboutIt,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
207,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,poor,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
208,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,unfavorable,NA,NA
209,NA,neverThoughtAboutIt,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
210,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
211,NA,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
212,favorable,permanent,NA,NA,NA,NA,poor,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
213,favorable,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
214,favorable,permanent,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
215,favorable,untilOwnHome,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
216,NA,neverThoughtAboutIt,NA,NA,NA,NA,poor,NA,NA,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
217,favorable,NA,unfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
218,favorable,neverThoughtAboutIt,unfavorable,conflict,NA,NA,poor,biracialLivingExperience,favorable,fair,NA,NA,NA,semiSkilled
219,favorable,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,favorable,NA,NA
220,favorable,permanent,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
221,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,fair,gradeSchoolOrLess,NA,NA,semiSkilled
222,unfavorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
223,NA,untilOwnHome,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,unfavorable,NA
224,favorable,NA,unfavorable,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
225,favorable,asLongAsEligible,unfavorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
226,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,unfavorable,NA
227,favorable,neverThoughtAboutIt,favorable,integration,NA,NA,good,biracialLivingExperience,favorable,fair,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
228,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,semiSkilled
229,favorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,hardToSay,NA,unfavorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
230,favorable,asLongAsEligible,favorable,NA,NA,NA,good,NA,NA,fair,highSchoolGraduate,NA,NA,whiteColorSkilled
231,favorable,untilBetterPlace,noComments,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
232,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
234,favorable,asLongAsEligible,NA,NA,NA,NA,hardToSay,NA,NA,hardToSay,NA,NA,NA,semiSkilled
235,unfavorable,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,favorable,NA
236,favorable,untilOwnHome,NA,NA,NA,NA,good,NA,NA,good,gradeSchoolOrLess,favorable,favorable,whiteColorSkilled
237,NA,asLongAsEligible,NA,NA,NA,NA,poor,NA,NA,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
238,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
239,favorable,NA,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,highSchoolGraduate,NA,NA,semiSkilled
240,NA,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
241,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,favorable,fair,NA,NA,NA,semiSkilled
242,NA,permanent,NA,integration,liberalFriend,ambivalent,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
243,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,favorable,NA,NA
244,NA,neverThoughtAboutIt,NA,conflict,liberalFriend,liberal,poor,biracialLivingExperience,NA,poor,NA,favorable,NA,unskilledDomesticPersonalService
245,unfavorable,neverThoughtAboutIt,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
246,favorable,untilBetterPlace,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
247,favorable,NA,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
248,favorable,permanent,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
249,favorable,permanent,unfavorable,NA,liberalFriend,liberal,poor,NA,favorable,good,gradeSchoolOrLess,NA,NA,whiteColorSkilled
250,favorable,permanent,noComments,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
251,favorable,neverThoughtAboutIt,NA,integration,ambivalentFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
252,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,good,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
253,favorable,asLongAsEligible,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
254,favorable,NA,NA,NA,NA,NA,good,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
255,favorable,NA,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,fair,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
256,favorable,asLongAsEligible,favorable,integration,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
257,favorable,permanent,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
258,favorable,neverThoughtAboutIt,favorable,conflict,NA,NA,poor,biracialLivingExperience,favorable,good,someHighSchool,favorable,NA,semiSkilled
259,favorable,NA,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,semiSkilled
260,favorable,untilOwnHome,favorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
261,favorable,NA,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
262,favorable,untilBetterPlace,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
263,NA,NA,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
264,NA,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
265,NA,NA,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
266,favorable,permanent,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,NA,favorable,NA,unskilledDomesticPersonalService
267,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,good,NA,NA,poor,gradeSchoolOrLess,NA,favorable,whiteColorSkilled
268,favorable,NA,favorable,NA,NA,NA,good,NA,favorable,hardToSay,NA,favorable,NA,whiteColorSkilled
269,favorable,untilBetterPlace,NA,integration,NA,NA,poor,biracialLivingExperience,NA,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
270,favorable,untilBetterPlace,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
271,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
272,favorable,permanent,favorableAndUnfavorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
273,favorable,asLongAsEligible,NA,integration,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
274,favorable,NA,NA,NA,NA,NA,NA,NA,unfavorable,NA,someHighSchool,NA,NA,NA
275,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,ambivalent,NA,NA,NA,NA,NA,favorable,NA,NA
276,NA,NA,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
277,unfavorable,asLongAsEligible,NA,conflict,NA,NA,poor,noBiracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
278,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
280,NA,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
281,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,semiSkilled
282,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
283,unfavorable,neverThoughtAboutIt,unfavorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
284,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
285,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
286,favorable,permanent,NA,NA,liberalFriend,liberal,hardToSay,NA,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
287,unfavorable,NA,favorable,NA,liberalFriend,liberal,good,NA,favorable,poor,someHighSchool,NA,favorable,whiteColorSkilled
288,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,NA,favorable,NA,NA
289,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
290,favorable,untilBetterPlace,NA,mutualAcomodataion,NA,NA,fair,noBiracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,whiteColorSkilled
291,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,favorable,NA
292,favorable,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
293,favorable,NA,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,favorable,NA
294,favorable,untilBetterPlace,unfavorable,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,NA,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
295,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
296,favorable,untilOwnHome,favorableAndUnfavorable,NA,NA,NA,fair,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,semiSkilled
297,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
298,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
299,favorable,NA,favorable,conflict,NA,NA,good,biracialLivingExperience,NA,poor,NA,NA,NA,semiSkilled
300,favorable,NA,favorable,conflict,ambivalentFriend,liberal,poor,noBiracialLivingExperience,favorable,poor,NA,unfavorable,NA,semiSkilled
301,favorable,NA,favorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
302,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
303,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
304,favorable,NA,favorableAndUnfavorable,conflict,NA,NA,poor,biracialLivingExperience,NA,good,NA,NA,NA,whiteColorSkilled
305,unfavorable,NA,NA,NA,NA,NA,poor,NA,favorable,good,gradeSchoolOrLess,favorable,NA,whiteColorSkilled
306,favorable,permanent,unfavorable,integration,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,favorable,NA,NA
307,favorable,NA,favorable,NA,NA,NA,fair,NA,NA,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
308,unfavorable,untilBetterPlace,unfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
309,favorable,permanent,favorable,integration,NA,NA,poor,noBiracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
310,favorable,neverThoughtAboutIt,favorable,integration,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
311,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,unfavorable,NA
312,favorable,neverThoughtAboutIt,unfavorable,NA,liberalFriend,liberal,good,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
313,favorable,NA,favorable,mutualAcomodataion,ambivalentFriend,ambivalent,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
314,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
315,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,hardToSay,someHighSchool,unfavorable,favorable,unskilledDomesticPersonalService
316,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,good,NA,favorable,poor,someHighSchool,NA,favorable,unskilledDomesticPersonalService
317,unfavorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,good,NA,NA,NA,whiteColorSkilled
318,favorable,untilBetterPlace,favorable,NA,NA,NA,fair,NA,favorable,good,NA,NA,favorable,unskilledDomesticPersonalService
319,favorable,NA,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
320,favorable,untilOwnHome,favorable,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
321,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
322,favorable,untilBetterPlace,NA,NA,NA,NA,good,NA,favorable,poor,someHighSchool,NA,NA,whiteColorSkilled
323,favorable,asLongAsEligible,unfavorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,NA,NA,favorable,NA
324,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
325,favorable,NA,favorableAndUnfavorable,conflict,liberalFriend,liberal,hardToSay,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,semiSkilled
326,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
327,NA,NA,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,NA,poor,NA,favorable,NA,semiSkilled
328,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,good,NA,NA,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
329,favorable,permanent,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
330,favorable,neverThoughtAboutIt,favorableAndUnfavorable,integration,liberalFriend,ambivalent,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,favorable,favorable,NA
331,favorable,NA,unfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
332,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,hardToSay,someHighSchool,NA,unfavorable,semiSkilled
333,favorable,NA,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
334,favorable,asLongAsEligible,favorable,NA,NA,NA,fair,NA,favorable,good,NA,NA,NA,semiSkilled
335,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
336,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
337,NA,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,ambivalent,NA,noBiracialLivingExperience,NA,NA,NA,NA,favorable,NA
338,favorable,untilOwnHome,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
339,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,favorable,NA,NA
340,favorable,NA,noComments,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
341,favorable,asLongAsEligible,NA,NA,NA,NA,hardToSay,NA,NA,poor,NA,unfavorable,NA,unskilledDomesticPersonalService
342,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
343,favorable,untilOwnHome,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,noBiracialLivingExperience,favorable,NA,NA,NA,NA,NA
344,NA,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA,NA,favorable,NA,NA
345,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
346,favorable,permanent,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
347,NA,NA,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
348,NA,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
349,favorable,NA,unfavorable,mutualAcomodataion,NA,NA,poor,noBiracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
350,favorable,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
351,NA,NA,NA,NA,NA,NA,hardToSay,NA,NA,fair,NA,favorable,NA,whiteColorSkilled
352,favorable,NA,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,favorable,NA
353,unfavorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
354,favorable,NA,unfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,semiSkilled
355,favorable,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,hardToSay,gradeSchoolOrLess,NA,NA,whiteColorSkilled
356,NA,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
357,favorable,NA,favorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
358,unfavorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
359,favorable,NA,NA,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
360,NA,permanent,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
361,favorable,neverThoughtAboutIt,favorable,NA,ambivalentFriend,liberal,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
362,NA,NA,favorable,mutualAcomodataion,ambivalentFriend,liberal,poor,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,whiteColorSkilled
363,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
364,favorable,permanent,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,favorable,NA,NA
366,favorable,permanent,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
367,favorable,permanent,NA,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
368,NA,NA,unfavorable,NA,liberalFriend,liberal,poor,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
369,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,fair,NA,favorable,good,highSchoolGraduate,NA,NA,semiSkilled
370,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
371,favorable,NA,favorable,NA,liberalFriend,liberal,good,NA,NA,poor,NA,NA,favorable,semiSkilled
372,NA,NA,favorable,integration,NA,NA,poor,biracialLivingExperience,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
373,unfavorable,NA,favorable,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
374,NA,untilBetterPlace,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
375,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
376,favorable,asLongAsEligible,unfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
377,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,good,NA,unfavorable,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
378,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
379,favorable,untilOwnHome,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,unfavorable,NA,NA
380,NA,NA,favorable,conflict,NA,NA,fair,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
381,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,semiSkilled
382,favorable,asLongAsEligible,favorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
383,NA,untilBetterPlace,NA,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,fair,gradeSchoolOrLess,NA,NA,semiSkilled
384,favorable,untilBetterPlace,NA,NA,NA,NA,poor,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
385,favorable,NA,noComments,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
386,favorable,untilOwnHome,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
387,favorable,permanent,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
388,favorable,asLongAsEligible,favorable,NA,ambivalentFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
389,favorable,NA,favorable,NA,liberalFriend,liberal,poor,NA,favorable,fair,someHighSchool,NA,NA,whiteColorSkilled
390,favorable,asLongAsEligible,favorable,NA,NA,NA,hardToSay,NA,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
391,favorable,untilBetterPlace,unfavorable,NA,liberalFriend,liberal,poor,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
392,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
393,favorable,NA,NA,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,unfavorable,NA
394,favorable,asLongAsEligible,NA,NA,NA,NA,hardToSay,NA,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
395,NA,neverThoughtAboutIt,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
396,favorable,NA,favorable,NA,NA,NA,poor,NA,favorable,good,gradeSchoolOrLess,NA,NA,semiSkilled
397,unfavorable,asLongAsEligible,NA,conflict,NA,NA,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,whiteColorSkilled
398,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,favorable,NA,NA
399,favorable,asLongAsEligible,favorableAndUnfavorable,integration,liberalFriend,liberal,good,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,unfavorable,NA,unskilledDomesticPersonalService
400,favorable,NA,unfavorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
