id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
195,favorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,poor,NA,unfavorable,poor,NA,NA,NA,unskilledDomesticPersonalService
196,favorable,permanent,favorable,NA,NA,NA,hardToSay,NA,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
197,favorable,neverThoughtAboutIt,noComments,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
198,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,NA,noBiracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
199,favorable,permanent,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,fair,noBiracialLivingExperience,favorable,poor,gradeSchoolOrLess,favorable,favorable,unskilledDomesticPersonalService
200,favorable,untilOwnHome,favorable,integration,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
201,favorable,untilBetterPlace,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
202,NA,NA,favorable,conflict,NA,NA,poor,noBiracialLivingExperience,NA,poor,someHighSchool,favorable,favorable,semiSkilled
203,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
204,favorable,asLongAsEligible,unfavorable,conflict,liberalFriend,liberal,good,noBiracialLivingExperience,NA,poor,highSchoolGraduate,NA,favorable,unskilledDomesticPersonalService
205,NA,permanent,favorable,NA,ambivalentFriend,liberal,good,NA,NA,good,gradeSchoolOrLess,NA,favorable,semiSkilled
206,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,favorable,unskilledDomesticPersonalService
209,favorable,NA,favorable,NA,NA,NA,good,NA,favorable,poor,highSchoolGraduate,NA,favorable,unskilledDomesticPersonalService
210,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
211,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,NA,good,NA,NA,NA,unskilledDomesticPersonalService
212,unfavorable,neverThoughtAboutIt,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
213,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
214,favorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,fair,NA,favorable,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
215,favorable,untilBetterPlace,favorableAndUnfavorable,NA,liberalFriend,ambivalent,poor,NA,NA,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
216,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
217,favorable,asLongAsEligible,NA,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,whiteColorSkilled
218,favorable,NA,unfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,unfavorable,NA
219,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,poor,NA,favorable,poor,NA,NA,NA,semiSkilled
220,favorable,NA,favorable,NA,NA,NA,good,NA,NA,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
221,favorable,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,NA,favorable,NA,unskilledDomesticPersonalService
222,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
223,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,fair,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
224,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
225,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
226,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,favorable,unfavorable,NA
227,favorable,NA,NA,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,fair,NA,NA,NA,semiSkilled
228,favorable,asLongAsEligible,favorable,conflict,NA,NA,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
229,favorable,NA,favorable,NA,liberalFriend,liberal,poor,NA,favorable,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
230,favorable,untilOwnHome,favorable,integration,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
231,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
232,favorable,untilBetterPlace,favorable,NA,liberalFriend,ambivalent,NA,NA,NA,NA,someHighSchool,NA,NA,NA
233,favorable,untilBetterPlace,NA,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
234,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,ambivalentFriend,ambivalent,hardToSay,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
235,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,favorable,NA,NA
236,unfavorable,untilBetterPlace,NA,NA,liberalFriend,liberal,good,NA,NA,poor,NA,NA,NA,semiSkilled
237,favorable,NA,NA,NA,liberalFriend,liberal,poor,NA,favorable,poor,NA,favorable,NA,unskilledDomesticPersonalService
238,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,poor,NA,NA,good,someHighSchool,NA,NA,whiteColorSkilled
239,favorable,permanent,unfavorable,conflict,liberalFriend,ambivalent,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
240,favorable,untilBetterPlace,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,poor,highSchoolGraduate,NA,NA,semiSkilled
241,favorable,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
242,favorable,asLongAsEligible,noComments,NA,ambivalentFriend,liberal,hardToSay,NA,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
243,favorable,NA,favorable,integration,NA,NA,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
244,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,NA,hardToSay,NA,favorable,NA,semiSkilled
245,favorable,asLongAsEligible,noComments,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
246,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
247,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,NA,NA,unfavorable,unskilledDomesticPersonalService
248,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
249,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,ambivalent,fair,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
250,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
251,NA,neverThoughtAboutIt,unfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
252,unfavorable,permanent,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
253,NA,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
254,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
255,favorable,untilOwnHome,favorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,semiSkilled
256,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,favorable,NA,favorableAndUnfavorable,conflict,NA,NA,good,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
258,NA,untilOwnHome,NA,NA,NA,NA,fair,NA,NA,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
259,unfavorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
260,unfavorable,permanent,favorable,NA,liberalFriend,liberal,fair,NA,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
261,favorable,NA,favorable,NA,liberalFriend,liberal,hardToSay,NA,NA,poor,highSchoolGraduate,NA,NA,whiteColorSkilled
262,favorable,NA,favorable,conflict,liberalFriend,ambivalent,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
263,unfavorable,NA,favorable,NA,NA,NA,hardToSay,NA,favorable,hardToSay,NA,NA,NA,semiSkilled
264,NA,NA,NA,mutualAcomodataion,ambivalentFriend,liberal,hardToSay,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,whiteColorSkilled
265,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,favorable,NA,NA
266,favorable,neverThoughtAboutIt,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
267,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,good,NA,NA,NA,whiteColorSkilled
268,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
269,favorable,asLongAsEligible,unfavorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
271,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
272,favorable,NA,favorable,NA,liberalFriend,liberal,poor,NA,favorable,good,gradeSchoolOrLess,NA,NA,semiSkilled
273,favorable,asLongAsEligible,NA,NA,NA,NA,good,NA,NA,fair,someHighSchool,NA,NA,semiSkilled
274,favorable,permanent,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
275,favorable,NA,favorable,NA,liberalFriend,liberal,poor,NA,NA,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
276,favorable,asLongAsEligible,favorable,conflict,ambivalentFriend,liberal,NA,noBiracialLivingExperience,NA,NA,NA,NA,NA,NA
277,favorable,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
278,favorable,untilOwnHome,NA,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
279,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,good,NA,NA,good,NA,NA,NA,whiteColorSkilled
280,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,favorable,NA,NA
281,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,hardToSay,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
282,NA,permanent,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,highSchoolGraduate,NA,NA,whiteColorSkilled
283,NA,untilBetterPlace,NA,NA,NA,NA,NA,NA,favorable,NA,NA,unfavorable,NA,NA
284,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
285,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
286,NA,asLongAsEligible,favorable,NA,NA,NA,good,NA,favorable,poor,NA,NA,NA,whiteColorSkilled
287,NA,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
288,favorable,untilBetterPlace,NA,NA,NA,NA,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
289,favorable,neverThoughtAboutIt,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
290,unfavorable,asLongAsEligible,favorable,conflict,NA,NA,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,semiSkilled
291,favorable,permanent,unfavorable,NA,liberalFriend,liberal,poor,NA,favorable,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
292,favorable,asLongAsEligible,NA,NA,NA,NA,poor,NA,favorable,fair,NA,NA,NA,unskilledDomesticPersonalService
293,favorable,NA,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,favorable,NA,ambivalentFriend,ambivalent,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
295,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,hardToSay,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
296,unfavorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,unfavorable,NA
297,favorable,neverThoughtAboutIt,favorable,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
298,favorable,permanent,NA,NA,liberalFriend,liberal,fair,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
299,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,fair,NA,NA,fair,NA,NA,NA,semiSkilled
300,favorable,NA,favorable,NA,liberalFriend,liberal,poor,NA,NA,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
301,favorable,permanent,NA,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
302,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
303,favorable,NA,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
304,favorable,NA,unfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,unfavorable,good,NA,favorable,NA,unskilledDomesticPersonalService
305,NA,untilBetterPlace,NA,NA,NA,NA,poor,NA,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
306,favorable,asLongAsEligible,favorable,integration,NA,NA,good,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
307,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
308,favorable,NA,NA,mutualAcomodataion,NA,NA,NA,noBiracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
309,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
310,favorable,asLongAsEligible,unfavorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
311,unfavorable,permanent,NA,NA,liberalFriend,liberal,good,NA,NA,poor,someHighSchool,NA,NA,semiSkilled
312,NA,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
313,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,good,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
314,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,favorable,favorable,NA
315,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,favorable,fair,NA,unfavorable,NA,whiteColorSkilled
316,favorable,asLongAsEligible,NA,integration,NA,NA,poor,biracialLivingExperience,NA,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
317,favorable,untilBetterPlace,favorableAndUnfavorable,NA,NA,NA,good,NA,NA,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
318,favorable,permanent,unfavorable,NA,NA,NA,fair,NA,favorable,fair,NA,NA,NA,whiteColorSkilled
319,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
320,favorable,NA,NA,conflict,NA,NA,poor,noBiracialLivingExperience,NA,fair,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
321,favorable,NA,NA,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
322,favorable,NA,favorable,mutualAcomodataion,liberalFriend,ambivalent,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
323,NA,asLongAsEligible,favorable,NA,liberalFriend,liberal,good,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
324,NA,untilBetterPlace,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
325,unfavorable,untilBetterPlace,favorableAndUnfavorable,NA,liberalFriend,liberal,fair,NA,NA,poor,highSchoolGraduate,favorable,NA,unskilledDomesticPersonalService
326,NA,neverThoughtAboutIt,unfavorable,integration,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
327,NA,untilBetterPlace,unfavorable,NA,NA,NA,fair,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
328,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
329,favorable,untilBetterPlace,favorable,integration,liberalFriend,liberal,poor,biracialLivingExperience,favorable,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
330,favorable,NA,noComments,NA,NA,NA,fair,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
331,NA,NA,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
332,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,fair,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
333,NA,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,poor,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
334,favorable,NA,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
335,NA,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
336,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
337,favorable,permanent,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
338,favorable,NA,favorable,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,favorable,NA
339,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,favorable,NA,NA
340,NA,permanent,NA,NA,NA,NA,hardToSay,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
341,favorable,neverThoughtAboutIt,NA,NA,NA,NA,good,NA,unfavorable,hardToSay,gradeSchoolOrLess,favorable,NA,whiteColorSkilled
342,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
343,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,good,highSchoolGraduate,NA,NA,semiSkilled
344,NA,NA,favorable,integration,NA,NA,fair,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,whiteColorSkilled
345,favorable,permanent,NA,conflict,NA,NA,NA,noBiracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
346,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,ambivalent,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
347,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,favorable,NA,NA
348,NA,NA,NA,NA,liberalFriend,liberal,hardToSay,NA,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
349,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,highSchoolGraduate,NA,NA,whiteColorSkilled
350,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
351,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,hardToSay,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
352,favorable,neverThoughtAboutIt,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,hardToSay,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
353,NA,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
354,favorable,untilOwnHome,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
355,favorable,NA,favorable,NA,NA,NA,hardToSay,NA,favorable,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
356,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,highSchoolGraduate,favorable,NA,NA
357,favorable,untilBetterPlace,NA,NA,NA,NA,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
358,favorable,NA,NA,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
359,favorable,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
360,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
361,favorable,asLongAsEligible,NA,NA,NA,NA,hardToSay,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
362,favorable,asLongAsEligible,NA,conflict,NA,NA,poor,biracialLivingExperience,unfavorable,fair,highSchoolGraduate,NA,NA,whiteColorSkilled
363,favorable,neverThoughtAboutIt,NA,NA,ambivalentFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
364,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
365,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,good,NA,NA,good,someHighSchool,NA,NA,whiteColorSkilled
366,favorable,permanent,favorable,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
367,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,good,NA,unfavorable,NA,unskilledDomesticPersonalService
368,favorable,NA,favorableAndUnfavorable,NA,NA,NA,hardToSay,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
369,favorable,neverThoughtAboutIt,favorable,NA,ambivalentFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
370,favorable,untilOwnHome,unfavorable,conflict,NA,NA,NA,noBiracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,unfavorable,NA
371,favorable,permanent,NA,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,favorable,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
372,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
373,favorable,untilBetterPlace,NA,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
374,favorable,untilBetterPlace,NA,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
375,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,unfavorable,untilBetterPlace,favorable,NA,NA,NA,poor,NA,favorable,good,someHighSchool,favorable,NA,unskilledDomesticPersonalService
377,favorable,permanent,NA,NA,liberalFriend,liberal,hardToSay,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
378,favorable,permanent,favorableAndUnfavorable,NA,ambivalentFriend,liberal,poor,NA,favorable,poor,someHighSchool,favorable,NA,semiSkilled
379,favorable,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,semiSkilled
380,favorable,untilBetterPlace,unfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
381,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,good,NA,favorable,good,someHighSchool,NA,NA,semiSkilled
382,NA,asLongAsEligible,unfavorable,NA,NA,NA,poor,NA,favorable,fair,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
383,favorable,NA,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
384,unfavorable,permanent,favorable,NA,NA,NA,hardToSay,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
385,favorable,untilOwnHome,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,favorable,NA,NA
386,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
387,favorable,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
388,unfavorable,neverThoughtAboutIt,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
389,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
390,favorable,NA,NA,NA,NA,NA,hardToSay,NA,NA,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
391,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,poor,NA,unfavorable,poor,NA,NA,NA,semiSkilled
392,favorable,NA,noComments,mutualAcomodataion,NA,NA,poor,noBiracialLivingExperience,favorable,fair,gradeSchoolOrLess,NA,NA,semiSkilled
393,favorable,NA,NA,mutualAcomodataion,NA,NA,good,biracialLivingExperience,NA,good,NA,NA,NA,unskilledDomesticPersonalService
394,favorable,NA,unfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
395,favorable,NA,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
396,favorable,permanent,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,fair,NA,NA,NA,semiSkilled
