id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
199,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
200,favorable,permanent,NA,NA,NA,NA,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
201,unfavorable,NA,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,favorable,NA
202,unfavorable,NA,favorable,NA,liberalFriend,liberal,poor,NA,favorable,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
203,favorable,untilOwnHome,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
204,NA,neverThoughtAboutIt,NA,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,favorable,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
205,NA,asLongAsEligible,unfavorable,NA,NA,NA,fair,NA,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
206,favorable,asLongAsEligible,NA,integration,ambivalentFriend,liberal,poor,biracialLivingExperience,NA,good,someHighSchool,favorable,NA,semiSkilled
207,favorable,permanent,favorable,conflict,NA,NA,poor,biracialLivingExperience,favorable,fair,NA,NA,NA,unskilledDomesticPersonalService
208,favorable,neverThoughtAboutIt,unfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,favorable,NA
209,favorable,NA,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
210,favorable,NA,favorable,NA,ambivalentFriend,liberal,hardToSay,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
211,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
212,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
213,favorable,asLongAsEligible,unfavorable,integration,NA,NA,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,whiteColorSkilled
214,favorable,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
215,NA,NA,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
216,favorable,neverThoughtAboutIt,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
217,favorable,asLongAsEligible,favorable,NA,ambivalentFriend,liberal,hardToSay,NA,favorable,good,NA,NA,NA,semiSkilled
218,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
219,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,poor,NA,NA,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
220,favorable,NA,favorableAndUnfavorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
221,favorable,untilOwnHome,NA,NA,NA,NA,poor,NA,favorable,good,NA,NA,NA,semiSkilled
222,NA,NA,unfavorable,NA,liberalFriend,liberal,poor,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
223,favorable,asLongAsEligible,favorable,NA,NA,NA,good,NA,favorable,hardToSay,NA,NA,NA,semiSkilled
224,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,good,gradeSchoolOrLess,NA,NA,semiSkilled
225,favorable,permanent,NA,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
226,favorable,untilBetterPlace,NA,conflict,NA,NA,hardToSay,biracialLivingExperience,NA,poor,NA,favorable,NA,unskilledDomesticPersonalService
227,favorable,NA,favorable,conflict,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
228,favorable,NA,favorable,NA,ambivalentFriend,ambivalent,good,NA,NA,poor,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
229,favorable,asLongAsEligible,unfavorable,NA,NA,NA,hardToSay,NA,NA,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
230,favorable,NA,unfavorable,integration,liberalFriend,ambivalent,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,favorable,favorable,NA
231,NA,asLongAsEligible,NA,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,semiSkilled
232,favorable,untilOwnHome,favorableAndUnfavorable,NA,NA,NA,hardToSay,NA,favorable,fair,someHighSchool,NA,NA,semiSkilled
233,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
234,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,fair,NA,NA,favorable,unskilledDomesticPersonalService
235,favorable,NA,favorable,NA,NA,NA,poor,NA,favorable,hardToSay,NA,NA,NA,semiSkilled
236,favorable,untilOwnHome,NA,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
237,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
238,favorable,untilBetterPlace,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,semiSkilled
239,favorable,NA,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,someHighSchool,favorable,NA,unskilledDomesticPersonalService
240,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
241,NA,asLongAsEligible,favorable,NA,liberalFriend,liberal,good,NA,favorable,fair,gradeSchoolOrLess,favorable,unfavorable,whiteColorSkilled
242,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,NA,NA,NA,unfavorable,NA,NA
243,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,semiSkilled
244,favorable,asLongAsEligible,favorable,NA,NA,NA,good,NA,NA,poor,gradeSchoolOrLess,NA,NA,semiSkilled
245,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,fair,NA,favorable,hardToSay,gradeSchoolOrLess,unfavorable,NA,unskilledDomesticPersonalService
246,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
247,favorable,permanent,favorableAndUnfavorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,poor,gradeSchoolOrLess,NA,NA,whiteColorSkilled
248,favorable,permanent,unfavorable,NA,liberalFriend,ambivalent,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
249,NA,permanent,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
250,NA,asLongAsEligible,NA,NA,liberalFriend,liberal,poor,NA,NA,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
251,favorable,NA,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
252,NA,NA,NA,NA,liberalFriend,ambivalent,poor,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
253,unfavorable,NA,favorable,NA,NA,NA,poor,NA,NA,fair,NA,NA,NA,unskilledDomesticPersonalService
254,NA,permanent,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
255,favorable,neverThoughtAboutIt,NA,conflict,ambivalentFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
256,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,whiteColorSkilled
257,favorable,NA,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
258,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
259,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
260,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
261,favorable,permanent,unfavorable,mutualAcomodataion,ambivalentFriend,liberal,NA,noBiracialLivingExperience,NA,NA,highSchoolGraduate,favorable,favorable,NA
262,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,fair,NA,favorable,good,gradeSchoolOrLess,NA,NA,semiSkilled
263,favorable,NA,NA,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,poor,NA,NA,favorable,unskilledDomesticPersonalService
264,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,poor,NA,NA,good,NA,NA,NA,unskilledDomesticPersonalService
265,favorable,permanent,NA,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
266,favorable,untilBetterPlace,favorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
267,favorable,untilBetterPlace,favorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
268,favorable,NA,favorable,NA,NA,NA,hardToSay,NA,NA,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
269,favorable,permanent,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
270,NA,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
271,favorable,NA,favorable,conflict,NA,NA,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
272,favorable,untilBetterPlace,unfavorable,NA,NA,NA,good,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
273,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
274,favorable,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
275,favorable,untilBetterPlace,favorable,NA,NA,NA,good,NA,favorable,fair,NA,NA,NA,whiteColorSkilled
276,NA,permanent,NA,NA,NA,NA,poor,NA,favorable,fair,gradeSchoolOrLess,favorable,NA,semiSkilled
277,favorable,NA,NA,conflict,NA,NA,poor,biracialLivingExperience,favorable,good,NA,favorable,NA,whiteColorSkilled
278,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
279,favorable,permanent,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
280,favorable,NA,favorable,NA,NA,NA,good,NA,favorable,good,someHighSchool,NA,NA,unskilledDomesticPersonalService
281,favorable,NA,unfavorable,NA,NA,NA,poor,NA,NA,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
282,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
283,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
284,favorable,asLongAsEligible,NA,NA,NA,NA,poor,NA,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
285,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
286,NA,untilBetterPlace,NA,integration,liberalFriend,liberal,poor,biracialLivingExperience,favorable,hardToSay,NA,favorable,NA,semiSkilled
287,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
288,favorable,permanent,NA,integration,NA,NA,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,favorable,NA
289,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
290,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
291,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,favorable,NA
292,NA,untilBetterPlace,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,favorable,NA,NA
293,favorable,untilBetterPlace,unfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
294,favorable,NA,favorable,conflict,ambivalentFriend,ambivalent,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
295,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,someHighSchool,favorable,NA,NA
296,NA,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,unfavorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
298,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,whiteColorSkilled
299,favorable,NA,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,favorable,NA,NA
300,favorable,asLongAsEligible,favorable,NA,ambivalentFriend,liberal,poor,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
301,favorable,NA,NA,NA,NA,NA,poor,NA,NA,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
302,NA,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
303,unfavorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,favorable,NA,NA
304,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,favorable,NA
305,favorable,NA,favorable,NA,ambivalentFriend,liberal,poor,NA,favorable,fair,NA,NA,NA,unskilledDomesticPersonalService
306,unfavorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
307,favorable,untilOwnHome,noComments,NA,liberalFriend,liberal,poor,NA,favorable,poor,NA,favorable,NA,whiteColorSkilled
308,favorable,permanent,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
309,favorable,neverThoughtAboutIt,NA,NA,ambivalentFriend,liberal,good,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
310,favorable,permanent,favorable,NA,NA,NA,NA,NA,NA,NA,NA,favorable,NA,NA
311,favorable,neverThoughtAboutIt,unfavorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
312,unfavorable,neverThoughtAboutIt,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
313,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
314,favorable,NA,favorableAndUnfavorable,conflict,ambivalentFriend,liberal,poor,noBiracialLivingExperience,NA,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
315,favorable,NA,unfavorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
316,favorable,NA,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
317,favorable,untilOwnHome,favorable,NA,liberalFriend,liberal,poor,NA,NA,good,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
318,unfavorable,NA,favorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,favorable,NA,NA
319,unfavorable,untilBetterPlace,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
320,favorable,NA,unfavorable,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
321,favorable,NA,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,poor,highSchoolGraduate,NA,NA,semiSkilled
322,favorable,untilBetterPlace,favorableAndUnfavorable,NA,NA,NA,hardToSay,NA,favorable,good,NA,NA,favorable,semiSkilled
323,favorable,asLongAsEligible,favorable,NA,NA,NA,fair,NA,NA,poor,highSchoolGraduate,NA,favorable,unskilledDomesticPersonalService
324,favorable,NA,favorable,conflict,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
325,favorable,permanent,favorableAndUnfavorable,NA,ambivalentFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
326,favorable,untilOwnHome,favorable,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,favorable,hardToSay,someHighSchool,NA,NA,whiteColorSkilled
327,favorable,asLongAsEligible,NA,NA,NA,NA,fair,NA,favorable,good,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
328,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
329,NA,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
330,favorable,neverThoughtAboutIt,unfavorable,NA,liberalFriend,liberal,fair,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
331,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,semiSkilled
332,favorable,asLongAsEligible,favorable,NA,ambivalentFriend,liberal,poor,NA,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
333,favorable,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
334,favorable,NA,favorable,NA,liberalFriend,ambivalent,poor,NA,favorable,poor,someHighSchool,favorable,NA,unskilledDomesticPersonalService
335,favorable,permanent,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
336,favorable,NA,NA,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
337,favorable,neverThoughtAboutIt,favorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,favorable,favorable,NA
338,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,favorable,NA,NA
339,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
340,favorable,asLongAsEligible,NA,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
341,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
342,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,good,someHighSchool,favorable,NA,unskilledDomesticPersonalService
343,favorable,NA,NA,integration,liberalFriend,liberal,fair,biracialLivingExperience,NA,hardToSay,gradeSchoolOrLess,NA,NA,whiteColorSkilled
344,favorable,NA,NA,conflict,NA,NA,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
345,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,favorable,NA,NA
346,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
347,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
348,favorable,NA,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,NA,unfavorable,NA,semiSkilled
349,favorable,untilBetterPlace,favorableAndUnfavorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,NA,NA,NA,NA
350,favorable,untilOwnHome,NA,integration,NA,NA,good,biracialLivingExperience,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
351,favorable,NA,NA,NA,liberalFriend,ambivalent,poor,NA,favorable,poor,someHighSchool,NA,favorable,semiSkilled
352,favorable,asLongAsEligible,NA,NA,NA,NA,poor,NA,favorable,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
353,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,favorable,NA,NA
354,NA,asLongAsEligible,NA,conflict,liberalFriend,liberal,poor,biracialLivingExperience,favorable,hardToSay,someHighSchool,NA,favorable,unskilledDomesticPersonalService
355,favorable,untilBetterPlace,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
356,unfavorable,permanent,favorable,integration,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
357,favorable,NA,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
358,favorable,permanent,NA,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,whiteColorSkilled
359,favorable,NA,NA,mutualAcomodataion,ambivalentFriend,liberal,poor,biracialLivingExperience,NA,good,someHighSchool,NA,favorable,unskilledDomesticPersonalService
360,favorable,asLongAsEligible,NA,conflict,NA,NA,NA,noBiracialLivingExperience,NA,NA,NA,NA,NA,NA
361,unfavorable,permanent,favorable,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,NA,semiSkilled
362,NA,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,NA,noBiracialLivingExperience,favorable,NA,NA,NA,NA,NA
363,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,NA,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
364,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,semiSkilled
365,NA,asLongAsEligible,favorable,conflict,liberalFriend,liberal,fair,biracialLivingExperience,favorable,good,NA,NA,NA,whiteColorSkilled
366,favorable,asLongAsEligible,unfavorable,integration,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
367,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
368,favorable,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
369,unfavorable,asLongAsEligible,NA,integration,ambivalentFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
370,favorable,NA,favorable,conflict,liberalFriend,liberal,poor,biracialLivingExperience,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
371,favorable,permanent,NA,conflict,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
372,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,gradeSchoolOrLess,NA,unfavorable,NA
373,favorable,NA,NA,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
374,favorable,asLongAsEligible,NA,integration,liberalFriend,liberal,good,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
375,favorable,asLongAsEligible,favorable,conflict,NA,NA,good,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
376,unfavorable,permanent,NA,NA,liberalFriend,liberal,fair,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
377,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,NA,NA,NA
378,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
379,favorable,neverThoughtAboutIt,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
380,NA,NA,favorable,integration,ambivalentFriend,liberal,fair,biracialLivingExperience,favorable,fair,someHighSchool,NA,NA,semiSkilled
381,unfavorable,untilBetterPlace,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
382,favorable,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
383,NA,asLongAsEligible,favorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
384,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
385,unfavorable,untilOwnHome,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,semiSkilled
386,favorable,untilBetterPlace,favorable,integration,liberalFriend,liberal,good,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,whiteColorSkilled
387,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
388,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
389,favorable,permanent,favorable,NA,NA,NA,poor,NA,NA,good,highSchoolGraduate,NA,NA,semiSkilled
390,favorable,neverThoughtAboutIt,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,favorable,NA,NA
391,favorable,permanent,NA,mutualAcomodataion,ambivalentFriend,ambivalent,fair,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
392,favorable,untilOwnHome,favorableAndUnfavorable,integration,ambivalentFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
393,favorable,asLongAsEligible,NA,conflict,liberalFriend,liberal,poor,biracialLivingExperience,unfavorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
394,favorable,NA,noComments,NA,NA,NA,NA,NA,NA,NA,NA,favorable,NA,NA
395,favorable,NA,NA,NA,liberalFriend,ambivalent,hardToSay,NA,favorable,fair,someHighSchool,NA,NA,whiteColorSkilled
396,favorable,neverThoughtAboutIt,favorable,NA,ambivalentFriend,ambivalent,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
397,favorable,permanent,NA,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
