id,evaluationOfHilltown,transiency,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,pastExperience,evaluationOfPhysicalAmenities,satisfactionInField,education,evaluationOfCoResidents,evaluationOfManagement,occupation
196,favorable,neverThoughtAboutIt,favorable,conflict,liberalFriend,ambivalent,poor,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
197,favorable,NA,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
198,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,fair,gradeSchoolOrLess,favorable,NA,semiSkilled
199,favorable,permanent,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
200,unfavorable,neverThoughtAboutIt,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
201,favorable,NA,favorable,NA,NA,NA,poor,NA,favorable,poor,highSchoolGraduate,NA,NA,semiSkilled
202,favorable,NA,favorable,NA,liberalFriend,liberal,poor,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
203,favorable,permanent,favorable,NA,NA,NA,poor,NA,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
204,favorable,NA,favorable,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
205,favorable,untilBetterPlace,favorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
206,NA,permanent,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
207,favorable,permanent,favorableAndUnfavorable,NA,NA,NA,poor,NA,NA,poor,someHighSchool,NA,NA,semiSkilled
208,favorable,NA,NA,mutualAcomodataion,ambivalentFriend,liberal,poor,biracialLivingExperience,NA,good,NA,NA,NA,semiSkilled
209,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,NA,noBiracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
210,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
211,favorable,neverThoughtAboutIt,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,favorable,NA,NA
212,favorable,untilOwnHome,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
213,NA,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,unfavorable,NA
214,favorable,NA,unfavorable,NA,ambivalentFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
215,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
216,favorable,NA,favorable,NA,liberalFriend,liberal,poor,NA,favorable,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
217,favorable,untilOwnHome,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
218,favorable,NA,unfavorable,NA,liberalFriend,liberal,good,NA,favorable,poor,highSchoolGraduate,NA,favorable,unskilledDomesticPersonalService
219,favorable,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,fair,NA,unfavorable,poor,NA,NA,favorable,unskilledDomesticPersonalService
220,unfavorable,asLongAsEligible,unfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
221,favorable,NA,favorable,conflict,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,favorable,semiSkilled
222,favorable,NA,NA,NA,ambivalentFriend,liberal,fair,NA,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
223,favorable,neverThoughtAboutIt,favorable,NA,ambivalentFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
224,favorable,neverThoughtAboutIt,favorable,integration,liberalFriend,liberal,poor,biracialLivingExperience,NA,good,NA,NA,NA,unskilledDomesticPersonalService
225,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,semiSkilled
226,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
227,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,good,noBiracialLivingExperience,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
228,favorable,NA,favorable,mutualAcomodataion,NA,NA,fair,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,semiSkilled
229,unfavorable,permanent,unfavorable,NA,NA,NA,good,NA,favorable,poor,someHighSchool,unfavorable,NA,unskilledDomesticPersonalService
230,favorable,untilBetterPlace,noComments,NA,liberalFriend,liberal,good,NA,unfavorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
231,unfavorable,untilBetterPlace,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,NA,favorable,NA
232,favorable,asLongAsEligible,NA,NA,NA,NA,poor,NA,favorable,good,someHighSchool,NA,NA,whiteColorSkilled
233,favorable,asLongAsEligible,favorable,NA,NA,NA,fair,NA,NA,poor,someHighSchool,NA,NA,semiSkilled
234,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
235,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,poor,NA,NA,NA,semiSkilled
236,NA,NA,favorable,NA,NA,NA,fair,NA,favorable,fair,NA,NA,favorable,semiSkilled
237,favorable,permanent,favorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
238,favorable,NA,favorable,NA,NA,NA,NA,NA,NA,NA,someHighSchool,NA,NA,NA
239,NA,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,hardToSay,NA,NA,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
240,favorable,untilOwnHome,favorableAndUnfavorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
241,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
242,favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
243,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
244,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,poor,NA,NA,poor,highSchoolGraduate,NA,NA,whiteColorSkilled
245,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
246,favorable,asLongAsEligible,favorableAndUnfavorable,NA,NA,NA,hardToSay,NA,NA,good,gradeSchoolOrLess,unfavorable,NA,whiteColorSkilled
247,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,unfavorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
248,favorable,untilBetterPlace,unfavorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
249,favorable,permanent,favorableAndUnfavorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,NA,NA,NA,NA
250,favorable,NA,favorable,NA,ambivalentFriend,ambivalent,poor,NA,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
251,NA,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
252,NA,permanent,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,favorable,NA,NA
253,favorable,permanent,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,favorable,NA,NA
254,NA,asLongAsEligible,unfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
255,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
256,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,unfavorable,NA,unskilledDomesticPersonalService
257,favorable,NA,NA,NA,NA,NA,good,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
258,favorable,NA,noComments,NA,NA,NA,poor,NA,favorable,good,NA,NA,NA,unskilledDomesticPersonalService
259,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,poor,NA,NA,poor,gradeSchoolOrLess,NA,favorable,whiteColorSkilled
260,favorable,asLongAsEligible,NA,NA,liberalFriend,liberal,poor,NA,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
261,NA,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,hardToSay,NA,favorable,poor,gradeSchoolOrLess,NA,NA,semiSkilled
262,favorable,untilBetterPlace,NA,NA,NA,NA,poor,NA,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
263,favorable,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,poor,noBiracialLivingExperience,favorable,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
264,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
265,favorable,permanent,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
266,NA,untilBetterPlace,NA,mutualAcomodataion,liberalFriend,liberal,poor,noBiracialLivingExperience,favorable,hardToSay,gradeSchoolOrLess,NA,NA,semiSkilled
267,NA,neverThoughtAboutIt,noComments,conflict,liberalFriend,liberal,hardToSay,biracialLivingExperience,NA,good,highSchoolGraduate,NA,NA,whiteColorSkilled
268,NA,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,hardToSay,someHighSchool,NA,NA,unskilledDomesticPersonalService
269,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,poor,NA,NA,NA,whiteColorSkilled
270,NA,permanent,NA,conflict,NA,NA,good,biracialLivingExperience,unfavorable,fair,NA,NA,NA,semiSkilled
271,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,NA,good,highSchoolGraduate,NA,NA,whiteColorSkilled
272,unfavorable,NA,favorableAndUnfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,hardToSay,highSchoolGraduate,NA,NA,semiSkilled
273,NA,untilBetterPlace,noComments,NA,NA,NA,poor,NA,NA,hardToSay,someHighSchool,NA,favorable,unskilledDomesticPersonalService
274,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,untilBetterPlace,NA,conflict,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
276,favorable,NA,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
277,favorable,NA,favorableAndUnfavorable,NA,ambivalentFriend,liberal,poor,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
278,favorable,untilOwnHome,unfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
279,favorable,asLongAsEligible,NA,integration,ambivalentFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
280,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
281,favorable,untilBetterPlace,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,NA,NA
282,NA,NA,favorableAndUnfavorable,NA,NA,NA,hardToSay,NA,NA,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
283,favorable,NA,unfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,hardToSay,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
284,NA,NA,favorableAndUnfavorable,NA,NA,NA,NA,NA,unfavorable,NA,NA,NA,NA,NA
285,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,good,NA,NA,poor,NA,NA,favorable,whiteColorSkilled
286,favorable,NA,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,favorable,NA
287,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
288,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,NA,fair,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
289,NA,NA,favorable,NA,NA,NA,fair,NA,favorable,poor,highSchoolGraduate,favorable,NA,semiSkilled
290,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,ambivalent,fair,NA,favorable,hardToSay,NA,NA,NA,semiSkilled
291,favorable,asLongAsEligible,favorable,NA,NA,NA,fair,NA,NA,good,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
292,NA,NA,favorable,NA,liberalFriend,liberal,poor,NA,favorable,fair,NA,unfavorable,favorable,unskilledDomesticPersonalService
293,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,favorable,NA,NA
294,favorable,neverThoughtAboutIt,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,NA,NA
295,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,NA,fair,NA,NA,favorable,unskilledDomesticPersonalService
296,favorable,asLongAsEligible,unfavorable,NA,NA,NA,poor,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
297,favorable,NA,unfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
298,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
299,unfavorable,NA,NA,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,fair,NA,NA,NA,unskilledDomesticPersonalService
300,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,poor,NA,favorable,good,highSchoolGraduate,NA,favorable,unskilledDomesticPersonalService
301,favorable,NA,NA,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
302,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,gradeSchoolOrLess,favorable,NA,NA
303,favorable,neverThoughtAboutIt,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
304,favorable,untilBetterPlace,favorable,NA,NA,NA,poor,NA,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
305,NA,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
306,favorable,permanent,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,NA,NA
307,favorable,permanent,favorable,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,favorable,poor,highSchoolGraduate,NA,NA,unskilledDomesticPersonalService
308,favorable,asLongAsEligible,favorableAndUnfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,good,someHighSchool,NA,NA,whiteColorSkilled
309,favorable,neverThoughtAboutIt,favorable,NA,ambivalentFriend,liberal,fair,NA,NA,good,NA,NA,NA,whiteColorSkilled
310,favorable,untilBetterPlace,favorable,NA,NA,NA,poor,NA,favorable,poor,someHighSchool,unfavorable,NA,unskilledDomesticPersonalService
311,favorable,asLongAsEligible,unfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
312,favorable,permanent,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
313,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,poor,NA,NA,NA,semiSkilled
314,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,NA,NA
315,favorable,untilBetterPlace,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,favorable,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,fair,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
317,favorable,untilBetterPlace,unfavorable,NA,ambivalentFriend,liberal,NA,NA,NA,NA,gradeSchoolOrLess,favorable,NA,NA
318,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
319,favorable,NA,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
320,NA,permanent,NA,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
321,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,good,NA,favorable,good,NA,NA,NA,whiteColorSkilled
322,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,NA,NA,NA,favorable,NA,NA
323,unfavorable,NA,NA,conflict,ambivalentFriend,liberal,hardToSay,biracialLivingExperience,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
324,NA,permanent,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
325,NA,untilOwnHome,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,favorable,NA,NA
326,favorable,asLongAsEligible,NA,mutualAcomodataion,NA,NA,good,biracialLivingExperience,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
327,NA,permanent,favorable,NA,liberalFriend,liberal,poor,NA,favorable,good,NA,NA,NA,semiSkilled
328,favorable,untilBetterPlace,favorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
329,favorable,permanent,NA,NA,NA,NA,poor,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
330,favorable,untilBetterPlace,unfavorable,NA,liberalFriend,liberal,poor,NA,favorable,poor,highSchoolGraduate,NA,favorable,unskilledDomesticPersonalService
331,NA,neverThoughtAboutIt,favorable,NA,ambivalentFriend,ambivalent,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
332,favorable,untilBetterPlace,unfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,favorable,fair,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
333,favorable,permanent,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,highSchoolGraduate,NA,NA,NA
334,favorable,NA,favorable,mutualAcomodataion,NA,NA,good,biracialLivingExperience,NA,poor,NA,NA,NA,unskilledDomesticPersonalService
335,unfavorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
336,favorable,untilBetterPlace,unfavorable,NA,NA,NA,good,NA,favorable,poor,someHighSchool,NA,favorable,unskilledDomesticPersonalService
337,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,good,NA,favorable,hardToSay,someHighSchool,NA,NA,whiteColorSkilled
338,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,NA,favorable,NA
339,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,someHighSchool,NA,favorable,NA
340,favorable,NA,favorable,NA,liberalFriend,ambivalent,fair,NA,favorable,poor,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
341,favorable,permanent,favorable,conflict,NA,NA,fair,biracialLivingExperience,NA,good,NA,favorable,NA,unskilledDomesticPersonalService
342,favorable,asLongAsEligible,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,unfavorable,NA,NA
343,favorable,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,fair,NA,favorable,poor,NA,NA,NA,semiSkilled
344,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,highSchoolGraduate,NA,NA,NA
345,NA,untilBetterPlace,favorableAndUnfavorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,good,NA,NA,NA,semiSkilled
346,favorable,NA,NA,integration,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
347,unfavorable,NA,favorableAndUnfavorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
348,favorable,untilBetterPlace,favorable,NA,NA,NA,hardToSay,NA,favorable,good,highSchoolGraduate,NA,unfavorable,unskilledDomesticPersonalService
349,favorable,NA,unfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,poor,highSchoolGraduate,NA,NA,semiSkilled
350,NA,NA,favorableAndUnfavorable,NA,NA,NA,poor,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
351,NA,asLongAsEligible,unfavorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
352,favorable,asLongAsEligible,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,someHighSchool,favorable,NA,NA
353,favorable,asLongAsEligible,noComments,conflict,liberalFriend,liberal,NA,noBiracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
354,favorable,asLongAsEligible,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,favorable,NA
355,favorable,NA,noComments,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,favorable,NA
356,favorable,neverThoughtAboutIt,NA,NA,NA,NA,fair,NA,favorable,fair,someHighSchool,NA,NA,unskilledDomesticPersonalService
357,favorable,permanent,favorable,mutualAcomodataion,liberalFriend,liberal,good,biracialLivingExperience,favorable,poor,NA,NA,NA,unskilledDomesticPersonalService
358,favorable,asLongAsEligible,favorable,mutualAcomodataion,NA,NA,hardToSay,biracialLivingExperience,NA,poor,someHighSchool,favorable,NA,unskilledDomesticPersonalService
359,favorable,neverThoughtAboutIt,favorable,conflict,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
360,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
361,favorable,untilOwnHome,NA,NA,liberalFriend,liberal,poor,NA,favorable,poor,someHighSchool,NA,NA,semiSkilled
362,NA,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
363,favorable,NA,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
364,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,fair,biracialLivingExperience,favorable,good,gradeSchoolOrLess,NA,favorable,unskilledDomesticPersonalService
365,favorable,NA,favorableAndUnfavorable,integration,liberalFriend,liberal,poor,biracialLivingExperience,favorable,hardToSay,NA,NA,NA,unskilledDomesticPersonalService
366,favorable,untilBetterPlace,favorable,integration,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,gradeSchoolOrLess,favorable,NA,unskilledDomesticPersonalService
367,favorable,untilOwnHome,unfavorable,NA,ambivalentFriend,ambivalent,fair,NA,favorable,poor,someHighSchool,NA,NA,unskilledDomesticPersonalService
368,favorable,untilBetterPlace,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
369,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
370,favorable,NA,favorableAndUnfavorable,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,NA,NA,NA,NA
371,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,gradeSchoolOrLess,NA,NA,NA
372,NA,NA,favorable,NA,NA,NA,hardToSay,NA,NA,poor,someHighSchool,NA,NA,semiSkilled
373,favorable,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
374,NA,asLongAsEligible,favorable,NA,NA,NA,poor,NA,favorable,good,NA,NA,NA,semiSkilled
375,favorable,untilBetterPlace,favorableAndUnfavorable,mutualAcomodataion,NA,NA,poor,biracialLivingExperience,NA,good,someHighSchool,NA,NA,semiSkilled
376,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
377,favorable,NA,favorableAndUnfavorable,NA,liberalFriend,ambivalent,poor,NA,NA,poor,someHighSchool,NA,NA,semiSkilled
378,NA,untilBetterPlace,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,NA,NA,NA
379,favorable,untilOwnHome,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
380,NA,untilBetterPlace,favorable,NA,NA,NA,poor,NA,favorable,hardToSay,gradeSchoolOrLess,NA,NA,semiSkilled
381,favorable,untilBetterPlace,NA,NA,liberalFriend,liberal,poor,NA,NA,hardToSay,gradeSchoolOrLess,NA,NA,unskilledDomesticPersonalService
382,NA,asLongAsEligible,favorable,conflict,liberalFriend,liberal,NA,biracialLivingExperience,NA,NA,NA,NA,favorable,NA
383,favorable,untilOwnHome,NA,conflict,NA,NA,NA,biracialLivingExperience,NA,NA,someHighSchool,NA,NA,NA
384,favorable,neverThoughtAboutIt,favorable,integration,NA,NA,NA,biracialLivingExperience,favorable,NA,highSchoolGraduate,NA,favorable,NA
385,favorable,asLongAsEligible,favorable,mutualAcomodataion,liberalFriend,liberal,poor,biracialLivingExperience,favorable,good,someHighSchool,unfavorable,NA,unskilledDomesticPersonalService
386,favorable,asLongAsEligible,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,someHighSchool,NA,NA,NA
387,favorable,untilBetterPlace,favorable,mutualAcomodataion,ambivalentFriend,liberal,NA,biracialLivingExperience,unfavorable,NA,gradeSchoolOrLess,NA,NA,NA
388,favorable,neverThoughtAboutIt,favorable,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,favorable,NA,NA,favorable,NA,NA
389,favorable,untilOwnHome,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,favorable,NA
390,favorable,asLongAsEligible,favorable,NA,NA,NA,NA,NA,favorable,NA,someHighSchool,NA,NA,NA
391,favorable,NA,NA,mutualAcomodataion,liberalFriend,liberal,NA,biracialLivingExperience,favorable,NA,gradeSchoolOrLess,NA,NA,NA
392,favorable,NA,unfavorable,NA,NA,NA,NA,NA,NA,NA,gradeSchoolOrLess,NA,NA,NA
393,favorable,asLongAsEligible,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,NA,NA,NA
394,favorable,NA,favorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,someHighSchool,favorable,NA,NA
395,favorable,untilOwnHome,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,favorable,neverThoughtAboutIt,NA,mutualAcomodataion,NA,NA,NA,biracialLivingExperience,NA,NA,highSchoolGraduate,NA,NA,NA
